key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"Sh-Sh-She came out of n-n-nowhere... Tore privates F-F-Fafapi and Mimipu's limbs right off before s-s-swallowing them whole... Y-Y-You've got to help me... I think it's still out there!","Help the flame scout?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※The recommended level for this FATE is <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","Praise the Twelve and whoever's listening! Now, I'm going to be waiting right over here behind these bushes...","","You'd l-l-l-l-l-leave me here to be eaten!? You wouldn't! You can't! Mother!!!",""
346,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"You here to aid the Resistance? I know it's not as glamorous as trading blows with an imperial centurion, but the hills need patrolling and I'm short a sentry.","So, are you with us, or against us?","Are you with them, or against them?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※The recommended level for this FATE is <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","Then might I suggest you get your pampered arse out of my homeland afore I gut you with an imperial blade and make you a martyr.",""
347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
348,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"Damnable rats think they can raid my fields... Well, I'll have no more of it! This harvest I'm hiring myself an adventurer to show those thieves what for! Now, if I could only find an adventurer...","Might you fit the bill?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※The recommended level for this FATE is <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","","I thought as much. You've more the look of one of those <If(PlayerParameter(4))>courtesans<Else/>consortiers</If> what follow the Resistance camps. I suppose I'll have to keep waiting, then.",""
349,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"<cough> <cough> Bloodgliders <cough> and their <hack> bloody <cough> scales... Must drive <wheeze> the curs from <hack> the cliffs afore <cough> we <gurgle> all cough up our <chortle> lungs...","Agree to slay the bloodgliders?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※The recommended level for this FATE is <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","","<cough> <cough> <hack> Oh...<rasp> dear...",""
350,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"You there, pissin' 'bout my beach. Ye look as if ye've time enough to spare. Lend me a hand, like? I'd make it worth yer while. All's ye need to do is keep an eye out fer coral─the redder the better.","Comb the beach for coral?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※The recommended level for this FATE is <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","O' course ye will! Ne'er met me a 'venturer what weren't lookin' to line <If(PlayerParameter(4))>her<Else/>his</If> purse with a coin or two, and line it I will, iffin ye scrounge me some right comely coral.","","Then ye'd best remove yerself from me beach afore I decide I's had enough o' yer bloody front.",""
351,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"That there be coral in yer purse? I can smell it, I can.","","","","Quite a find, this is. Ye've an eye fer things most beauteous. This piece here'll fetch a pretty zeni o'er in Kugane.","","Hand 'em o'er one at a time or all at once. Makes no bloody difference to me.",""
352,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Feelin' 'venturous, good 'venturer? Well then might be I'll let ye in on a trade secret. See them crawly coralshells off yonder? The coral on their backs is just as fine, if not finer than the stuff ye'll find lyin' bout the sand. Only ye'll have to toil a trifle to tear it from the beasties' backs!","","","","","","",""
353,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Ye bring this poor lass another piece?","","","","Heh heh heh! This'll tar the ship, and leave me enough for some sake and a swive in the Rakuza. Thank ye kindly!","","Might ye be thinkin' that ye can sell that coral in Kugane yerself? You can sure as hells try, but chances are ye'd find yerself in the clink. The bakufu don't take kindly to ijin sullyin' their seas.",""
354,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"The throat's dry, and I could use a good swive. If ye've any more coral, ye'd best scamper, like.","","","","","","",""
355,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"As I said before, you'll find hornbill eggs strewn about the paddies, as well as on the birds themselves. The females are known to warm their eggs 'neath their wings when hunting.","","","","","","",""
356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
358,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Had you any luck? Are the seedlings safe? Are the fish filleted?","","","","Oh, my precious little sprouts... To think, had not this kindly traveler wandered hither, you'd be in the belly of a foul-smelling fiend.","","You're not considering keeping those seedlings for yourself now, are you? I mean...there's no one in the village who could stop you, but you'd head home tonight with a thousand curses of rot upon your crotch...only one of which needs to take hold to make your life an itchy, burning hell with no honorable escape but a wakizashi to the gut. Are you truly willing to take that chance...?",""
359,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"I'm hoping those bulges in your pocket are hornbill eggs, and not on account of the fact you're just glad to see me...or that you're a glamoured raccoon dog with intentions of tricking me into giving you my firstborn.","","","","Hornbill eggs! For a moment there I truly thought you were a raccoon dog. These here will fry up nicely come the morrow! What, you didn't think I would simply dash them across the rocks, did you?","","You can keep those eggs if you like... Not sure what good they'll serve, 'cepting clutter your bag there.",""
360,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Had you any more luck? I know there are more Namazu out there... I can smell them!","","","","I've enough seedlings now that I'll be able to finish the planting, and I reckon you've learned those dirty fish a lesson they won't soon forget. Unless, that is, unless you wouldn't mind clubbing a few more, just for fun. Heh heh heh.","","You're not considering keeping those seedlings for yourself now, are you? I mean...there's no one in the village who could stop you, but you'd head home tonight with a thousand curses of rot upon your crotch...only one of which needs to take hold to make your life an itchy, burning hell with no honorable escape but a wakizashi to the gut. Are you truly willing to take that chance...?",""
361,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"One less egg in the fields is one more night of silence. I'll eat...er, take as many as you can carry.","","","","There are enough here for breakfast, lunch, dinner, and that meal that comes after dinner... What was it called again? Right. Breakfast. Now, if you're willing to find more, I'm sure I can find another meal.","","You can keep those eggs if you like... Not sure what good they'll serve, 'cepting clutter your bag there.",""
362,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"If there's one thing I like better than coin...it's coin! Gahahahahaha! Oh, sometimes I kill myself. Not literally, mind you. That would be blasphemous, Rhalgr bless my bum.","But serious-like, I reckon I'm not the only one here who likes himself a fistful of gil. I saw how your brow did twitch when I mentioned the shiny. Which is why I've a right dandy proposition for you and yours.","Agree to do...something?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※The recommended level for this FATE is <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","You will? Gahahaha! And I ain't even told <If(PlayerParameter(4))>the lass what she'll<Else/>the lad what he'll</If> be bloody doing! Not that what I need doing is all that taxing a task─I simply require a sack or two of griffin feathers. Easy peasy!","","I see not even realm-saving, evil-slaying harbingers of light are cut out for the daunting task of...collecting feathers.",""
363,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"I have two cares in the world, my purse and my arse, and I've no room for a third concerning where you find me those feathers. Pluck them from the ground or from the twitching corpse of true griffins slain by your own hand, it's all the same to me.","","","","","","",""
364,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Back, are we? With feathers in hand, I pray.","","","","Ah! I knew I could trust you!","","There's no need to wait till your sack is full. I'm offering the same price per, whether you bring me two or twenty.",""
365,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"You ever had too much coin? Of course not, no one's ever had too much coin. Now, them feathers out there, they's coin. So from my postulations, I reckon just as no one can have too much coin, no one can have too many feathers. Look at me, all scholarly, like!","","","","","","",""
366,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"The legs are getting a mite weary, and the belly's beginning to rumble. Think I may call it a day here afore long.","","","","This here'll make me a good ten score arrows, and the Resistance will pay a pretty penny for the lot. You have my thanks, adventurer. My thanks and my coin, and we both know which'll buy you more ale. Gahahaha!","","Right then. I've more than enough to pull a profit for the day.",""
367,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"<Clickable(<If(GreaterThan(PlayerParameter(52),0))><Sheet(GCRankLimsaMaleText,PlayerParameter(52),8)/><Else/></If><If(GreaterThan(PlayerParameter(53),0))><Sheet(GCRankGridaniaMaleText,PlayerParameter(53),8)/><Else/></If><If(GreaterThan(PlayerParameter(54),0))><Sheet(GCRankUldahMaleText,PlayerParameter(54),8)/><Else/></If>)/> <Split(<Highlight>ObjectParameter(1)</Highlight>, ,2)/>! Your timing, as always, is impeccable.","<If(GreaterThan(PlayerParameter(52),0))>Maelstrom Command<Else/></If><If(GreaterThan(PlayerParameter(53),0))>The Adders' Nest<Else/></If><If(GreaterThan(PlayerParameter(54),0))>The Hall of Flames<Else/></If> has requested your participation in a forthcoming training exercise for a unit of new recruits.","Allow your name to be added to the lists?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※The recommended level for this FATE is <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","Very well. <If(GreaterThan(PlayerParameter(52),0))>Maelstrom Command<Else/></If><If(GreaterThan(PlayerParameter(53),0))>The Adders' Nest<Else/></If><If(GreaterThan(PlayerParameter(54),0))>The Hall of Flames<Else/></If> will be informed of this act of insubordination.",""
368,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Men and women of the Alliance gather near! Eorzea requires your blades!","","","","","","",""
369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"An adventurer!? Then perhaps this day will not be my last! Spirits of the land seek to sup on my very soul. I fear I can no longer fend them off alone, but with you at my side...","Help save the fighter's eternal soul from consumption?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※The recommended level for this FATE is <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","","Then if I die today, I will die with my sword in hand and my soul intact!",""
370,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Why did it have to be antlions...?
Ants? Nothing a few good stomps of the feet couldn't solve. Lions? A sultry glance and their legs are jelly. But antlions?","I've been fighting wave after wave of the nasty creatures for bells now but there's no end to them. My arms are sore and my pack's light. I could use a strong adventurer like you. My tribe would even be willing to pay you for your services.","Fight by the ranger's side?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※The recommended level for this FATE is <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","Why did it have to be an adventurer...? Of all the people that could have wandered by in my time of need... A Coliseum champion? No. A hero of legend? No. A savior of the realm and protector of the people? No. Just another damned adventurer...",""
371,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"I carry with me an extremely urgent message, one that may (or may not) determine the fate of the entire realm!","But look at all those...those...<Emphasis>fish</Emphasis>! There is absolutely NO WAY I am crossing that river with all those disgusting creatures sloshing about. You! You have the look of a killer about you. In the name of the Eorzean Alliance, I command you to rid the waters of wavekin!","Take orders from a herald?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※The recommended level for this FATE is <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","What!? This is an outrage! I will have you court-martialed for this! I court-martial you this very instant! Guards, throw <If(PlayerParameter(4))>her<Else/>him</If> into the dungeons. The lowest level!",""
372,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"The Red... They came with their rays... Rays, whose wings...blocked out the sun... We cannot let them advance on the village... We must...stop them... <Emphasis>You</Emphasis> must stop them... Why is it so cold...?","Help the dying Confederate?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※The recommended level for this FATE is <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","","Tell my wife that I...",""
