Index,0 [0x9][0x0],1 [0x9][0x4],2 [0x9][0x8],3 [0x9][0xc],4 [0x9][0x10],5 [0x6][0x24],6 [0x7][0x14],7 [0x7][0x18],8 [0x7][0x1c],9 [0x7][0x20]
5041165,-40.727,3.98254,-152.27,0.242362,1.0,8,1010183,13,0,130
5041168,325.948,-35.4163,309.132,-3.06678,6.0,9,3401,18,0,405
5041169,317.169,-35.9656,308.92,-0.996573,6.0,9,3402,18,0,405
5041171,324.91,-31.9067,278.455,-1.56016,6.0,9,3402,18,0,405
5041172,320.913,-31.9067,283.467,-2.14768,6.0,9,3401,18,0,405
5041173,319.356,-31.9067,273.984,2.52623,6.0,9,3401,18,0,405
5041174,324.666,-31.9372,272.206,-0.595201,6.0,9,3402,18,0,405
5041175,320.005,-31.9067,272.904,-0.845865,6.0,9,3401,18,0,405
5041176,323.873,-25.0096,245.685,-2.51224,6.0,9,3402,18,0,405
5041177,318.746,-25.0706,253.162,-2.99388,6.0,9,3402,18,0,405
5041180,328.359,-25.0401,237.49,0.383645,6.0,9,3402,18,0,405
5041182,328.756,-25.0706,238.98,-2.5255,6.0,9,3401,18,0,405
5041183,328.876,-25.0395,244.811,-2.57562,6.0,9,3401,18,0,405
5041184,324.877,-35.9493,316.472,-1.07272,6.0,9,3399,18,0,405
5041185,323.65,-31.9067,266.826,-0.0824841,6.0,9,3399,18,0,405
5041186,328.711,-25.0096,252.172,0.409428,6.0,9,3399,18,0,405
5041351,-144.628,11.9783,-5.66275,-1.65656,1.0,8,1010160,13,0,130
5041358,-145.064,11.9783,-6.38864,-0.140372,1.0,8,1010186,13,0,130
5041407,316.195,-36.325,349.012,3.13817,0.339681,40,0,18,0,138
5041419,318.085,-36.325,350.399,-2.53281,1.0,40,0,18,0,405
5041518,3.52484,-0.0153198,-4.42702,-1.3222,1.0,8,1009959,136,0,351
5041519,1.87677,-0.0153198,-4.04934,1.87728,1.0,8,1009960,136,0,351
5041571,-50.0203,6.49998,-92.5506,-3.13891,1.0,8,1010172,3,0,133
5041575,-53.5822,6.78436,-123.591,2.41045,1.0,8,1010176,3,0,133
5041577,-45.6725,6.81584,-124.618,-2.71552,1.0,8,1010180,3,0,133
5041583,324.176,-35.5529,317.133,0.0,1.0,45,2004819,18,0,405
5041584,324.876,-35.1454,317.688,0.0,0.99176,45,2004820,18,0,405
5041585,323.934,-31.3491,265.4,2.63294,0.99176,45,2004821,18,0,405
5041586,324.564,-31.1798,265.938,2.63289,0.99176,45,2004822,18,0,405
5041588,328.982,-24.2488,254.082,-0.190475,0.99176,45,2004823,18,0,405
5041589,328.115,-24.3992,253.651,0.0,0.99176,45,2004824,18,0,405
5041694,310.745,-25.0018,234.049,2.20855,6.0,9,3398,18,0,405
5041695,308.612,-25.0006,239.549,1.07978,6.0,9,3399,18,0,405
5041696,307.393,-25.0401,237.751,1.33647,6.0,9,3399,18,0,405
5041703,-151.188,7.73794,-153.624,-0.243666,1.0,8,1010189,3,0,133
5041704,-151.078,7.7322,-152.38,-2.97615,1.0,8,1010190,3,0,133
5041706,-47.4785,9.99457,-11.8808,2.52912,1.0,8,1010169,14,0,131
5041707,-48.2338,9.96411,-11.6121,2.55167,1.0,8,1010185,14,0,131
5041708,-45.3041,9.96411,-11.8258,-2.07116,1.0,8,1010187,14,0,131
5041719,-916.655,229.328,-6.3936,1.31536,1.0,8,1010054,53,0,155
5041818,-140.095,58.3248,-82.0533,-1.24064,1.0,8,1010046,24,0,147
5041819,-143.816,58.3116,-80.2864,-3.09282,1.0,8,1010060,24,0,147
5041820,-146.297,58.3464,-79.6673,-2.20311,1.0,8,1010061,24,0,147
5041822,-207.556,71.6134,-132.501,-0.985772,1.0,8,1010063,24,0,147
5041823,-140.095,58.3248,-82.0533,0.0,0.75,45,2004662,24,0,147
5041832,-1.99696,0.0,-7.11646,0.101601,1.0,8,1010045,136,0,351
5041904,-70.9728,4.0,-130.693,0.0,1.0,66,0,13,0,130
5041913,-158.519,14.005,55.6792,0.0,1.0,66,0,13,0,130
5041916,-142.399,12.0499,-29.0579,0.0,1.0,66,0,13,0,130
5041921,-146.654,7.55869,-131.121,1.82195,1.0,8,1010302,3,0,133
5042741,-1.22715,14.6174,-5.809,3.08514,6.0,9,3419,95,0,407
5042742,1.35631,14.7297,-6.00354,3.09638,6.0,9,3420,95,0,407
5042744,-2.94501,16.3424,-18.967,-2.22842,6.0,9,3415,95,0,407
5045483,-174.306,1.99999,223.162,1.62867,1.0,40,0,12,0,404
5045511,-354.604,-15.9812,-477.409,-0.625282,1.0,8,1009962,25,0,156
5045514,-355.703,-16.1824,-475.395,2.72491,1.0,8,1009963,25,0,156
5045515,-356.558,-16.1289,-479.423,-2.44685,1.0,8,1009964,25,0,156
5045516,-356.954,-16.1718,-476.493,2.09404,1.0,8,1009965,25,0,156
5045543,7.8297,16.3472,-1.14253,1.43714,6.0,9,3415,95,0,407
5045544,-572.768,-1.44974,-10.7297,-1.02428,6.0,9,3475,19,0,412
5045545,-587.99,-1.26191,0.264486,2.03986,6.0,9,3474,19,0,412
5045551,-6.79034,16.3424,18.9669,-1.06193,6.0,9,3415,95,0,407
5045552,-455.868,-4.09871,-302.719,0.337674,1.0,8,1009966,25,0,156
5045556,7.76679,16.3424,7.58368,1.89251,6.0,9,3416,95,0,407
5045558,4.62341,16.3424,-18.0515,0.771004,6.0,9,3417,95,0,407
5045559,-7.15649,16.3424,-1.14447,-1.45585,6.0,9,3417,95,0,407
5045560,-512.31,-3.1,-9.92606,-1.91972,6.0,9,3476,19,0,412
5045561,-7.96273,16.3472,7.06496,-1.5792,6.0,9,3418,95,0,407
5045562,4.40746,16.3472,18.5234,2.67832,6.0,9,3418,95,0,407
5045689,-511.428,-3.1,-11.8961,-1.61396,6.0,9,3476,19,0,412
5045690,-512.046,-3.1,-7.91553,-1.9355,6.0,9,3476,19,0,412
5045691,-455.036,-4.11646,-302.693,-1.48842,1.0,8,1009968,25,0,156
5045692,-458.37,-4.13172,-300.639,-1.00001,1.0,8,1009969,25,0,156
5045693,-525.328,6.58557,35.7065,-3.14033,6.0,9,3476,19,0,412
5045694,-523.89,6.58557,35.5429,-3.01718,6.0,9,3476,19,0,412
5045695,-524.529,6.5766,36.881,-3.12647,6.0,9,3476,19,0,412
5045696,-0.0975661,13.1239,-3.22227,2.98417,6.0,9,3421,95,0,407
5045697,-1.32954,13.8931,-4.55447,-3.12984,6.0,9,3422,95,0,407
5045698,-591.247,-1.82736,-26.7843,-2.45864,6.0,9,3476,19,0,412
5045699,-589.941,-1.74935,-26.7617,-2.45864,6.0,9,3476,19,0,412
5045700,-591.333,-1.85077,-25.4064,-2.45864,6.0,9,3476,19,0,412
5045701,-452.72,-3.99629,-303.121,1.53974,1.0,8,1009970,25,0,156
5045702,-598.688,-2.25874,-19.2111,-2.45867,6.0,9,3476,19,0,412
5045703,-600.043,-2.05737,-17.8236,-2.45864,6.0,9,3476,19,0,412
5045704,-599.969,-2.32567,-19.2262,-2.45864,6.0,9,3476,19,0,412
5045705,0.929123,14.1205,-4.94835,3.06833,6.0,9,3423,95,0,407
5045706,-611.226,-3.19565,-15.5203,-3.08462,6.0,9,3476,19,0,412
5045707,-613.153,-3.29707,-15.2107,-3.08462,6.0,9,3476,19,0,412
5045708,-612.271,-3.27366,-16.3039,-3.08462,6.0,9,3476,19,0,412
5045717,-604.039,-1.82569,-15.9799,-2.63468,6.0,9,3477,19,0,412
5045761,-579.333,-0.425561,-7.41868,0.0,6.0,9,3599,19,0,412
5045765,-150.975,-129.44,266.335,-2.39105,1.0,8,1010197,12,0,129
5045770,-455.918,-4.26592,-299.599,0.227185,1.0,8,1009967,25,0,156
5045773,-152.096,-129.44,267.129,3.04871,1.0,8,1010198,12,0,129
5045774,-455.838,-4.0997,-302.74,0.41029,1.0,8,1009971,25,0,156
5045775,-455.717,-4.06952,-302.543,0.0,1.0,45,2004643,25,0,156
5045776,-533.422,-2.24617,-12.8563,1.30141,1.0,40,0,19,0,412
5045803,-455.717,-4.10954,-302.543,0.0,6.0,49,5000000,25,65589,156
5045804,-150.582,-129.44,264.748,-1.1452,1.0,8,1010220,12,0,129
5045805,-443.218,-3.90906,-295.072,-1.88845,6.0,9,61,25,0,156
5045806,-451.12,-4.14784,-310.387,-0.255159,6.0,9,62,25,0,156
5045807,-465.585,-4.00785,-297.647,1.99352,6.0,9,63,25,0,156
5045899,-464.604,-3.2168,-231.871,0.0,1.0,45,2004644,25,0,156
5045922,-464.604,-3.2168,-231.871,0.0,6.0,49,5000000,25,65589,156
5045957,-472.328,-3.2168,-241.401,0.542659,6.0,9,3566,25,0,156
5045960,-466.545,-3.43301,-242.873,0.278345,6.0,9,64,25,0,156
5045961,-468.135,-3.2168,-239.57,0.491385,6.0,9,63,25,0,156
5045990,11.4848,40.0,-14.4194,-0.647231,1.0,8,1010205,11,0,128
5046006,-541.609,-1.73736,-294.172,0.0,1.0,45,2004645,25,0,156
5046024,-541.609,-1.73736,-294.172,0.0,6.0,49,5000000,25,65589,156
5046029,-528.63,-2.34543,-287.698,-1.55828,6.0,9,3566,25,0,156
5046030,-552.99,-1.91977,-304.173,0.971194,6.0,9,3566,25,0,156
5046031,-541.623,-1.91976,-302.568,-0.0121876,6.0,9,55,25,0,156
5046032,-600.231,-3.21682,-397.547,0.0,1.0,45,2004646,25,0,156
5046034,-600.231,-3.21682,-397.547,0.0,6.0,49,5000000,25,65589,156
5046037,-593.52,-3.21682,-391.507,-2.37388,6.0,9,61,25,0,156
5046039,-594.459,-3.14611,-387.491,-2.68702,6.0,9,62,25,0,156
5046040,-589.934,-3.21682,-385.761,-2.43647,6.0,9,55,25,0,156
5046042,-581.52,-3.76794,-385.018,-2.26265,6.0,9,64,25,0,156
5046043,-594.63,-3.76794,-379.002,-3.03467,6.0,9,64,25,0,156
5046048,-42.2023,42.2337,115.921,2.33307,1.0,8,1010211,11,0,128
5046049,-50.8377,40.0,111.429,1.10023,1.0,8,1010212,11,0,128
5046210,-131.884,4.1,-109.636,-1.82053,1.0,8,1009961,13,0,130
5046294,240.44,8.00003,663.49,-0.625896,0.564159,40,0,16,0,135
5046365,-466.006,-6.52335,-272.406,0.0,4.0,51,0,25,0,156
5046369,-470.06,-3.2168,-238.728,0.0,4.0,51,0,25,0,156
5046372,-539.254,-1.51914,-311.063,0.0,4.0,51,0,25,0,156
5046373,-593.397,-2.93303,-394.299,0.0,4.0,51,0,25,0,156
5046388,6.19597,16.3472,-16.2718,-2.39459,0.341351,40,0,95,0,407
5046389,-5.86304,16.3472,16.2512,0.0,0.324696,40,0,95,0,407
5046761,15.8571,42.5733,117.983,0.0,3.0,51,0,15,0,134
5046762,53.9016,52.3687,207.758,0.0,3.0,51,0,15,0,134
5046763,11.268,42.7349,44.5622,0.0,3.0,51,0,15,0,134
5046906,-106.498,4.24324,-82.1452,-1.69483,1.0,8,1010188,13,0,130
5046942,-145.567,12.0,-6.94352,0.227676,1.0,8,1010288,13,0,130
5046946,-146.346,11.9994,-7.4487,0.22536,1.0,8,1010289,13,0,130
5047000,-142.688,12.0,-3.90929,-2.74536,1.0,8,1010287,13,0,130
5047023,-141.907,11.7548,-3.65185,-2.52831,1.0,8,1010285,13,0,130
5047024,-143.738,11.9882,-3.79552,2.53658,1.0,8,1010286,13,0,130
5047076,494.727,14.5871,393.201,1.54339,1.0,40,0,17,0,408
5047099,541.963,14.5871,393.485,2.77738,6.0,9,3460,17,0,408
5047100,544.32,14.5871,394.781,0.257772,6.0,9,3458,17,0,408
5047101,544.396,14.5723,392.66,2.33401,6.0,9,3458,17,0,408
5047777,565.488,17.7416,415.206,2.93155,6.0,9,3460,17,0,408
5047778,562.893,17.7416,417.883,-0.91823,6.0,9,3458,17,0,408
5047779,569.575,17.7416,417.614,0.599109,6.0,9,3458,17,0,408
5047780,529.368,17.415,447.514,-2.71857,6.0,9,3459,17,0,408
5047781,533.226,17.4105,448.966,0.90427,6.0,9,3516,17,0,408
5047783,599.847,23.9108,455.07,-2.90838,6.0,9,3458,17,0,408
5047784,601.007,23.9108,457.298,-1.99186,6.0,9,3459,17,0,408
5047785,599.222,23.9108,456.748,-1.92155,6.0,9,3460,17,0,408
5047794,521.479,17.415,450.796,1.99285,6.0,9,3461,17,0,408
5047796,455.459,14.8016,392.772,-0.790805,0.780443,40,0,17,0,137
5047798,455.459,14.6995,391.508,1.56976,0.528177,40,0,17,0,137
5048506,324.29,-24.9987,250.471,0.876806,1.0,40,0,18,0,405
5049368,887.02,21.4093,134.257,2.32035,1.0,8,1005414,17,0,137
5049369,895.289,19.2405,135.047,1.56183,1.0,8,1005415,17,0,137
5049372,883.394,20.7402,138.663,2.46543,2.0,40,0,17,0,137
5053213,41.7732,13.0768,52.9709,-2.52126,1.66191,40,0,196,0,144
5053505,-22.9355,5.11891,-47.9005,2.71676,1.85896,40,0,196,0,144
5053597,603.947,23.9362,458.021,-2.61186,1.0,8,1010335,17,0,408
5053598,603.498,23.9362,456.856,0.123383,1.0,8,1010336,17,0,408
5054042,-0.119936,0.0,0.131832,0.0,4.0,51,0,173,0,377
5054066,-158.004,4.00421,-22.2542,1.37569,1.0,8,1010009,3,0,133
5054069,-50.95,-3.46387,20.5844,1.58771,1.0,8,1010010,2,0,132
5054070,-30.3197,-3.27226,9.56732,-3.12586,1.0,8,1010011,2,0,132
5054265,-70.9576,6.98457,4.01031,-0.971628,1.0,8,1010281,14,0,131
5054266,-71.3703,6.97333,3.52797,-0.666551,1.0,8,1010282,14,0,131
5054267,-70.5096,6.98397,3.36588,-0.609849,1.0,8,1010280,14,0,131
5058426,205.889,47.8583,40.7073,0.0,3.0,51,0,16,0,135
5063246,256.146,21.0675,581.413,2.37227,1.0,8,1010199,16,0,135
5068283,-74.5373,35.5,114.984,1.4901,0.316914,40,0,11,0,409
5068285,-225.285,74.919,-148.547,0.565306,6.0,9,3506,24,0,410
5068286,-216.247,74.6064,-151.847,0.479966,6.0,9,3507,24,0,410
5068287,-226.091,74.2705,-144.075,0.520611,6.0,9,3502,24,0,410
5068288,-230.121,74.6443,-144.097,0.651619,6.0,9,3503,24,0,410
5068290,-223.858,74.5844,-147.542,0.557363,6.0,9,3505,24,0,410
5068291,-211.144,74.2901,-152.906,0.359584,6.0,9,3502,24,0,410
5068292,-206.931,74.1397,-154.345,0.310333,6.0,9,3503,24,0,410
5068293,-204.036,74.2021,-157.214,0.370773,6.0,9,3504,24,0,410
5068294,-211.505,70.9011,-127.642,-2.51191,6.0,9,3494,24,0,410
5068295,-215.427,70.7474,-125.506,-2.56393,6.0,9,3495,24,0,410
5068296,-216.742,70.3885,-122.058,-2.69633,6.0,9,3496,24,0,410
5068297,-213.484,70.2576,-122.881,-2.65953,6.0,9,3497,24,0,410
5068298,-210.542,70.3579,-124.127,-2.46755,6.0,9,3498,24,0,410
5068299,-199.403,71.901,-134.489,-2.54149,6.0,9,3499,24,0,410
5068300,-195.185,71.8944,-134.926,-2.5686,6.0,9,3500,24,0,410
5068301,-201.63,71.5293,-131.907,-2.60218,6.0,9,3501,24,0,410
5069486,-190.631,73.411,-160.967,-0.897221,6.0,9,3509,24,0,410
5069487,-183.734,72.3429,-146.533,-1.14285,6.0,9,3509,24,0,410
5069490,-191.821,73.3196,-156.756,-0.964496,6.0,9,3502,24,0,410
5069491,-193.256,73.5027,-158.679,-1.03447,6.0,9,3503,24,0,410
5069492,-194.293,73.6858,-161.7,-0.796988,6.0,9,3504,24,0,410
5069493,-186.999,72.5261,-145.708,-1.1595,6.0,9,3502,24,0,410
5069494,-185.687,72.3125,-143.847,-1.26298,6.0,9,3503,24,0,410
5069495,-187.365,72.6482,-147.723,-1.08867,6.0,9,3504,24,0,410
5069501,-192.065,73.5637,-162.554,-0.815941,6.0,9,3510,24,0,410
5069503,-192.92,73.5332,-160.449,-0.897728,6.0,9,3511,24,0,410
5069505,-189.777,73.1365,-155.932,-0.996395,6.0,9,3502,24,0,410
5069506,-189.166,73.1975,-158.404,-1.05849,6.0,9,3502,24,0,410
5069507,-187.488,72.9534,-154.345,-1.01518,6.0,9,3503,24,0,410
5069508,-186.938,72.9534,-156.054,-1.15744,6.0,9,3503,24,0,410
5069512,-190.478,73.2585,-157.519,-1.04043,6.0,9,3502,24,0,410
5069513,-188.647,73.0144,-154.223,-1.09537,6.0,9,3502,24,0,410
5069514,-189.349,73.1365,-156.054,-1.04985,6.0,9,3503,24,0,410
5069515,-187.945,73.0753,-157.275,-0.993726,6.0,9,3503,24,0,410
5069516,-186.989,72.9009,-153.436,-1.08527,6.0,9,3512,24,0,410
5069517,-199.963,68.4475,-112.76,-2.72994,6.0,9,3513,24,0,410
5069518,-201.93,68.0031,-110.918,-2.92678,6.0,9,3513,24,0,410
5069521,-239.826,76.7375,-150.072,1.01168,6.0,9,3508,24,0,410
5069522,-192.157,73.5637,-161.975,-0.81621,6.0,9,3508,24,0,410
5069523,-184.71,72.4956,-147.845,-1.02687,6.0,9,3508,24,0,410
5069524,-235.553,76.2188,-149.645,0.859794,6.0,9,3502,24,0,410
5069525,-236.835,75.9441,-147.417,0.999707,6.0,9,3503,24,0,410
5069526,-192.187,73.411,-158.038,-0.881717,6.0,9,3502,24,0,410
5069527,-189.227,72.9534,-152.026,-1.06378,6.0,9,3503,24,0,410
5069536,-131.617,0.512191,729.981,-0.555216,1.0,45,2004861,16,0,135
5069543,242.316,8.00016,668.253,2.84008,1.0,8,1010237,16,0,135
5069545,246.875,-2.38419E-7,661.186,0.717831,1.0,8,1010239,16,0,135
5069558,244.132,8.00014,665.52,-0.536985,1.0,8,1010243,16,0,135
5069587,241.14,7.98051,666.699,1.97942,1.0,8,1010249,16,0,135
5070382,12.3445,44.48,119.707,-2.86288,1.0,8,1010173,11,0,128
5070385,5.84389,44.48,122.952,-2.35036,1.0,8,1010177,11,0,128
5070386,16.6572,44.5208,119.496,3.09912,1.0,8,1010181,11,0,128
5070670,18.8195,41.4278,-5.70528,-1.25346,1.0,45,2004871,11,0,128
5070690,-2.65294,49.4704,-260.387,0.318895,1.0,45,2004872,11,0,128
5070862,96.9438,40.6782,82.7321,-2.04689,0.99176,45,2004873,11,0,128
5070863,-571.405,10.2837,61.0297,0.554659,1.0,8,1009754,5,0,152
5070902,-91.3997,19.1042,22.3544,2.71725,1.0,8,1010182,12,0,129
5071166,56.8051,-1.18938,59.4642,-1.76784,1.0,8,1010179,2,0,132
5071169,-67.7458,4.0,-125.766,-1.36783,1.0,8,1010349,13,0,130
5071174,-67.7458,4.0,-125.766,-1.36783,1.0,8,1010352,13,0,130
5071177,-207.708,18.4786,74.9703,2.24749,1.0,8,1010345,13,0,130
5071178,-207.446,18.4786,73.8994,1.53284,1.0,8,1010346,13,0,130
5071179,-206.529,18.4786,74.5882,-1.76192,1.0,8,1010347,13,0,130
5071183,-161.111,1.95316,239.309,2.24178,1.0,8,1010213,12,0,129
5071199,6.30111,16.25,15.258,-2.7606,1.0,8,1010184,14,0,131
5071238,-86.5911,-11.35,-42.0418,-1.46098,1.0,8,1010350,21,0,141
5071245,25.522,40.0,33.5584,-0.949758,1.0,8,1010193,11,0,128
5071259,570.857,35.7476,325.14,2.35949,6.0,9,3412,18,0,406
5071260,568.738,35.3996,325.015,2.37916,6.0,9,3412,18,0,406
5071821,323.643,62.9844,-207.887,1.37154,1.0,45,2004847,20,0,140
5071825,317.462,64.0363,-206.477,0.0,3.0,51,0,20,0,140
5071826,-0.477157,39.5176,1.76094,0.0,4.0,51,0,11,0,128
5071850,-252.746,49.6793,460.717,0.0,1.0,45,2004858,17,0,137
5071851,-36.3471,39.9999,5.57549,-1.36129,1.0,45,2004875,11,0,409
5071920,-36.3471,39.9999,5.5755,-1.36129,1.0,45,2004876,11,0,409
5072084,-46.891,40.2684,93.9201,0.0,6.0,9,3462,11,0,409
5072085,-89.3875,-11.35,-40.1272,2.32158,1.0,8,1010341,21,0,141
5072086,-48.1118,40.2684,94.561,0.0,6.0,9,3462,11,0,409
5072087,-49.1493,40.238,93.859,0.0,6.0,9,3462,11,0,409
5072088,-47.9286,40.3295,93.2173,0.0,6.0,9,3463,11,0,409
5072089,-28.7633,43.6255,114.183,-2.13749,6.0,9,3465,11,0,409
5072090,-26.9628,43.6255,116.228,-1.82891,6.0,9,3465,11,0,409
5072091,-26.9932,43.6255,112.017,-2.16761,6.0,9,3465,11,0,409
5072102,569.335,95.5468,-496.039,0.0,0.99176,45,2004859,16,0,135
5072108,569.335,95.4307,-496.039,0.0,8.80484,49,5000000,16,65777,135
5072110,-43.8697,39.9939,68.6503,0.0,6.0,9,3462,11,0,409
5072111,-50.187,39.9939,71.3213,0.0,6.0,9,3462,11,0,409
5072112,-46.6163,39.9939,71.397,0.0,6.0,9,3462,11,0,409
5072114,-47.9592,39.9939,68.8639,0.0,6.0,9,3463,11,0,409
5072115,-46.1363,39.9939,66.7277,0.0,6.0,9,3465,11,0,409
5072116,570.275,95.5207,-494.957,2.94216,6.0,9,3563,16,0,135
5072117,-51.6213,39.9938,68.5553,0.0,6.0,9,3465,11,0,409
5072118,572.106,95.5441,-496.025,-2.24054,6.0,9,2861,16,0,135
5072119,-49.6595,39.9939,66.1336,0.0,6.0,9,3465,11,0,409
5072120,567.925,95.5512,-496.178,2.56585,6.0,9,3562,16,0,135
5072122,568.704,95.5498,-492.935,0.0,3.0,51,0,16,0,135
5072127,-250.654,48.7436,462.671,0.0,3.0,51,0,17,0,137
5072128,-382.81,-59.3,169.76,-1.01496,1.0,8,1010377,22,0,145
5072131,-382.62,-59.3424,167.895,-1.0497,1.0,8,1010378,22,0,145
5072139,206.686,-24.9968,242.063,1.53823,1.0,8,1010359,18,0,138
5072141,345.724,8.28558,22.2934,-0.872587,1.0,8,1010356,18,0,138
5072142,347.012,8.07466,23.4662,-1.57011,1.0,8,1010357,18,0,138
5072143,346.212,8.07202,24.033,-2.07843,1.0,8,1010358,18,0,138
5072144,344.564,8.23649,23.5664,2.1304,1.0,8,1010355,18,0,138
5072145,-42.3743,39.9939,18.2649,-0.569424,6.0,9,3466,11,0,409
5072146,-41.0316,39.9939,13.199,-0.0848059,6.0,9,3467,11,0,409
5072147,-38.407,39.9939,12.9549,-0.168976,6.0,9,3467,11,0,409
5072148,-36.698,39.9939,15.03,-0.341859,6.0,9,3467,11,0,409
5072288,-530.423,-23.4019,312.716,2.23758,1.0,8,1010375,22,0,145
5072289,-529.873,-23.2748,311.602,0.0,1.0,8,1010376,22,0,145
5072291,-381.689,-58.4,167.753,0.0,1.0,45,2004865,22,0,145
5072293,-381.689,-58.4,167.753,0.0,1.0,45,2004864,22,0,145
5072295,-382.223,-58.4,168.658,-1.02246,0.99176,45,2004866,22,0,145
5072296,-382.223,-58.4,168.658,-1.02246,0.99176,45,2004867,22,0,145
5072370,438.638,12.4564,137.635,0.0,0.99176,45,2004868,22,0,145
5072379,438.638,12.4564,137.635,0.0,1.0,45,2004869,22,0,145
5072382,-527.865,-23.6546,312.684,0.0,3.0,51,0,22,0,145
5072383,438.638,12.4564,137.635,0.0,3.0,51,0,22,0,145
5072762,20.2799,40.0,32.6595,0.0,6.0,9,3470,11,0,409
5072763,-13.9542,44.0,-34.3633,0.0,6.0,9,3470,11,0,409
5072764,-34.9221,31.9981,3.64608,0.0,6.0,9,3470,11,0,409
5072765,-35.2908,32.0,4.44161,-2.35562,6.0,9,3469,11,0,409
5072766,21.2253,39.9939,33.1273,-0.336762,6.0,9,3464,11,0,409
5072768,-15.7016,43.9917,-35.1416,-2.17133,6.0,9,3468,11,0,409
5072771,-299.471,-40.6647,7.09682,0.0,1.0,45,2004877,22,0,145
5072774,-5.68509,0.0,-1.94468,-2.16667,1.0,8,1010383,2,0,132
5072779,-235.093,6.2266,-170.38,2.17309,1.0,8,1010384,3,0,133
5072780,-26.1693,39.9939,13.4432,3.02424,6.0,9,1252,11,0,409
5072782,-26.1693,39.9939,10.8796,0.0,6.0,9,1247,11,0,409
5072783,-0.0153198,39.9939,31.693,1.00348,6.0,9,1247,11,0,409
5072784,1.60217,39.9939,32.3339,-1.82127,6.0,9,1252,11,0,409
5072785,-5.69165,43.9612,-44.1749,0.544181,6.0,9,1252,11,0,409
5072786,-3.21883,43.9917,-42.8275,-2.55283,6.0,9,1247,11,0,409
5072787,135.851,285.065,175.216,1.43903,1.0,8,1010385,53,0,155
5072794,268.395,360.122,-567.969,0.0,1.0,45,2004870,53,0,155
5072802,-10.4906,40.0,80.2312,1.5708,0.489084,40,0,11,0,128
5072810,2.41407,44.5,139.208,3.10375,0.492383,40,0,11,0,128
5073620,-73.38,35.4772,113.926,1.41638,6.0,9,3471,11,0,409
5073621,-76.1484,35.4772,115.733,1.47295,6.0,9,3472,11,0,409
5073622,-74.7698,35.4772,112.668,1.87483,6.0,9,3473,11,0,409
5073744,-47.452,39.9999,117.563,2.44829,0.5,40,0,11,0,409
5073745,-48.4215,40.0,110.148,3.06798,0.5,40,0,11,0,409
5073746,-41.8048,42.2492,110.709,0.57314,0.5,40,0,11,0,409
5073817,-10.6219,7.49999,146.711,0.0,1.0,8,1010365,14,0,131
5073818,-9.33489,7.49999,147.191,0.0,1.0,8,1010366,14,0,131
5074059,120.161,50.5294,3.2507,0.0,3.0,51,0,15,0,134
5074696,107.728,47.7843,50.7551,2.73062,1.0,8,1010206,15,0,134
5076245,174.898,12.4038,-450.029,-3.14159,1.0,40,0,23,0,146
5076269,3.952,7.8711,162.929,-2.12379,0.5,5,0,14,0,131
5076271,-8.1556,7.5,148.17,-2.12379,0.5,5,0,14,0,131
5076272,-3.79693,7.5,155.086,0.758369,0.5,5,0,14,0,131
5076273,7.56809,8.0,163.146,0.0,0.5,5,0,14,0,131
5076274,6.9599,8.0,165.044,0.0,0.5,5,0,14,0,131
5076275,2.20829,7.5,162.027,0.0,0.5,5,0,14,0,131
5097919,328.929,-5.1947,266.575,0.0,5.89854,49,5000000,7,67111,154
5097940,334.737,-6.11896,270.771,-2.08364,1.0,8,1010405,7,0,154
5097941,328.19,-6.11306,271.253,1.65948,1.0,8,1010406,7,0,154
5097997,324.819,-5.63915,267.812,1.21503,6.0,9,3556,7,0,154
5097998,328.98,-4.77429,262.684,0.667892,6.0,9,3557,7,0,154
5098011,338.874,-14.5906,265.046,0.0,3.0,51,0,7,0,154
5098012,225.544,-25.2842,233.57,-2.95947,1.0,8,1010407,7,0,154
5098043,222.837,-28.9058,223.405,0.0,3.0,51,0,7,0,154
5098051,47.8434,-34.9219,275.917,1.71136,1.0,8,1010408,7,0,154
5098053,-191.921,6.6221,211.654,0.0,3.92626,49,5000000,12,65662,129
5098054,58.7301,-39.5485,282.436,0.0,3.0,51,0,7,0,154
5098060,-20.2771,-34.6563,172.155,0.529225,1.0,8,1010409,7,0,154
5098064,47.2256,-1.66516,63.0843,1.2266,1.0,8,1010019,2,0,132
5098068,22.1945,1.2,28.8665,1.04322,1.0,8,1010017,2,0,132
5098073,49.7291,-8.04696,100.225,-1.21872,1.0,8,1010018,2,0,132
5098082,23.9108,-18.8144,89.8909,0.500242,1.0,8,1010012,2,0,132
5098086,131.331,-13.4714,158.646,2.66172,1.0,8,1010013,2,0,132
5098090,-100.265,-7.14592,87.2731,-1.79682,1.0,8,1010014,2,0,132
5098095,-150.202,22.307,36.757,-2.35545,4.95772,49,5000000,12,65662,129
5098096,9.56732,-10.0141,22.9647,2.57803,1.0,8,1010410,7,0,154
5098101,-154.561,7.05834,-85.5216,-1.93597,1.0,8,1010015,3,0,133
5098102,137.765,11.84,-223.343,2.27491,1.0,8,1010016,3,0,133
5098152,13.6793,-15.2813,11.2093,0.0,3.0,51,0,7,0,154
5098215,-569.367,9.8226,65.1799,-0.35682,1.0,8,1010020,5,0,152
5098572,-300.954,0.445273,267.868,0.269729,1.0,8,1010037,5,0,152
