#,Singular,Plural,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,Unknown1,Quest,Icon,Action,StackSize,Category,CastTime,CastTimeline,Timeline
2002238,blutverschmiert[a] Glücksbringer,blutverschmiert[a] Glücksbringer,Blutverschmierter Glücksbringer,4,2,0,1,0,0,False,68104,26111,0,1,1,0,0,0
2002239,Schlangenleber,Schlangenlebern,Schlangenleber,3,1,0,1,1,0,False,68266,29002,0,3,1,0,0,0
2002240,Brief[p] von Wichard ,Briefe[p] von Wichard ,Brief von Wichard,4,2,0,1,0,0,False,68421,25918,0,1,1,0,0,0
2002241,übel riechend[a] Flüssigkeit,übel riechend[a] Flüssigkeiten,Übel riechende Flüssigkeit,3,1,0,1,1,0,False,68260,22637,1,6,1,3,0,0
2002242,Steinhaufen,Steinhaufen,Steinhaufen,4,1,0,1,0,0,False,68261,21454,0,4,1,0,0,0
2002243,Schwarzlichtlampe,Schwarzlichtlampen,Schwarzlichtlampe,3,1,0,1,1,0,False,68022,51112,3140,1,1,0,0,0
2002244,Fangeisen,Fangeisen,Fangeisen,4,1,0,1,2,0,False,68262,21003,1,6,1,3,0,0
2002245,Angelkiste,Angelkisten,Angelkiste,3,1,0,1,1,0,False,68254,21002,0,1,1,0,0,0
2002246,Stapel[p] Feuerholz,Stapel[p] Feuerholz,Feuerholz,4,2,0,1,0,0,False,68263,52113,0,1,1,0,0,0
2002247,Forelle,Forellen,Forelle,3,1,0,1,1,0,False,68263,29034,0,1,1,0,0,0
2002248,Beutel[p] Beifuß,Beutel[p] Beifuß,Beifuß,4,2,0,1,0,0,False,68269,25036,0,1,1,0,0,0
2002249,Bündel[p] Wasserpest,Bündel[p] Wasserpest,Wasserpest,4,2,0,1,2,0,False,68269,25217,0,1,1,0,0,0
2002250,Handvoll[p] Setzlinge,Handvoll[p] Setzlinge,Setzlinge,3,1,0,1,1,0,False,68270,52185,0,1,1,0,0,0
2002251,Fläschchen[p] Holzessig,Fläschchen[p] Holzessig,Holzessig,4,1,0,1,2,0,False,68270,20665,0,1,1,0,0,0
2002252,Eimer[p] Dreckwasser,Eimer[p] Dreckwasser,Dreckwasser,4,2,0,1,0,0,False,68277,22637,1,3,1,3,0,0
2002253,dreckig[a] Gilbeutel,dreckig[a] Gilbeutel,Dreckiger Gilbeutel,4,2,0,1,0,0,False,68281,26001,0,1,1,0,0,0
2002254,Glöckchen,Glöckchen,Glöckchen,4,1,0,1,2,0,False,68282,26001,0,1,1,0,0,0
2002255,Sack[p] mit Heilkräutern,Säcke[p] mit Heilkräutern,Heilkräuter,4,2,0,1,0,0,False,68309,26110,0,1,1,0,0,0
2002256,Kiste[p] mit Schafschere,Kisten[p] mit Schafschere,Kiste mit Schafschere,3,1,0,1,1,0,False,68309,21003,0,1,1,0,0,0
2002257,Topf[p] mit Pflanzensamen,Töpfe[p] mit Pflanzensamen,Topf mit Pflanzensamen,4,2,0,1,0,0,False,68309,22802,0,1,1,0,0,0
2002258,Baras-Fang,Baras-Fänge,Baras-Fang,4,2,0,1,0,0,False,68333,22303,0,2,1,0,0,0
2002259,Beutel[p] Fleischreste,Beutel[p] Fleischreste,Beutel Fleischreste,4,2,0,1,0,0,False,68334,26110,0,1,1,0,0,0
2002260,Äthergramm-Karte[p] III,Äthergramm-Karten[p] III,Äthergramm-Karte III,3,1,0,1,1,0,False,0,26151,1,1,2,0,0,0
2002261,Aufforderung[p] zum Duell,Aufforderungen[p] zum Duell,Aufforderung zum Duell,3,1,0,1,1,0,False,67966,26151,0,1,1,0,0,0
2002262,Gebetsblatt,Gebetsblätter,Gebetsblatt,4,2,0,1,2,0,False,68447,26151,1,1,1,3,0,0
2002263,Handelsvertrag,Handelsverträge,Handelsvertrag,4,2,0,1,0,0,False,68224,26151,0,1,1,0,0,0
2002264,Flughai-Leber,Flughai-Lebern,Flughai-Leber,3,1,0,1,1,0,False,68210,29002,0,3,1,0,0,0
2002265,Kraftstein,Kraftsteine,Kraftstein,4,2,0,1,0,0,False,68230,21225,0,1,1,0,0,0
2002266,golden[a] Bezoar,golden[a] Bezoare,Goldener Bezoar,4,2,0,1,0,0,False,68342,21279,0,1,1,0,0,0
2002267,Greifenfeder,Greifenfedern,Greifenfeder,3,1,0,1,1,0,False,0,21902,0,99,1,0,0,0
2002268,schön[a] Koralle,schön[a] Korallen,Schöne Koralle,3,1,0,1,1,0,False,0,22207,0,99,1,0,0,0
2002269,geraubt[a] Schatz,geraubt[a] Schätze,Geraubter Schatz,2,2,0,1,0,0,False,0,26001,0,99,1,0,0,0
2002270,Sack[p] Reissetzlinge,Säcke[p] Reissetzlinge,Reissetzlinge,4,2,0,1,0,0,False,0,27451,0,99,1,0,0,0
2002271,Hornraben-Ei,Hornraben-Eier,Hornraben-Ei,4,2,0,1,2,0,False,0,25251,0,99,1,0,0,0
2002272,allagisch[a] Schriftstück,allagisch[a] Schriftstücke,Allagisches Schriftstück,4,2,0,1,2,0,False,68161,26158,0,1,1,0,0,0
2002273,Schreiben[p] an Rowena,Schreiben[p] an Rowena,Schreiben an Rowena,4,1,0,1,2,0,False,68164,26171,0,1,1,0,0,0
2002274,Granate[p] vom Typ XLII,Granaten[p] vom Typ XLII,Granate vom Typ XLII,3,1,0,1,1,0,False,68362,26015,1276,1,1,3,0,3
2002275,Apa-Kern,Apa-Kerne,Apa-Kern,4,2,0,1,0,0,False,68235,20208,0,3,1,0,0,0
2002276,geraubt[a] Ledertasche,geraubt[a] Ledertaschen,Geraubte Ledertasche,3,1,0,1,1,0,False,68190,25991,0,1,1,0,0,0
2002277,Eisenerzkiste,Eisenerzkisten,Eisenerzkiste,3,1,0,1,1,0,False,68190,21003,0,1,1,0,0,0
2002278,Flasche[p] Hingashi-Reiswein,Flaschen[p] Hingashi-Reiswein,Hingashi-Reiswein,3,1,0,1,1,0,False,68202,26514,1,1,1,3,0,0
2002279,Bild[p] von einer großen Glocke,Bilder[p] von einer großen Glocke,Bild von einer großen Glocke,4,2,0,1,2,0,False,68204,25999,3140,1,1,0,0,0
2002280,Bild[p] von einem imposanten Tor,Bilder[p] von einem imposanten Tor,Bild von einem imposanten Tor,4,2,0,1,2,0,False,68204,25999,3140,1,1,0,0,0
2002281,riesig[a] Jutebeutel,riesig[a] Jutebeutel,Riesiger Jutebeutel,4,2,0,1,0,0,False,68216,26110,1,3,1,1,0,0
2002282,eingefangen[a] Seeschlange,eingefangen[a] Seeschlangen,Eingefangene Seeschlange,3,1,0,1,1,0,False,68216,26110,0,3,1,0,0,0
2002283,Landratten-Medizin,Landratten-Medizin,Landratten-Medizin,3,1,0,1,1,0,False,68217,25990,0,1,1,0,0,0
2002284,ausgetrocknet[a] Tierknochen,ausgetrocknet[a] Tierknochen,Ausgetrockneter Tierknochen,4,2,0,1,0,0,False,68301,22201,0,4,1,0,0,0
2002285,Granate[p] Nr. XLII,Granaten[p] Nr. XLII,Granate Nr. XLII,3,1,0,1,1,0,False,68389,26015,1276,6,1,3,0,5
2002286,Kiste[p] mit Pestizidbomben,Kisten[p] mit Pestizidbomben,Pestizidbomben,3,1,0,1,1,0,False,68412,26015,1276,8,1,3,0,6
2002287,Kiste[p] mit Rauchgranaten,Kisten[p] mit Rauchgranaten,Rauchgranaten,3,1,0,1,1,0,False,68412,26015,0,1,1,0,0,0
2002288,verwesend[a] Fisch,verwesend[a] Fische,Verwesender Fisch,4,2,0,1,0,0,False,68228,29055,1,2,1,3,0,0
2002289,Riesen-Korallenschalenbein,Riesen-Korallenschalenbeine,Riesen-Korallenschalenbein,4,2,0,1,2,0,False,68228,29201,0,2,1,0,0,0
2002290,Treibgut,Treibgüter,Treibgut,4,2,0,1,2,0,False,68244,21002,0,6,1,0,0,0
2002291,Kakhol-Zutat,Kakhol-Zutaten,Kakhol-Zutat,3,1,0,1,1,0,False,68288,24453,0,1,1,0,0,0
2002292,Dazkar-Zutat,Dazkar-Zutaten,Dazkar-Zutat,3,1,0,1,1,0,False,68288,25157,0,1,1,0,0,0
2002293,Isari-Zutat,Isari-Zutaten,Isari-Zutat,3,1,0,1,1,0,False,68288,24315,0,1,1,0,0,0
2002294,Balken,Balken,Balken,4,1,0,1,0,0,False,68305,22453,0,1,1,0,0,0
2002295,Mammutfell,Mammutfelle,Mammutfell,4,2,0,1,2,0,False,68311,22008,0,3,1,0,0,0
2002296,Haufen[p] Trockenlaub,Haufen[p] Trockenlaub,Trockenlaub,4,1,0,1,0,0,False,68311,25034,0,1,1,0,0,0
2002297,Feldflasche[p] vergorener Stutenmilch,Feldflaschen[p] vergorener Stutenmilch,Vergorene Stutenmilch,3,1,0,1,1,0,False,68312,24454,1,5,1,3,0,0
2002298,Lederbeutel,Lederbeutel,Lederbeutel,4,2,0,1,0,0,False,68315,25991,0,1,1,0,0,0
2002299,Fläschchen[p] Käfersäure,Fläschchen[p] Käfersäure,Käfersäure,4,1,0,1,2,0,False,68315,20642,306,1,1,1,0,0
2002300,Muu-Shuwuu-Ei,Muu-Shuwuu-Eier,Muu-Shuwuu-Ei,4,2,0,1,2,0,False,68338,25252,0,3,1,0,0,0
2002301,Prismenweiher-Kristall,Prismenweiher-Kristalle,Prismenweiher-Kristall,4,2,0,1,0,0,False,68341,20020,0,1,1,0,0,0
2002302,Flasche[p] Prismenweiher-Wasser,Flaschen[p] Prismenweiher-Wasser,Prismenweiher-Wasser,3,1,0,1,1,0,False,68341,22614,0,1,1,0,0,0
2002303,Fässchen[p] tiefschwarzer Tinte,Fässchen[p] tiefschwarzer Tinte,Tiefschwarze Tinte,4,1,0,1,2,0,False,68343,22603,1843,1,1,3,0,0
2002304,Flasche[p] Gensui-Wein,Flaschen[p] Gensui-Wein,Gensui-Wein,3,1,0,1,1,0,False,68344,26514,1,1,1,3,0,0
2002305,Fläschchen[p] Panzerschmelze,Fläschchen[p] Panzerschmelze,Panzerschmelze,4,1,0,1,2,0,False,68346,20661,306,1,1,1,0,0
2002306,Handzettel,Handzettel,Handzettel,4,2,0,1,0,0,False,68349,26151,0,6,1,0,0,0
2002307,Fläschchen Muhtsu-Fett,Fläschchen[p] Muhtsu-Fett,Muhtsu-Fett,4,1,0,1,2,0,False,68382,20673,1,1,1,3,0,0
2002308,gekühlt[a] Lederbeutel,gekühlt[a] Lederbeutel,Gekühlter Lederbeutel,4,2,0,1,0,0,False,68322,26110,0,1,1,0,0,0
2002309,Namai-Kraut,Namai-Kräuter,Namai-Kraut,4,2,0,1,2,0,False,68274,25919,0,3,1,0,0,0
2002310,garleisch[a] Proviantkiste,garleisch[a] Proviantkisten,Garleische Proviantkiste,3,1,0,1,1,0,False,68387,26516,0,1,1,0,0,0
2002311,Beutel[p] voller Nahrungsmittel,Beutel[p] voller Nahrungsmittel,Beutel voller Nahrungsmittel,4,2,0,1,0,0,False,68387,26111,0,1,1,0,0,0
2002312,Steinmetzhammer,Steinmetzhämmer,Steinmetzhammer,4,2,0,1,0,0,False,68406,35052,0,1,1,0,0,0
2002313,garleisch[a] Materialkiste,garleisch[a] Materialkisten,Garleische Materialkiste,4,1,0,1,1,0,False,68417,26516,0,1,1,0,0,0
2002314,Abaddon-Sehne,Abaddon-Sehnen,Abaddon-Sehne,3,1,0,1,1,0,False,68418,21005,0,4,1,0,0,0
2002315,reißfest[a] Leinensack,reißfest[a] Leinensäcke,Reißfester Leinensack,4,2,0,1,0,0,False,68419,26111,1,2,1,1,0,0
2002316,prall gefüllt[a] Leinensack,prall gefüllt[a] Leinensäcke,Prall gefüllter Leinensack,4,2,0,1,0,0,False,68419,26111,0,2,1,0,0,0
2002317,Päckchen[p] Betäubungspulver,Päckchen[p] Betäubungspulver,Betäubungspulver,4,1,0,1,2,0,False,68221,21006,1843,2,1,3,0,0
2002318,Phiole[p] schwarzbrauner Kräutersud,Phiolen[p] schwarzbrauner Kräutersud,Schwarzbrauner Kräutersud,3,1,0,1,1,0,False,68189,20663,1,3,1,3,0,0
2002319,Baumwolltuch,Baumwolltücher,Baumwolltuch,4,2,0,1,2,0,False,68227,21611,0,3,1,0,0,0
2002320,Rubin-Hornraben-Brustfilet,Rubin-Hornraben-Brustfilets,Rubin-Hornraben-Brustfilet,4,1,0,1,2,0,False,68233,25151,0,3,1,0,0,0
2002321,Brechwurz-Blüte,Brechwurz-Blüten,Brechwurz-Blüte,3,1,0,1,1,0,False,68294,25027,0,3,1,0,0,0
2002322,Panzerstück[p] einer Matamata-Matrone,Panzerstücke[p] einer Matamata-Matrone,Panzerstück einer Matamata-Matrone,4,2,0,1,2,0,False,68300,22262,0,1,1,0,0,0
2002323,Kralle[p] einer Matamata-Matrone,Krallen[p] einer Matamata-Matrone,Kralle einer Matamata-Matrone,3,1,0,1,1,0,False,68300,22302,0,1,1,0,0,0
2002324,leer[a] Sack,leer[a] Säcke,Leerer Sack,4,2,0,1,0,0,False,68357,26110,1,3,1,1,0,0
2002325,prall gefüllt[a] Sack[p],prall gefüllt[a] Säcke[p],Prall gefüllter Sack,4,2,0,1,0,0,False,68357,26110,0,3,1,0,0,0
2002326,Versammlungseinladung,Versammlungseinladungen,Versammlungseinladung,3,1,0,1,1,0,False,68372,26193,0,4,1,0,0,0
2002327,Gyorins Angelrute[p],Gyorins Angelruten[p],Gyorins Angelrute,3,1,0,0,1,1,False,68284,38202,0,1,1,0,0,0
2002328,Portion[p] Wasserschlangenfleisch,Portionen[p] Wasserschlangenfleisch,Wasserschlangenfleisch,3,1,0,1,1,0,False,68286,25151,0,3,1,0,0,0
2002329,Bauts Ring,Bauts Ringe,Bauts Ring,3,2,0,0,0,1,False,68380,54403,0,1,1,0,0,0
2002330,Erarts Brief,Erarts Briefe,Erarts Brief,3,2,0,0,0,1,False,68399,25918,0,1,1,0,0,0
2002331,Erarts Abschiedsgeschenk,Erarts Abschiedsgeschenke,Erarts Abschiedsgeschenk,4,2,0,0,2,1,False,68400,26111,0,1,1,0,0,0
2002332,Büschel[p] Algen,Büschel[p] Algen,Algen,4,2,0,1,2,0,False,68242,29063,1,1,1,3,0,0
2002333,Schale[p] eines Tonosama-Yumemi,Schalen[p] eines Tonosama-Yumemi,Schale eines Tonosama-Yumemi,3,1,0,1,1,0,False,68242,29015,0,1,1,0,0,0
2002334,Rhalgr-Talisman,Rhalgr-Talismane,Rhalgr-Talisman,4,2,0,1,0,0,False,68174,26151,0,1,1,0,0,0
2002335,Anila-Kern,Anila-Kerne,Anila-Kern,4,2,0,1,0,0,False,68181,21262,0,3,1,0,0,0
2002336,Bodenprobe,Bodenproben,Bodenprobe,3,1,0,1,1,0,False,68196,22623,0,3,1,0,0,0
2002337,Wasserprobe,Wasserproben,Wasserprobe,3,1,0,1,1,0,False,68196,22614,0,1,1,0,0,0
2002338,Laternenkiste,Laternenkisten,Laternenkiste,3,1,0,1,1,0,False,68201,21003,0,1,1,0,0,0
2002339,Eimer[p] kühles Brunnenwasser,Eimer[p] kühles Brunnenwasser,Kühles Brunnenwasser,4,2,0,1,0,0,False,68205,29431,1,1,1,3,0,0
2002340,Büschel[p] Mozuku,Büschel[p] Mozuku,Mozuku,4,2,0,1,2,0,False,68237,29063,0,4,1,0,0,0
2002341,Kiste[p] mit gestohlenen Vorräten,Kisten[p] mit gestohlenen Vorräten,Gestohlene Vorräte,3,1,0,1,1,0,False,68340,21003,0,1,1,0,0,0
2002342,Töpfchen[p] Wundsalbe,Töpfchen[p] Wundsalbe,Wundsalbe,4,1,0,1,2,0,False,68350,27605,1,1,1,3,0,0
2002343,Ampulle[p] Kühlextrakt,Ampullen[p] Kühlextrakt,Kühlextrakt,3,1,0,1,1,0,False,68351,26108,0,1,1,0,0,0
2002344,Iris[p] von Lakshmi,Iris[p] von Lakshmi,Iris von Lakshmi,3,1,0,1,1,0,False,68353,25022,0,5,1,0,0,0
2002345,abgenutzt[a] Werkzeug,abgenutzt[a] Werkzeuge,Abgenutztes Werkzeug,4,2,0,1,2,0,False,68365,21003,0,3,1,0,0,0
2002346,Gazellen-Horn,Gazellen-Hörner,Gazellen-Horn,4,2,0,1,2,0,False,68368,22206,0,1,1,0,0,0
2002347,Sack[p] mit Chapuli-Beinen,Säcke[p] mit Chapuli-Beinen,Chapuli-Beine,4,2,0,1,0,0,False,68374,26110,0,3,1,0,0,0
2002348,Handvoll[p] Morpho-Flügelstaub,Handvoll[p] Morpho-Flügelstaub,Morpho-Flügelstaub,3,1,0,1,1,0,False,68385,21219,0,1,1,0,0,0
2002349,Blütensirup,Blütensirup,Blütensirup,4,1,0,1,0,0,False,68385,25102,1,1,1,3,0,0
2002350,leicht[a] Päckchen,leicht[a] Päckchen,Leichtes Päckchen,4,1,0,1,2,0,False,68386,26109,0,1,1,0,0,0
2002351,Bündel[p] frischen Wildgemüses,Bündel[p] frischen Wildgemüses,Frisches Wildgemüse,4,2,0,1,2,0,False,68388,25207,1,1,1,3,0,0
2002352,Säckchen[p] Schwächungspulver,Säckchen[p] Schwächungspulver,Schwächungspulver,4,1,0,1,2,0,False,68388,21006,306,1,1,0,0,0
2002353,Catblepus-Auge,Catblepus-Auge,Catblepus-Auge,4,1,0,1,2,0,False,68388,21274,0,1,1,3,0,0
2002354,Jhammel-Haut,Jhammel-Häute,Jhammel-Haut,3,1,0,1,1,0,False,68390,22003,0,3,1,0,0,0
2002355,Blasrohr,Blasrohre,Blasrohr,4,2,0,1,2,0,False,68392,21002,1,1,1,3,0,0
2002356,betäubt[a] Foper,betäubt[a] Foper,Betäubter Foper,4,2,0,1,0,0,False,68392,59563,0,1,1,0,0,0
2002357,Stück[p] Greifenfleisch,Stücke[p] Greifenfleisch,Greifenfleisch,4,2,0,1,2,0,False,68394,25159,0,3,1,0,0,0
2002358,Rhalgr-Tagetes,Rhalgr-Tagetes,Rhalgr-Tagetes,3,1,0,1,1,0,False,68402,25028,0,3,1,0,0,0
2002359,Liebesbrief[p] von Kakalai,Liebesbriefe[p] von Kakalai,Liebesbrief von Kakalai,4,2,0,1,0,0,False,68407,26174,0,1,1,0,0,0
2002360,Immertreu,Immertreus,Immertreu,4,1,0,1,2,0,False,68407,25003,0,1,1,0,0,0
2002361,Schillerfasanenfeder,Schillerfasanenfedern,Schillerfasanenfeder,3,1,0,1,1,0,False,68415,21904,0,4,1,0,0,0
2002362,Stück[p] Mammutfleisch,Stücke[p] Mammutfleisch,Mammutfleisch,4,2,0,1,2,0,False,68319,25155,0,2,1,0,0,0
2002363,Brief[p] an Esugen,Briefe[p] an Esugen,Brief an Esugen,4,2,0,1,0,0,False,68320,26173,0,1,1,0,0,0
2002364,Sonnenkuchen,Sonnenkuchen,Sonnenkuchen,4,1,0,1,0,0,False,68321,24054,0,1,1,0,0,0
2002365,Schafknochen,Schafknochen,Schafknochen,4,1,0,1,0,0,False,68321,22202,1,1,1,3,0,0
2002366,Stück[p] Bibao-Brust,Stücke[p] Bibao-Brust,Bibao-Brust,4,2,0,1,2,0,False,68321,25151,0,1,1,0,0,0
2002367,klein[a] Ledersäckchen,klein[a] Ledersäckchen,Kleines Ledersäckchen,4,1,0,1,2,0,False,68324,26110,0,1,1,0,0,0
2002368,garleisch[a] Truhe,garleisch[a] Truhen,Garleische Truhe,3,1,0,1,1,0,False,68280,26516,0,1,1,0,0,0
2002369,Fläschchen[p] Wurmkraut-Sud,Fläschchen[p] Wurmkraut-Sud,Wurmkraut-Sud,4,1,0,1,2,0,False,68411,20682,1,2,1,3,0,0
2002370,Fangseil,Fangseile,Fangseil,4,2,0,1,2,0,False,68308,26103,1,2,1,1,0,0
2002371,Pfeilspitzenbeutel,Pfeilspitzenbeutel,Pfeilspitzenbeutel,4,2,0,1,0,0,False,68335,26110,0,1,1,0,0,0
2002372,Stück[p] Baras-Fleisch,Stücke[p] Baras-Fleisch,Baras-Fleisch,4,2,0,1,2,0,False,68331,25153,0,3,1,0,0,0
2002373,groß[a] Haufen[p] Baras-Fleisch,groß[a] Haufen[p] Baras-Fleisch,Großer Haufen Baras-Fleisch,4,1,0,1,0,0,False,68331,25153,0,1,1,0,0,0
2002374,Kunstköder,Kunstköder,Kunstköder,4,2,0,1,0,0,False,68256,27069,0,1,1,0,0,0
2002375,Nayoshis Angelrute[p] ,Nayoshis Angelruten[p] ,Nayoshis Angelrute,3,1,0,0,1,1,False,68257,38202,0,1,1,0,0,0
2002376,Kadaver[p] des Igelbombers,Kadaver[p] des Igelbombers,Kadaver des Igelbombers,4,2,0,1,0,0,False,68257,29046,1,1,1,3,0,0
2002377,fettig[a] Igelbomber-Kadaver,fettig[a] Igelbomber-Kadaver,Fettiger Igelbomber-Kadaver,4,2,0,1,0,0,False,68258,29002,0,1,1,0,0,0
2002378,Kiste[p] mit Piratenböllern,Kisten[p] mit Piratenböllern,Piratenböller,3,1,0,1,1,0,False,68259,26015,1,1,1,3,0,0
2002379,dick[a] Liebesbrief,dick[a] Liebesbriefe,Dicker Liebesbrief,4,2,0,1,0,0,False,68482,26174,0,1,1,0,0,0
2002380,Kanne[p] frischer Schafsmilch,Kannen[p] frischer Schafsmilch,Frische Schafsmilch,3,1,0,1,1,0,False,68318,24453,0,3,1,0,0,0
2002381,schwarz[a] Schriftrolle,schwarz[a] Schriftrollen,Schwarze Schriftrolle,3,1,0,1,1,0,False,68485,26436,0,1,1,0,0,0
2002382,Kralle[p] eines Doma-Wiesels,Krallen[p] eines Doma-Wiesels,Kralle eines Doma-Wiesels,3,1,0,1,1,0,False,68487,22302,0,1,1,0,0,0
2002383,Haufen[p] Gold,Haufen[p] Gold,Gold,4,1,0,1,0,0,False,0,25919,0,20,1,0,0,0
2002384,Wilreds Schwert,Wilreds Schwerter,Wilreds Schwert,4,2,0,0,2,1,False,68422,30416,0,1,1,0,0,0
2002385,Kanne[p] frischer Schafsmilch,Kannen[p] frischer Schafsmilch,Frische Schafsmilch,3,1,0,1,1,0,False,0,24453,0,99,1,0,0,0
2002386,Äthergramm-Karte,Äthergramm-Karten,Äthergramm-Karte,3,1,0,1,1,0,False,0,26151,1,1,2,0,0,0
2002387,unbeschädigt[a] Pfeil,unbeschädigt[a] Pfeile,Unbeschädigter Pfeil,4,2,0,1,0,0,False,68489,27206,0,3,1,0,0,0
2002388,Stück[p] fettiges Gyuki-Fleisch,Stücke[p] fettiges Gyuki-Fleisch,Fettiges Gyuki-Fleisch,4,2,0,1,2,0,False,68489,25153,0,8,1,0,0,0
2002389,geraubt[a] Opfergabe,geraubt[a] Opfergaben,Geraubte Opfergabe,3,1,0,1,1,0,False,0,23001,0,99,1,0,0,0
2002390,frisch[a] Schellfisch,frisch[a] Schellfische,Frischer Schellfisch,4,2,0,1,0,0,False,68495,29012,0,3,1,0,0,0
2002391,Chapuli-Horn,Chapuli-Hörner,Chapuli-Horn,4,2,0,1,2,0,False,68490,22304,0,1,1,0,0,0
2002392,Hornraben-Kralle,Hornraben-Krallen,Hornraben-Kralle,3,1,0,1,1,0,False,68490,22302,0,1,1,0,0,0
2002393,ziemlich schwer[a] Jutesack,ziemlich schwer[a] Jutesäcke,Ziemlich schwerer Jutesack,4,2,0,1,0,0,False,68491,22634,0,1,1,0,0,0
2002394,Feuerwerkskörper[p] des Ewigen Sommers,Feuerwerkskörper[p] des Ewigen Sommers,Feuerwerkskörper des Ewigen Sommers,4,2,0,1,0,0,False,68492,25907,1,1,1,3,0,0
2002395,Feuerwerkskörper[p] des Ewigen Sommers,Feuerwerkskörper[p] des Ewigen Sommers,Feuerwerkskörper des Ewigen Sommers,4,2,0,1,0,0,False,68493,25907,1,3,1,3,0,0
2002396,Gegerujus Fernrohr,Gegerujus Fernrohre,Gegerujus Fernrohr,3,2,0,0,2,1,False,68496,22623,0,1,1,0,0,0
2002397,Haufen[p] Strandmüll,Haufen[p] Strandmüll,Strandmüll,4,1,0,1,0,0,False,0,26110,0,99,1,0,0,0
2002398,Brocken[p] goldener Sülze,Brocken[p] goldener Sülze,Goldene Sülze,4,1,0,1,0,0,False,68515,27008,1843,2,1,3,0,0
2002399,makellos[a] Perle,makellos[a] Perlen,Makellose Perle,3,1,0,1,1,0,False,68516,21287,0,3,1,0,0,0
2002400,Fläschchen[p] Sui no Mamizu,Fläschchen[p] Sui no Mamizu,Sui no Mamizu,4,1,0,1,2,0,False,68517,22653,3140,1,1,3,0,0
2002401,Stück[p] Austernfleisch,Stücke[p] Austernfleisch,Austernfleisch,4,2,0,1,2,0,False,68519,29001,1,2,1,3,0,0
2002402,glühend heiß[a] Panzer,glühend heiß[a] Panzer,Glühend heißer Panzer,4,2,0,1,0,0,False,68519,22258,0,2,1,0,0,0
2002403,Stück[p] Gyuki-Fleisch,Stücke[p] Gyuki-Fleisch,Gyuki-Fleisch,4,2,0,1,2,0,False,68522,25159,0,1,1,0,0,0
2002404,Topf[p] Lotion,Töpfe[p] Lotion,Lotion,2,2,0,1,0,0,False,68523,25051,0,2,1,0,0,0
2002405,wasserdicht[a] Beutel,wasserdicht[a] Beutel,Wasserdichter Beutel,4,2,0,1,0,0,False,68524,26111,1,1,1,3,0,0
2002406,duftend[a] Substanz,duftend[a] Substanzen,Duftende Substanz,3,1,0,1,1,0,False,68524,26111,0,1,1,0,0,0
2002407,Empfehlungsschreiben[p] von Swyrgeim,Empfehlungsschreiben[p] von Swyrgeim,Empfehlungsschreiben von Swyrgeim,4,1,0,1,2,0,False,68554,25918,0,1,1,0,0,0
2002408,fremdartig[a] Goldmünze,fremdartig[a] Goldmünzen,Fremdartige Goldmünze,3,1,0,1,1,0,False,68528,26276,0,2,1,0,0,0
2002409,fremdartig[a] Silbermünze,fremdartig[a] Silbermünzen,Fremdartige Silbermünze,3,1,0,1,1,0,False,68528,26275,0,4,1,0,0,0
2002410,Dörrfisch[p] aus Isari,Dörrfische[p] aus Isari,Dörrfisch aus Isari,4,2,0,1,0,0,False,68529,24315,0,1,1,0,0,0
2002411,Fischkorb[p] aus Isari,Fischkörbe[p] aus Isari,Fischkorb aus Isari,4,2,0,1,0,0,False,68529,22261,0,1,1,0,0,0
2002412,Holzeimer[p] aus Isari,Holzeimer[p] aus Isari,Holzeimer aus Isari,4,2,0,1,0,0,False,68529,22637,0,1,1,0,0,0
2002413,Mondperle,Mondperlen,Mondperle,3,1,0,1,1,0,False,68530,21266,0,3,1,0,0,0
2002414,Piratensprengstoff,Piratensprengstoffe,Piratensprengstoff,4,2,0,1,0,0,False,68531,26015,1,1,1,3,0,0
2002415,Treibgut,Treibgüter,Treibgut,4,2,0,1,2,0,False,68532,25919,0,3,1,0,0,0
2002416,Karaffe[p] Blutorangensaft,Karaffen[p] Blutorangensaft,Blutorangensaft,3,1,0,1,1,0,False,68553,24401,0,1,1,0,0,0
2002417,Karaffe[p] Mandarinensaft,Karaffen[p] Mandarinensaft,Mandarinensaft,3,1,0,1,1,0,False,68554,24401,0,1,1,0,0,0
2002418,verkrustet[a] Fundstück,verkrustet[a] Fundstücke,Verkrustetes Fundstück,4,2,0,1,2,0,False,68533,25975,0,4,1,0,0,0
2002419,lebhaft[a] Rubingarnele,lebhaft[a] Rubingarnelen,Lebhafte Rubingarnele,3,1,0,1,1,0,False,68534,29138,1,2,1,3,0,0
2002420,Portion[p] Tatsunoko-Kaviar,Portionen[p] Tatsunoko-Kaviar,Tatsunoko-Kaviar,3,1,0,1,1,0,False,68534,27031,0,2,1,0,0,0
2002421,Flasche[p] Hingashi-Reiswein,Flaschen[p] Hingashi-Reiswein,Hingashi-Reiswein,3,1,0,1,1,0,False,68534,25051,0,1,1,0,0,0
2002422,Granate[p] der Konföderation,Granaten[p] der Konföderation,Granate der Konföderation,3,1,0,1,1,0,False,68535,26015,1276,3,1,3,0,3
2002423,groß[a] Koromo-Oktopus,groß[a] Koromo-Oktopusse,Großer Koromo-Oktopus,3,2,0,1,0,0,False,68536,29023,0,1,1,0,0,0
