#,Model,NpcYell,Unknown0,Unknown1,ResidentMotionType
575.95,25567,480,0,3,0
575.96,25568,480,0,3,0
575.97,25569,3269,0,3,0
575.98,25570,3268,0,3,0
575.99,25571,3268,0,3,0
575.100,25574,3268,0,3,0
575.101,25575,480,0,3,0
575.102,25576,3268,0,3,0
575.103,25577,629,0,3,0
575.104,25578,629,0,3,0
575.105,25581,3269,0,3,0
575.106,28590,3268,0,3,0
575.107,28591,480,0,3,0
575.108,28592,480,0,3,0
575.109,28650,3268,0,3,0
575.110,28651,480,0,3,0
575.111,26376,3146,0,3,0
575.112,26377,480,0,3,0
575.113,4563,3289,0,4,0
575.114,210,3289,0,4,0
575.115,66,3289,0,4,0
575.116,4562,3268,0,4,0
575.117,4573,3268,0,4,0
575.118,7737,3268,0,4,0
575.119,7747,3268,0,4,0
575.120,211,3268,0,4,0
575.121,7737,3269,0,4,0
575.122,7747,3269,0,4,0
575.123,234,0,0,6,0
575.124,281,0,0,6,0
575.125,282,0,0,6,0
575.126,283,0,0,6,0
575.127,284,0,0,6,0
575.128,84,0,0,9,0
575.129,1,0,0,9,0
575.130,9,0,0,9,0
575.131,53,0,0,9,0
575.132,1115,0,0,5,0
575.133,1116,0,0,5,0
575.134,1332,0,0,5,0
575.135,330,0,0,6,0
575.136,50,0,0,6,0
575.137,51,0,0,6,0
575.138,285,0,0,6,0
575.139,218,0,0,5,0
575.140,334,0,0,2,0
575.141,92,0,0,2,0
575.142,90,0,0,2,0
575.143,39,0,0,2,0
575.144,219,0,0,2,0
575.145,360,0,0,2,0
575.146,2012801,0,0,10,0
575.147,2012802,0,0,10,0
575.148,2012806,0,0,10,0
575.149,1413,0,0,5,0
575.150,0,0,0,0,0
575.151,0,0,0,0,0
575.152,0,0,0,0,0
575.153,0,0,0,0,0
575.154,0,0,0,0,0
575.155,0,0,0,0,0
575.156,0,0,0,0,0
575.157,0,0,0,0,0
575.158,0,0,0,0,0
575.159,0,0,0,0,0
575.160,0,0,0,0,0
575.161,0,0,0,0,0
575.162,0,0,0,0,0
575.163,0,0,0,0,0
575.164,0,0,0,0,0
575.165,0,0,0,0,0
576.0,12605,0,0,1,0
576.1,12606,0,0,1,0
576.2,12607,0,0,1,0
576.3,12608,0,0,1,0
576.4,12609,0,0,1,0
576.5,12610,0,0,1,0
576.6,13769,0,0,1,0
576.7,13238,0,0,1,0
576.8,13117,0,0,1,0
576.9,13118,0,0,1,0
576.10,13119,0,0,1,0
576.11,12615,0,0,1,0
576.12,4295040841,0,0,7,0
576.13,21474902218,0,0,7,0
576.14,8590524517,0,0,7,0
576.15,85899412357,0,0,7,0
576.16,4295034535,0,0,7,0
576.17,26376,3146,0,3,0
576.18,26377,480,0,3,0
576.19,26378,3146,0,3,0
576.20,26379,3146,0,3,0
576.21,26380,480,0,3,0
576.22,26381,3146,0,3,0
576.23,26382,3146,0,3,0
576.24,26383,3146,0,3,0
576.25,26384,3146,0,3,0
576.26,26385,3146,0,3,0
576.27,26386,3146,0,3,0
576.28,26387,3146,0,3,0
576.29,26388,3146,0,3,0
576.30,26389,3146,0,3,0
576.31,26390,3146,0,3,0
576.32,26391,3146,0,3,0
576.33,26392,3146,0,3,0
576.34,26393,3146,0,3,0
576.35,26394,3146,0,3,0
576.36,26395,480,0,3,0
576.37,26396,3146,0,3,0
576.38,26402,3459,0,3,0
576.39,26416,3146,0,3,0
576.40,26810,3291,0,3,0
576.41,26811,3140,0,3,0
576.42,26813,3140,0,3,0
576.43,26814,3140,0,3,0
576.44,26815,3503,0,3,0
576.45,26816,3503,0,3,0
576.46,26817,3093,0,3,0
576.47,26818,3093,0,3,0
576.48,26819,3140,0,3,0
576.49,26820,3146,0,3,0
576.50,26821,3289,0,3,0
576.51,26822,3290,0,3,0
576.52,26823,3140,0,3,0
576.53,29050,3140,0,3,0
576.54,1285,0,0,5,0
576.55,319,0,0,6,0
576.56,320,0,0,6,0
576.57,321,0,0,6,0
576.58,120,0,0,2,0
576.59,335,0,0,2,0
576.60,336,0,0,2,0
576.61,337,0,0,2,0
576.62,1151,0,0,5,0
576.63,84,0,0,9,0
576.64,178,0,0,9,0
576.65,179,0,0,9,0
576.66,51,0,0,9,0
576.67,52,0,0,9,0
576.68,286,0,0,6,0
576.69,287,0,0,6,0
576.70,579,0,0,5,0
576.71,1117,0,0,5,0
576.72,1118,0,0,5,0
576.73,211,3291,0,4,0
576.74,7756,3499,0,4,0
576.75,4580,3291,0,4,0
576.76,8956,3499,0,4,0
576.77,212,3499,0,4,0
576.78,7756,3289,0,4,0
576.79,7756,3290,0,4,0
576.80,4562,3459,0,4,0
576.81,2012801,0,0,10,0
576.82,2012803,0,0,10,0
576.83,188,0,0,2,0
576.84,0,0,0,0,0
576.85,0,0,0,0,0
576.86,0,0,0,0,0
576.87,0,0,0,0,0
576.88,0,0,0,0,0
576.89,0,0,0,0,0
576.90,0,0,0,0,0
576.91,0,0,0,0,0
576.92,0,0,0,0,0
576.93,0,0,0,0,0
576.94,0,0,0,0,0
576.95,0,0,0,0,0
576.96,0,0,0,0,0
576.97,0,0,0,0,0
576.98,0,0,0,0,0
576.99,0,0,0,0,0
576.100,0,0,0,0,0
576.101,0,0,0,0,0
576.102,0,0,0,0,0
576.103,0,0,0,0,0
576.104,0,0,0,0,0
576.105,0,0,0,0,0
576.106,0,0,0,0,0
576.107,0,0,0,0,0
576.108,0,0,0,0,0
576.109,0,0,0,0,0
576.110,0,0,0,0,0
576.111,0,0,0,0,0
576.112,0,0,0,0,0
576.113,0,0,0,0,0
576.114,0,0,0,0,0
576.115,0,0,0,0,0
577.0,13117,0,0,1,0
577.1,21474902218,0,0,7,0
577.2,8590524517,0,0,7,0
577.3,12592,0,0,1,0
577.4,12887197149,0,0,7,0
577.5,12611,0,0,1,0
577.6,12604,0,0,1,0
577.7,4297590237,0,0,7,0
577.8,12646,0,0,1,0
577.9,12647,0,0,1,0
577.10,12648,0,0,1,0
577.11,25367,3289,0,3,0
577.12,25313,3268,0,3,0
577.13,25314,3268,0,3,0
577.14,25315,2923,0,3,0
577.15,25316,3268,0,3,0
577.16,25366,3268,0,3,0
577.17,25369,480,0,3,0
577.18,25370,480,0,3,0
577.19,25580,480,0,3,0
577.20,7747,3269,0,4,0
577.21,25544,3269,0,3,0
577.22,25545,480,0,3,0
577.23,1286,0,0,5,0
577.24,53,0,0,9,0
577.25,1115,0,0,5,0
577.26,1116,0,0,5,0
577.27,1332,0,0,5,0
577.28,4563,3289,0,4,0
577.29,210,3289,0,4,0
577.30,66,3289,0,4,0
577.31,211,3289,0,4,0
577.32,2012801,0,0,10,0
577.33,1413,0,0,5,0
577.34,0,0,0,0,0
577.35,0,0,0,0,0
577.36,0,0,0,0,0
577.37,0,0,0,0,0
577.38,0,0,0,0,0
577.39,0,0,0,0,0
577.40,0,0,0,0,0
577.41,0,0,0,0,0
577.42,0,0,0,0,0
577.43,0,0,0,0,0
577.44,0,0,0,0,0
577.45,0,0,0,0,0
577.46,0,0,0,0,0
577.47,0,0,0,0,0
577.48,0,0,0,0,0
577.49,0,0,0,0,0
577.50,0,0,0,0,0
578.0,12632,0,0,1,0
578.1,12633,0,0,1,0
578.2,12634,0,0,1,0
578.3,12635,0,0,1,0
578.4,12636,0,0,1,0
578.5,12637,0,0,1,0
578.6,12638,0,0,1,0
578.7,12639,0,0,1,0
578.8,12592,0,0,1,0
578.9,12611,0,0,1,0
578.10,4297590237,0,0,7,0
578.11,12887197149,0,0,7,0
578.12,17183604937,0,0,7,0
578.13,17181180405,0,0,7,0
578.14,34360066549,0,0,7,0
578.15,12885492213,0,0,7,0
578.16,17181245841,0,0,7,0
578.17,8593080721,0,0,7,0
578.18,12887261985,0,0,7,0
578.19,17181311777,0,0,7,0
578.20,12646,0,0,1,0
578.21,12647,0,0,1,0
578.22,12648,0,0,1,0
578.23,12630,0,0,1,0
578.24,12631,0,0,1,0
578.25,13920,0,0,1,0
578.26,12612,0,0,1,0
578.27,12613,0,0,1,0
578.28,25546,3269,0,3,0
578.29,25547,480,0,3,0
578.30,25572,3268,0,3,0
578.31,25573,480,0,3,0
578.32,26215,3269,0,3,0
578.33,27525,3268,0,3,0
578.34,27526,3269,0,3,0
578.35,27527,3269,0,3,0
578.36,27528,3269,0,3,0
578.37,27529,3269,0,3,0
578.38,27530,3268,0,3,0
578.39,27531,1238,0,3,0
578.40,27532,480,0,3,0
578.41,27533,2110,0,3,0
578.42,27534,2111,0,3,0
578.43,27535,2110,0,3,0
578.44,27536,480,0,3,0
578.45,27537,1238,0,3,0
578.46,27538,3269,0,3,0
578.47,27539,3268,0,3,0
578.48,27540,2110,0,3,0
578.49,27541,2111,0,3,0
578.50,27542,2111,0,3,0
578.51,27543,3268,0,3,0
578.52,27544,480,0,3,0
578.53,29346,3268,0,3,0
578.54,25531,3269,0,3,0
578.55,25540,3269,0,3,0
578.56,25541,3269,0,3,0
578.57,25542,3269,0,3,0
578.58,25543,3269,0,3,0
578.59,25548,3269,0,3,0
578.60,25549,480,0,3,0
578.61,25552,3269,0,3,0
578.62,25553,480,0,3,0
578.63,25554,480,0,3,0
578.64,25557,3268,0,3,0
578.65,25558,480,0,3,0
578.66,25559,480,0,3,0
578.67,25560,480,0,3,0
578.68,25561,480,0,3,0
578.69,25562,480,0,3,0
578.70,25581,3269,0,3,0
578.71,27938,3386,0,3,0
578.72,27946,3444,0,3,0
578.73,7747,3386,0,4,0
578.74,7747,3444,0,4,0
578.75,4562,3268,0,4,0
578.76,4573,3268,0,4,0
578.77,7737,3268,0,4,0
578.78,7747,3268,0,4,0
578.79,7737,3269,0,4,0
578.80,7747,3269,0,4,0
578.81,7737,1277,0,4,0
578.82,7738,2110,0,4,0
578.83,7748,2110,0,4,0
578.84,7737,1238,0,4,0
578.85,7747,1238,0,4,0
578.86,3604,3269,0,4,0
578.87,4576,3269,0,4,0
578.88,7738,3269,0,4,0
578.89,281,0,0,6,0
578.90,282,0,0,6,0
578.91,283,0,0,6,0
578.92,284,0,0,6,0
578.93,9,0,0,9,0
578.94,1332,0,0,5,0
578.95,218,0,0,5,0
578.96,334,0,0,2,0
578.97,360,0,0,2,0
578.98,39,0,0,2,0
578.99,154,0,0,2,0
578.100,5,0,0,9,0
578.101,14,0,0,6,0
578.102,20,0,0,6,0
578.103,165,0,0,9,0
578.104,1331,0,0,5,0
578.105,2012804,0,0,10,0
578.106,2012805,0,0,10,0
578.107,2012807,0,0,10,0
578.108,0,0,0,0,0
578.109,0,0,0,0,0
578.110,0,0,0,0,0
578.111,0,0,0,0,0
578.112,0,0,0,0,0
578.113,0,0,0,0,0
578.114,0,0,0,0,0
578.115,0,0,0,0,0
579.0,12612,0,0,1,0
579.1,12613,0,0,1,0
579.2,27938,3386,0,3,0
579.3,27946,3444,0,3,0
579.4,13119,0,0,1,0
579.5,13769,0,0,1,0
579.6,4295040841,0,0,7,0
579.7,4295034535,0,0,7,0
579.8,12609,0,0,1,0
579.9,12610,0,0,1,0
579.10,13238,0,0,1,0
579.11,29739,480,0,3,0
579.12,29740,480,0,3,0
579.13,29741,480,0,3,0
579.14,27939,3386,0,3,0
579.15,27940,3386,0,3,0
579.16,27941,480,0,3,0
579.17,27942,3386,0,3,0
579.18,27943,3386,0,3,0
579.19,27944,480,0,3,0
579.20,27945,480,0,3,0
579.21,27947,3444,0,3,0
579.22,27948,480,0,3,0
579.23,27949,3444,0,3,0
579.24,27950,480,0,3,0
579.25,27951,480,0,3,0
579.26,27952,3444,0,3,0
579.27,27953,480,0,3,0
579.28,27954,3444,0,3,0
579.29,27955,3444,0,3,0
579.30,27956,3386,0,3,0
579.31,27957,3386,0,3,0
579.32,27958,3444,0,3,0
579.33,27959,3386,0,3,0
579.34,27960,3386,0,3,0
579.35,27961,3444,0,3,0
579.36,27962,3386,0,3,0
579.37,27963,3444,0,3,0
579.38,27964,3386,0,3,0
579.39,27965,3386,0,3,0
579.40,27966,3444,0,3,0
579.41,27967,3386,0,3,0
579.42,27968,3386,0,3,0
579.43,27973,3444,0,3,0
579.44,27974,3444,0,3,0
579.45,27975,3444,0,3,0
579.46,28903,480,0,3,0
579.47,26810,3291,0,3,0
579.48,29050,3140,0,3,0
579.49,211,3140,0,4,0
579.50,211,3291,0,4,0
579.51,7756,3499,0,4,0
579.52,210,3386,0,4,0
579.53,7737,3386,0,4,0
579.54,7747,3386,0,4,0
579.55,211,3386,0,4,0
579.56,4574,3444,0,4,0
579.57,818,0,0,5,0
579.58,1295,0,0,5,0
579.59,1296,0,0,5,0
579.60,1293,0,0,5,0
579.61,1294,0,0,5,0
579.62,579,0,0,5,0
579.63,1121,0,0,5,0
579.64,194,0,0,9,0
579.65,195,0,0,9,0
579.66,196,0,0,9,0
579.67,2,0,0,9,0
579.68,1,0,0,9,0
579.69,2012803,0,0,10,0
579.70,188,0,0,2,0
579.71,0,0,0,0,0
579.72,0,0,0,0,0
579.73,0,0,0,0,0
579.74,0,0,0,0,0
579.75,0,0,0,0,0
579.76,0,0,0,0,0
579.77,0,0,0,0,0
580.0,12605,0,0,1,0
580.1,12606,0,0,1,0
580.2,12607,0,0,1,0
580.3,12608,0,0,1,0
580.4,12609,0,0,1,0
580.5,12610,0,0,1,0
580.6,13769,0,0,1,0
580.7,13118,0,0,1,0
580.8,13119,0,0,1,0
580.9,4295034535,0,0,7,0
580.10,85899412357,0,0,7,0
580.11,4295040841,0,0,7,0
580.12,12615,0,0,1,0
580.13,12616,0,0,1,0
580.14,26810,3291,0,3,0
580.15,26814,3140,0,3,0
580.16,26815,3503,0,3,0
580.17,26816,3503,0,3,0
580.18,26817,3093,0,3,0
580.19,26818,3093,0,3,0
580.20,26819,3140,0,3,0
580.21,26820,3146,0,3,0
580.22,26821,3289,0,3,0
580.23,26822,3290,0,3,0
580.24,26823,3140,0,3,0
580.25,29050,3140,0,3,0
580.26,178,0,0,9,0
580.27,179,0,0,9,0
580.28,51,0,0,9,0
580.29,52,0,0,9,0
580.30,287,0,0,6,0
580.31,579,0,0,5,0
580.32,1118,0,0,5,0
580.33,211,3291,0,4,0
580.34,7756,3499,0,4,0
580.35,4580,3291,0,4,0
580.36,8956,3499,0,4,0
580.37,212,3499,0,4,0
580.38,7756,3290,0,4,0
580.39,4562,3459,0,4,0
580.40,25587,3140,0,3,0
580.41,25588,3140,0,3,0
580.42,29365,3140,0,3,0
580.43,4574,3269,0,4,0
580.44,4573,2969,0,4,0
580.45,7746,3499,0,4,0
580.46,7737,3291,0,4,0
580.47,10508,3291,0,4,0
580.48,3604,3291,0,4,0
580.49,7737,2969,0,4,0
580.50,7747,2969,0,4,0
580.51,333,0,0,2,0
580.52,1119,0,0,5,0
580.53,1120,0,0,5,0
580.54,28059,2969,0,3,0
580.55,28060,480,0,3,0
580.56,28061,480,0,3,0
580.57,28049,480,0,3,0
580.58,28050,480,0,3,0
580.59,12611,0,0,1,0
580.60,4297590237,0,0,7,0
580.61,0,0,0,0,0
580.62,0,0,0,0,0
580.63,0,0,0,0,0
580.64,0,0,0,0,0
580.65,0,0,0,0,0
581.0,12616,0,0,1,0
581.1,28049,480,0,3,0
581.2,28050,480,0,3,0
581.3,28051,2969,0,3,0
581.4,28052,2969,0,3,0
581.5,28053,2969,0,3,0
581.6,28054,480,0,3,0
581.7,28055,480,0,3,0
581.8,28056,480,0,3,0
581.9,28057,2969,0,3,0
581.10,28058,480,0,3,0
581.11,28059,2969,0,3,0
581.12,28060,480,0,3,0
581.13,28061,480,0,3,0
581.14,28062,2969,0,3,0
581.15,28063,480,0,3,0
581.16,28064,480,0,3,0
581.17,28065,480,0,3,0
581.18,28114,480,0,3,0
581.19,28115,480,0,3,0
581.20,28206,2969,0,3,0
581.21,28207,2969,0,3,0
581.22,28208,480,0,3,0
581.23,28209,480,0,3,0
581.24,29452,480,0,3,0
581.25,29453,480,0,3,0
581.26,29454,480,0,3,0
581.27,29455,480,0,3,0
581.28,29456,480,0,3,0
581.29,29457,480,0,3,0
581.30,210,2969,0,4,0
581.31,7737,2969,0,4,0
581.32,7747,2969,0,4,0
581.33,27,0,0,2,0
581.34,333,0,0,2,0
581.35,251,0,0,2,0
581.36,381,0,0,2,0
581.37,380,0,0,2,0
581.38,1119,0,0,5,0
581.39,1120,0,0,5,0
581.40,395,0,0,2,0
581.41,0,0,0,0,0
581.42,0,0,0,0,0
581.43,0,0,0,0,0
581.44,0,0,0,0,0
581.45,0,0,0,0,0
581.46,0,0,0,0,0
581.47,0,0,0,0,0
581.48,0,0,0,0,0
581.49,0,0,0,0,0
581.50,0,0,0,0,0
581.51,0,0,0,0,0
581.52,0,0,0,0,0
581.53,0,0,0,0,0
581.54,0,0,0,0,0
581.55,0,0,0,0,0
581.56,0,0,0,0,0
581.57,0,0,0,0,0
581.58,0,0,0,0,0
581.59,0,0,0,0,0
581.60,0,0,0,0,0
581.61,0,0,0,0,0
581.62,0,0,0,0,0
581.63,0,0,0,0,0
581.64,0,0,0,0,0
581.65,0,0,0,0,0
582.0,12601,0,0,1,0
582.1,12603,0,0,1,0
582.2,12602,0,0,1,0
582.3,17183473865,0,0,7,0
582.4,17181900901,0,0,7,0
582.5,21474902420,0,0,7,0
582.6,17180787689,0,0,7,0
582.7,0,0,0,0,0
582.8,0,0,0,0,0
582.9,0,0,0,0,0
582.10,0,0,0,0,0
583.0,13834,0,0,1,0
583.1,27305,3315,0,3,0
583.2,27307,3315,0,3,0
583.3,27308,3315,0,3,0
583.4,27309,3315,0,3,0
583.5,27310,3315,0,3,0
583.6,27311,3315,0,3,0
583.7,27312,3315,0,3,0
583.8,27313,3315,0,3,0
583.9,27314,3315,0,3,0
583.10,27316,3315,0,3,0
583.11,27692,3315,0,3,0
583.12,27693,3315,0,3,0
583.13,27694,3315,0,3,0
583.14,27873,3315,0,3,0
583.15,27913,3315,0,3,0
583.16,27914,3315,0,3,0
583.17,27920,3315,0,3,0
583.18,27921,3315,0,3,0
583.19,27922,3315,0,3,0
583.20,7722,3315,0,4,0
583.21,7727,3315,0,4,0
583.22,7728,3315,0,4,0
583.23,181,0,0,2,0
583.24,185,0,0,2,0
583.25,0,0,0,0,0
584.0,13156,0,0,1,0
584.1,13158,0,0,1,0
584.2,13157,0,0,1,0
584.3,358,0,0,2,0
584.4,145,0,0,2,0
584.5,181,0,0,2,0
584.6,327,0,0,2,0
584.7,220,0,0,2,0
584.8,1201,0,0,5,0
584.9,1202,0,0,5,0
584.10,672,0,0,5,0
584.11,1090,0,0,5,0
584.12,3222,3139,0,4,0
584.13,3223,3139,0,4,0
584.14,3222,3200,0,4,0
584.15,3223,3200,0,4,0
584.16,4573,3202,0,4,0
584.17,3229,3200,0,4,0
584.18,7737,3202,0,4,0
584.19,7747,3202,0,4,0
584.20,4561,3202,0,4,0
584.21,4575,3139,0,4,0
584.22,4562,3200,0,4,0
584.23,8824,1860,0,4,0
584.24,6198,1860,0,4,0
584.25,8464,1860,0,4,0
584.26,8461,1860,0,4,0
584.27,8462,1860,0,4,0
584.28,8463,1860,0,4,0
584.29,26926,3139,0,3,0
584.30,26930,3139,0,3,0
584.31,26932,3139,0,3,0
584.32,26926,3200,0,3,0
584.33,26930,3200,0,3,0
584.34,26932,3200,0,3,0
584.35,26941,3200,0,3,0
584.36,26942,3200,0,3,0
584.37,26960,3200,0,3,0
584.38,26961,3200,0,3,0
584.39,26918,480,0,3,0
584.40,26919,480,0,3,0
584.41,26921,480,0,3,0
584.42,26923,480,0,3,0
584.43,26925,480,0,3,0
584.44,26929,480,0,3,0
584.45,26935,480,0,3,0
584.46,26938,480,0,3,0
584.47,26945,480,0,3,0
584.48,26947,480,0,3,0
584.49,26950,480,0,3,0
584.50,26954,480,0,3,0
584.51,26959,480,0,3,0
584.52,26964,480,0,3,0
584.53,26966,480,0,3,0
584.54,26968,480,0,3,0
584.55,26957,3200,0,3,0
584.56,26962,3202,0,3,0
584.57,3604,3139,0,4,0
584.58,3604,3200,0,4,0
584.59,5896,3200,0,4,0
584.60,2004237,0,0,10,0
584.61,105,0,0,2,0
584.62,1251,0,0,5,0
585.0,14342,0,0,1,0
585.1,14343,0,0,1,0
585.2,14344,0,0,1,0
585.3,14345,0,0,1,0
585.4,14346,0,0,1,0
585.5,14347,0,0,1,0
585.6,14348,0,0,1,0
585.7,27983,3490,0,3,0
585.8,27984,3490,0,3,0
585.9,27985,3490,0,3,0
585.10,27986,3490,0,3,0
585.11,27987,3490,0,3,0
585.12,28093,3490,0,3,0
585.13,27981,3490,0,3,0
585.14,27982,3490,0,3,0
585.15,27990,480,0,3,0
585.16,27992,480,0,3,0
585.17,27994,480,0,3,0
585.18,27996,480,0,3,0
585.19,27998,480,0,3,0
585.20,28000,480,0,3,0
585.21,28001,480,0,3,0
585.22,28002,480,0,3,0
585.23,28004,480,0,3,0
585.24,28006,480,0,3,0
585.25,28008,480,0,3,0
585.26,28010,480,0,3,0
585.27,28011,480,0,3,0
585.28,28013,480,0,3,0
585.29,28014,480,0,3,0
585.30,28016,480,0,3,0
585.31,28018,480,0,3,0
585.32,28127,480,0,3,0
585.33,180,0,0,2,0
585.34,194,0,0,6,0
585.35,67,0,0,6,0
585.36,93,0,0,6,0
585.37,218,0,0,6,0
585.38,189,0,0,6,0
585.39,93,0,0,6,0
585.40,218,0,0,6,0
585.41,189,0,0,6,0
585.42,8503,1860,0,4,0
585.43,8504,1860,0,4,0
585.44,8505,1860,0,4,0
585.45,0,0,0,0,0
586.0,13921,0,0,1,0
586.1,13922,0,0,1,0
586.2,13923,0,0,1,0
586.3,27585,193,0,3,0
586.4,27586,197,0,3,0
586.5,27587,197,0,3,0
586.6,27588,197,0,3,0
586.7,975,197,0,4,0
586.8,136,0,0,6,0
586.9,0,0,0,0,0
586.10,0,0,0,0,0
587.0,13924,0,0,1,0
587.1,13925,0,0,1,0
587.2,13926,0,0,1,0
587.3,13927,0,0,1,0
587.4,188,0,0,2,0
587.5,34,0,0,2,0
587.6,35,0,0,2,0
587.7,36,0,0,2,0
587.8,37,0,0,2,0
587.9,27589,701,0,3,48
587.10,27599,480,0,3,0
587.11,27600,480,0,3,0
587.12,27601,480,0,3,0
587.13,27602,480,0,3,0
587.14,27603,480,0,3,0
587.15,27606,690,0,3,0
587.16,27607,717,0,3,0
587.17,27598,701,0,3,48
587.18,2004541,0,0,10,0
587.19,27605,480,0,3,0
587.20,27591,480,0,3,0
587.21,27593,480,0,3,0
587.22,27594,701,0,3,48
587.23,27595,480,0,3,0
587.24,0,0,0,0,0
587.25,0,0,0,0,0
588.0,13822,0,0,1,0
588.1,13826,0,0,1,0
588.2,13827,0,0,1,0
588.3,27082,3272,0,3,0
588.4,27083,3272,0,3,0
588.5,27084,3325,0,3,0
588.6,27085,3325,0,3,0
588.7,27086,3272,0,3,0
588.8,27192,480,0,3,0
588.9,27193,480,0,3,0
588.10,27194,480,0,3,0
588.11,27195,480,0,3,0
588.12,27201,513,0,3,0
588.13,27202,513,0,3,0
588.14,27203,513,0,3,0
588.15,27210,3272,0,3,0
588.16,27211,3272,0,3,0
588.17,27212,3272,0,3,0
588.18,27213,3272,0,3,0
588.19,27215,3272,0,3,0
588.20,28078,3272,0,3,0
588.21,28079,3272,0,3,0
588.22,28080,3272,0,3,0
588.23,28081,3272,0,3,0
588.24,28082,480,0,3,0
588.25,348,0,0,2,0
588.26,251,0,0,2,0
588.27,96,0,0,6,0
588.28,161,0,0,6,0
588.29,218,0,0,6,0
588.30,312,0,0,6,0
588.31,313,0,0,6,0
588.32,1164,0,0,5,0
588.33,1165,0,0,5,0
588.34,1160,0,0,5,0
588.35,1161,0,0,5,0
588.36,1162,0,0,5,0
588.37,17,0,0,9,0
588.38,27098,480,0,3,0
588.39,27099,480,0,3,0
588.40,27100,480,0,3,0
588.41,0,0,0,0,0
588.42,0,0,0,0,0
588.43,0,0,0,0,0
588.44,0,0,0,0,0
589.0,13821,0,0,1,0
589.1,13822,0,0,1,0
589.2,13823,0,0,1,0
589.3,13824,0,0,1,0
589.4,13825,0,0,1,0
589.5,4561,3402,0,4,0
589.6,4582,3402,0,4,0
589.7,4573,3272,0,4,0
589.8,4574,3325,0,4,0
589.9,4575,3325,0,4,0
589.10,4561,3317,0,4,0
589.11,27082,3272,0,3,0
589.12,27083,3272,0,3,0
589.13,27084,3325,0,3,0
589.14,27085,3325,0,3,0
589.15,27086,3272,0,3,0
589.16,27088,480,0,3,0
589.17,27089,480,0,3,0
589.18,27090,480,0,3,0
589.19,27091,480,0,3,0
589.20,27098,513,0,3,0
589.21,27099,513,0,3,0
589.22,27100,513,0,3,0
589.23,27102,480,0,3,0
589.24,27103,480,0,3,0
589.25,27104,480,0,3,0
589.26,27105,480,0,3,0
589.27,27133,3272,0,3,0
589.28,27134,3272,0,3,0
589.29,27135,3272,0,3,0
589.30,27136,3272,0,3,0
589.31,27137,480,0,3,0
589.32,27138,3272,0,3,0
589.33,27139,3272,0,3,0
589.34,27140,3272,0,3,0
589.35,27141,3272,0,3,0
589.36,27149,480,0,3,0
589.37,27150,480,0,3,0
589.38,27152,480,0,3,0
589.39,27153,3402,0,3,0
589.40,27154,3402,0,3,0
589.41,27155,3402,0,3,0
589.42,27156,480,0,3,0
589.43,27158,480,0,3,0
589.44,27160,480,0,3,0
589.45,27162,480,0,3,0
589.46,27165,480,0,3,0
589.47,27168,480,0,3,0
589.48,27171,3317,0,3,0
589.49,27173,480,0,3,0
589.50,27182,3317,0,3,0
589.51,218,0,0,6,0
589.52,309,0,0,6,0
589.53,300,0,0,6,0
589.54,301,0,0,6,0
589.55,302,0,0,6,0
589.56,303,0,0,6,0
589.57,1164,0,0,5,0
589.58,1165,0,0,5,0
589.59,1160,0,0,5,0
589.60,1161,0,0,5,0
589.61,1162,0,0,5,0
589.62,1163,0,0,5,0
589.63,509,0,0,5,0
589.64,90,0,0,2,0
589.65,203,0,0,2,0
589.66,105,0,0,2,0
589.67,165,0,0,9,0
589.68,172,0,0,9,0
589.69,173,0,0,9,0
589.70,17,0,0,9,0
589.71,89,0,0,9,0
589.72,0,0,0,0,0
589.73,0,0,0,0,0
589.74,0,0,0,0,0
590.0,13836,0,0,1,0
590.1,13837,0,0,1,0
590.2,13838,0,0,1,0
590.3,13839,0,0,1,0
590.4,27293,3378,0,3,0
590.5,27294,3378,0,3,0
590.6,27281,3378,0,3,0
590.7,27282,3378,0,3,0
590.8,27283,3378,0,3,0
590.9,27284,3378,0,3,0
590.10,27279,480,0,3,0
590.11,27280,480,0,3,0
590.12,27286,480,0,3,0
590.13,27288,480,0,3,0
590.14,27290,480,0,3,0
590.15,27291,480,0,3,0
590.16,27276,480,0,3,0
590.17,27277,480,0,3,0
590.18,27295,0,1087,3,0
590.19,27296,0,1087,3,0
590.20,210,0,1087,4,0
590.21,6196,701,0,4,0
590.22,3783,701,0,4,0
590.23,3783,1887,0,4,0
590.24,3783,1860,0,4,0
590.25,145,0,0,2,0
590.26,107,0,0,2,0
590.27,4,0,0,2,0
590.28,139,0,0,6,0
590.29,93,0,0,6,0
590.30,100,0,0,6,0
590.31,101,0,0,6,0
591.0,13627,0,0,1,0
591.1,13628,0,0,1,0
591.2,13630,0,0,1,0
591.3,26262,3271,0,3,0
591.4,26263,480,0,3,0
591.5,26264,3271,0,3,0
591.6,26265,480,0,3,0
591.7,26266,3271,0,3,0
591.8,26267,480,0,3,0
591.9,26268,3271,0,3,0
591.10,26269,480,0,3,0
591.11,26275,3271,0,3,0
591.12,26278,3454,0,3,0
591.13,26281,3271,0,3,0
591.14,26282,3271,0,3,0
591.15,26284,3271,0,3,0
591.16,26285,3271,0,3,0
591.17,26286,3271,0,3,0
591.18,26287,480,0,3,0
591.19,4573,3397,0,4,0
591.20,4561,3397,0,4,0
591.21,7737,3271,0,4,0
591.22,7747,3271,0,4,0
