#,Icon,PlaceNameSubtext,DataKey,MapMarkerUnlockedBit,X,Y,SubtextOrientation,MapMarkerRegion,Type,DataType,Unknown0
414.3,60447,3494,624,0,1144,669,2,0,0,1,255
414.4,60441,0,0,0,854,1402,2,0,0,0,255
414.5,60428,3647,0,116,887,1327,2,0,0,0,255
415.0,0,3498,0,0,1264,1196,10,0,1,0,255
415.1,0,3499,0,0,968,680,10,0,1,0,255
415.2,0,3500,0,0,770,866,11,0,1,0,255
415.3,60442,3506,0,0,1140,1072,2,0,0,0,255
415.4,60441,3496,626,0,871,850,3,0,0,1,255
416.0,0,3501,0,0,1132,1194,10,0,1,0,255
416.1,60442,3507,0,0,1022,1024,1,0,0,0,255
416.2,0,0,0,0,0,0,0,0,0,0,255
416.3,0,0,0,0,0,0,0,0,0,0,255
416.4,0,0,0,0,0,0,0,0,0,0,255
417.0,0,3502,0,0,1140,1320,10,0,1,0,255
417.1,0,3503,0,0,1140,772,10,0,1,0,255
417.2,60442,3508,0,0,1024,1272,1,0,0,0,255
417.3,60442,3509,0,0,1024,546,1,0,0,0,255
417.4,0,0,0,0,0,0,0,0,0,0,255
418.0,0,3536,0,0,1148,1340,9,0,1,0,255
418.1,0,3537,0,0,1083,1038,9,0,1,0,255
418.2,0,3538,0,0,1107,676,9,0,1,0,255
418.3,60442,3535,0,0,799,422,4,0,0,0,255
418.4,60442,3542,0,0,1575,722,4,0,0,0,255
418.5,60442,3543,0,0,1221,1712,4,0,0,0,255
418.6,60442,3549,0,0,755,835,4,0,0,0,255
418.7,60442,3530,0,0,1383,1131,1,0,0,0,255
418.8,60442,3531,0,0,639,1134,1,0,0,0,255
418.9,60434,0,0,0,683,1481,2,0,0,0,255
418.10,60412,0,0,0,710,1440,2,0,0,0,255
418.11,60935,0,0,0,702,1407,2,0,0,0,255
418.12,60935,0,0,0,659,1433,2,0,0,0,255
418.13,60935,0,0,0,716,1448,2,0,0,0,255
418.14,60959,3529,0,0,695,1446,1,0,0,0,255
418.15,60442,3575,0,0,1065,791,3,0,0,0,255
418.16,63921,0,0,0,707,1426,2,0,0,0,255
418.17,60971,0,0,0,669,1487,3,0,0,0,255
418.18,0,0,0,0,0,0,0,0,0,0,255
418.19,0,0,0,0,0,0,0,0,0,0,255
418.20,0,0,0,0,0,0,0,0,0,0,255
418.21,0,0,0,0,0,0,0,0,0,0,255
418.22,0,0,0,0,0,0,0,0,0,0,255
418.23,0,0,0,0,0,0,0,0,0,0,255
418.24,0,0,0,0,0,0,0,0,0,0,255
418.25,0,0,0,0,0,0,0,0,0,0,255
419.0,60441,3427,575,0,1026,1060,3,0,0,1,0
419.1,0,0,0,0,0,0,0,0,0,0,255
420.0,0,3539,0,0,1184,1667,10,0,1,0,255
420.1,0,3540,0,0,827,836,11,0,1,0,255
420.2,60442,3544,0,0,1024,1653,1,0,0,0,255
420.3,60442,3545,0,0,1024,1562,1,0,0,0,255
420.4,60442,3546,0,0,1024,797,2,0,0,0,255
420.5,60442,3547,0,0,1024,379,2,0,0,0,255
420.6,60442,3541,0,0,1024,1242,4,0,0,0,255
420.7,60442,3550,0,0,871,1012,4,0,0,0,255
420.8,60442,3551,0,0,871,1133,2,0,0,0,255
420.9,60442,3552,0,0,701,1071,1,0,0,0,255
420.10,60442,3553,0,0,871,1281,2,0,0,0,255
420.11,60442,3554,0,0,871,1400,3,0,0,0,255
420.12,60442,3555,0,0,701,1344,1,0,0,0,255
420.13,60442,3556,0,0,1173,1012,4,0,0,0,255
420.14,60442,3557,0,0,1173,1133,1,0,0,0,255
420.15,60442,3558,0,0,1343,1071,2,0,0,0,255
420.16,60442,3559,0,0,1173,1281,1,0,0,0,255
420.17,60442,3560,0,0,1173,1400,3,0,0,0,255
420.18,60442,3561,0,0,1343,1344,2,0,0,0,255
420.19,60442,3562,0,0,803,1155,1,0,0,0,255
420.20,60442,3563,0,0,803,1271,1,0,0,0,255
420.21,60442,3564,0,0,725,1208,1,0,0,0,255
420.22,60442,3565,0,0,1243,1155,2,0,0,0,255
420.23,60442,3566,0,0,1243,1271,2,0,0,0,255
420.24,60442,3567,0,0,1319,1208,2,0,0,0,255
420.25,60442,3548,0,0,1024,260,2,0,0,0,255
420.26,0,0,0,0,0,0,0,0,0,0,255
420.27,0,0,0,0,0,0,0,0,0,0,255
420.28,0,0,0,0,0,0,0,0,0,0,255
420.29,0,0,0,0,0,0,0,0,0,0,255
421.0,60467,0,0,0,1009,1018,2,0,0,0,255
422.0,60467,0,0,0,1051,1391,2,0,0,0,255
422.1,60993,0,0,0,1044,1313,2,0,0,0,255
422.2,60434,0,0,0,1121,1325,2,0,0,0,255
422.3,60442,3436,0,0,1044,1350,1,0,0,0,255
422.4,60425,0,0,0,1096,1353,2,0,0,0,255
422.5,60935,0,0,0,1130,1362,2,0,0,0,255
422.6,60935,0,0,0,1105,1301,2,0,0,0,255
422.7,60935,0,0,0,982,1302,2,0,0,0,255
422.8,63903,0,0,0,1129,1371,2,0,0,0,255
422.9,60442,3473,0,0,1103,1191,1,0,0,0,255
422.10,60442,3474,0,0,1305,1022,4,0,0,0,255
422.11,0,3475,0,0,1300,1400,10,0,1,0,255
422.12,60442,3476,0,0,1311,1281,2,0,0,0,255
422.13,60927,0,0,109,1251,1022,2,0,0,0,255
422.14,60935,0,0,109,1324,1161,2,0,0,0,255
422.15,0,3525,0,0,774,1330,11,0,1,0,255
422.16,60442,3527,0,0,962,1022,4,0,0,0,255
422.17,60442,3526,0,0,858,1382,3,0,0,0,255
422.18,0,3528,0,0,650,1032,11,0,1,0,255
422.19,60467,0,0,0,1056,1332,2,0,0,0,255
422.20,0,0,0,0,0,0,0,0,0,0,255
423.0,60467,0,0,228,1084,1008,3,0,0,0,255
423.1,0,0,0,0,0,0,0,0,0,0,255
424.0,0,3497,0,0,882,996,11,0,1,0,255
424.1,60442,3504,0,0,1142,1027,2,0,0,0,255
424.2,60442,3505,0,0,1142,614,2,0,0,0,255
424.3,0,0,0,0,0,0,0,0,0,0,255
424.4,0,0,0,0,0,0,0,0,0,0,255
425.0,0,3498,0,0,1264,1196,10,0,1,0,255
425.1,0,3499,0,0,968,680,10,0,1,0,255
425.2,0,3500,0,0,770,866,11,0,1,0,255
425.3,60442,3506,0,0,1140,1072,2,0,0,0,255
425.4,0,0,0,0,0,0,0,0,0,0,255
426.0,0,3501,0,0,1132,1194,10,0,1,0,255
426.1,60442,3507,0,0,1022,1024,1,0,0,0,255
426.2,0,0,0,0,0,0,0,0,0,0,255
427.0,0,3502,0,0,1140,1320,10,0,1,0,255
427.1,0,3503,0,0,1140,772,10,0,1,0,255
427.2,60442,3508,0,0,1024,1272,1,0,0,0,255
427.3,60442,3509,0,0,1024,546,1,0,0,0,255
427.4,0,0,0,0,0,0,0,0,0,0,255
428.0,60467,0,0,0,1051,1391,2,0,0,0,255
428.1,60993,0,0,0,1044,1313,2,0,0,0,255
428.2,60434,0,0,0,1121,1325,2,0,0,0,255
428.3,60442,3436,0,0,1044,1350,1,0,0,0,255
428.4,60425,0,0,0,1096,1353,2,0,0,0,255
428.5,60935,0,0,0,1130,1362,2,0,0,0,255
428.6,60935,0,0,0,1105,1301,2,0,0,0,255
428.7,60935,0,0,0,982,1302,2,0,0,0,255
428.8,63903,0,0,0,1129,1371,2,0,0,0,255
428.9,60442,3473,0,0,1103,1191,1,0,0,0,255
428.10,60442,3474,0,0,1305,1022,4,0,0,0,255
428.11,0,3475,0,0,1300,1400,10,0,1,0,255
428.12,60442,3476,0,0,1311,1281,2,0,0,0,255
428.13,60927,0,0,109,1251,1022,2,0,0,0,255
428.14,60935,0,0,109,1324,1161,2,0,0,0,255
428.15,0,3525,0,0,774,1330,11,0,1,0,255
428.16,60442,3527,0,0,962,1022,4,0,0,0,255
428.17,60442,3526,0,0,858,1382,3,0,0,0,255
428.18,0,3528,0,0,650,1032,11,0,1,0,255
428.19,60467,0,0,0,1056,1332,2,0,0,0,255
428.20,0,0,0,0,822,752,0,0,0,0,255
428.21,60442,3637,0,0,1085,839,2,0,0,0,255
428.22,60442,3638,0,0,1044,614,4,0,0,0,255
428.23,60442,3639,0,0,1312,647,2,0,0,0,255
428.24,0,3640,0,0,900,500,11,0,1,0,255
428.25,60412,0,0,113,1111,1307,2,0,0,0,255
428.26,60935,0,0,114,880,1371,2,0,0,0,255
428.27,0,0,0,0,0,0,0,0,0,0,0
428.28,0,0,0,0,0,0,0,0,0,0,0
428.29,0,0,0,0,0,0,0,0,0,0,0
428.30,0,0,0,0,0,0,0,0,0,0,0
429.0,60441,0,0,0,938,710,2,0,0,0,255
430.0,60467,0,0,0,1051,1391,2,0,0,0,255
430.1,60993,0,0,0,1044,1313,2,0,0,0,255
430.2,60434,0,0,0,1121,1325,2,0,0,0,255
430.3,60442,3436,0,0,1044,1350,1,0,0,0,255
430.4,60425,0,0,0,1096,1353,2,0,0,0,255
430.5,60935,0,0,0,1130,1362,2,0,0,0,255
430.6,60935,0,0,0,1105,1301,2,0,0,0,255
430.7,60935,0,0,0,982,1302,2,0,0,0,255
430.8,63903,0,0,0,1129,1371,2,0,0,0,255
430.9,60442,3473,0,0,1103,1191,1,0,0,0,255
430.10,60442,3474,0,0,1305,1022,4,0,0,0,255
430.11,0,3475,0,0,1300,1400,10,0,1,0,255
430.12,60442,3476,0,0,1311,1281,2,0,0,0,255
430.13,60927,0,0,109,1251,1022,2,0,0,0,255
430.14,60935,0,0,109,1324,1161,2,0,0,0,255
430.15,0,3525,0,0,774,1330,11,0,1,0,255
430.16,60442,3527,0,0,962,1022,4,0,0,0,255
430.17,60442,3526,0,0,858,1382,3,0,0,0,255
430.18,0,3528,0,0,650,1032,11,0,1,0,255
430.19,60442,3636,0,0,822,752,1,0,0,0,255
430.20,60442,3637,0,0,1085,839,2,0,0,0,255
430.21,60442,3638,0,0,1044,614,4,0,0,0,255
430.22,60442,3639,0,0,1312,647,2,0,0,0,255
430.23,0,3640,0,0,900,500,11,0,1,0,255
430.24,60412,0,0,113,1111,1307,2,0,0,0,255
430.25,60935,0,0,114,880,1371,2,0,0,0,255
430.26,60430,0,3436,0,1071,1362,2,0,0,4,255
430.27,60430,0,3473,0,1176,1044,2,0,0,4,255
430.28,60430,0,3475,0,1323,1221,2,0,0,4,255
430.29,60430,0,3474,0,1439,972,2,0,0,4,255
430.30,60430,0,3525,0,866,1176,2,0,0,4,255
430.31,60430,0,3528,0,758,994,2,0,0,4,255
430.32,60430,0,3646,0,840,793,2,0,0,4,255
430.33,60430,0,3645,0,1252,809,2,0,0,4,255
430.34,60927,0,0,117,790,756,2,0,0,0,255
430.35,60412,0,0,0,884,745,2,0,0,0,255
430.36,60467,0,0,0,1037,617,2,0,0,0,255
431.0,0,3585,0,0,1200,1000,1,0,1,0,255
431.1,60442,3589,0,0,1025,870,2,0,0,0,255
431.2,0,0,0,0,0,0,0,0,0,0,255
431.3,0,0,0,0,0,0,0,0,0,0,255
432.0,0,3582,0,0,1100,1100,1,0,1,0,255
432.1,60442,3586,0,0,1025,745,2,0,0,0,255
432.2,0,0,0,0,0,0,0,0,0,0,255
432.3,0,0,0,0,0,0,0,0,0,0,255
433.0,0,3583,0,0,1250,1000,1,0,1,0,255
433.1,0,0,0,0,0,0,0,0,0,0,255
433.2,0,0,0,0,0,0,0,0,0,0,255
433.3,0,0,0,0,0,0,0,0,0,0,255
434.0,0,3583,0,0,1150,950,1,0,1,0,255
434.1,60442,3587,0,0,1025,1030,2,0,0,0,255
434.2,0,0,0,0,0,0,0,0,0,0,255
434.3,0,0,0,0,0,0,0,0,0,0,255
435.0,0,3584,0,0,1200,1100,1,0,1,0,255
435.1,60442,3588,0,0,1040,680,2,0,0,0,255
435.2,0,0,0,0,0,0,0,0,0,0,255
435.3,0,0,0,0,0,0,0,0,0,0,255
436.0,60442,3611,0,0,1020,819,2,0,0,0,255
436.1,60442,3613,0,0,1189,541,2,0,0,0,255
436.2,0,3601,0,0,1218,918,2,0,1,0,255
436.3,0,3605,0,0,1017,412,1,0,1,0,255
436.4,0,0,0,0,0,0,0,0,0,0,255
436.5,0,0,0,0,0,0,0,0,0,0,255
436.6,0,0,0,0,0,0,0,0,0,0,255
436.7,0,0,0,0,0,0,0,0,0,0,255
436.8,0,0,0,0,0,0,0,0,0,0,255
436.9,0,0,0,0,0,0,0,0,0,0,255
436.10,0,0,0,0,0,0,0,0,0,0,255
437.0,60442,3614,0,0,983,1263,2,0,0,0,255
437.1,60442,3615,0,0,899,839,2,0,0,0,255
437.2,0,3606,0,0,796,1375,1,0,1,0,255
437.3,0,3607,0,0,1001,525,4,0,1,0,255
437.4,60447,0,643,0,796,674,3,0,0,1,6
437.5,0,0,0,0,0,0,0,0,0,0,255
437.6,0,0,0,0,0,0,0,0,0,0,255
437.7,0,0,0,0,0,0,0,0,0,0,255
437.8,0,0,0,0,0,0,0,0,0,0,255
437.9,0,0,0,0,0,0,0,0,0,0,255
437.10,0,0,0,0,0,0,0,0,0,0,255
438.0,60442,3616,0,0,1024,1352,3,0,0,0,255
438.1,60442,3617,0,0,1024,1036,2,0,0,0,255
438.2,60442,3619,0,0,1024,684,2,0,0,0,255
438.3,0,3607,0,0,916,1652,1,0,1,0,255
438.4,0,3608,0,0,1192,1344,2,0,1,0,255
438.5,0,3610,0,0,808,812,1,0,1,0,255
438.6,60446,0,642,0,1120,1600,3,0,0,1,4
438.7,0,0,0,0,0,0,0,0,0,0,255
438.8,0,0,0,0,0,0,0,0,0,0,255
438.9,0,0,0,0,0,0,0,0,0,0,255
438.10,0,0,0,0,0,0,0,0,0,0,255
439.0,60442,3618,0,0,1024,1004,2,0,0,0,255
439.1,0,3609,0,0,824,884,1,0,1,0,255
439.2,0,0,0,0,0,0,0,0,0,0,255
439.3,0,0,0,0,0,0,0,0,0,0,255
439.4,0,0,0,0,0,0,0,0,0,0,255
439.5,0,0,0,0,0,0,0,0,0,0,255
439.6,0,0,0,0,0,0,0,0,0,0,255
439.7,0,0,0,0,0,0,0,0,0,0,255
439.8,0,0,0,0,0,0,0,0,0,0,255
439.9,0,0,0,0,0,0,0,0,0,0,255
439.10,0,0,0,0,0,0,0,0,0,0,255
440.0,60442,3612,0,0,1032,980,2,0,0,0,255
440.1,0,3604,0,0,868,932,1,0,1,0,255
440.2,0,0,0,0,0,0,0,0,0,0,255
440.3,0,0,0,0,0,0,0,0,0,0,255
440.4,0,0,0,0,0,0,0,0,0,0,255
440.5,0,0,0,0,0,0,0,0,0,0,255
440.6,0,0,0,0,0,0,0,0,0,0,255
440.7,0,0,0,0,0,0,0,0,0,0,255
440.8,0,0,0,0,0,0,0,0,0,0,255
440.9,0,0,0,0,0,0,0,0,0,0,255
440.10,0,0,0,0,0,0,0,0,0,0,255
441.0,0,3602,0,0,1036,772,4,0,1,0,255
441.1,0,0,0,0,0,0,0,0,0,0,255
441.2,0,0,0,0,0,0,0,0,0,0,255
441.3,0,0,0,0,0,0,0,0,0,0,255
441.4,0,0,0,0,0,0,0,0,0,0,255
441.5,0,0,0,0,0,0,0,0,0,0,255
441.6,0,0,0,0,0,0,0,0,0,0,255
441.7,0,0,0,0,0,0,0,0,0,0,255
441.8,0,0,0,0,0,0,0,0,0,0,255
441.9,0,0,0,0,0,0,0,0,0,0,255
441.10,0,0,0,0,0,0,0,0,0,0,255
442.0,0,3603,0,0,1024,772,4,0,1,0,255
442.1,0,0,0,0,0,0,0,0,0,0,255
442.2,0,0,0,0,0,0,0,0,0,0,255
442.3,0,0,0,0,0,0,0,0,0,0,255
442.4,0,0,0,0,0,0,0,0,0,0,255
442.5,0,0,0,0,0,0,0,0,0,0,255
442.6,0,0,0,0,0,0,0,0,0,0,255
442.7,0,0,0,0,0,0,0,0,0,0,255
442.8,0,0,0,0,0,0,0,0,0,0,255
442.9,0,0,0,0,0,0,0,0,0,0,255
442.10,0,0,0,0,0,0,0,0,0,0,255
443.0,60441,2955,493,0,1169,997,2,0,0,1,16
444.0,60442,2939,0,0,815,1095,3,0,0,0,255
444.1,60442,2940,0,0,1505,890,1,0,0,0,255
444.2,0,2942,0,0,250,1150,2,0,1,0,255
444.3,0,2943,0,0,1300,1300,2,0,1,0,255
444.4,0,0,0,0,0,0,0,0,0,0,255
444.5,0,0,0,0,0,0,0,0,0,0,255
445.0,60442,2941,0,0,1717,1000,2,0,0,0,255
445.1,0,2944,0,0,1024,700,2,0,1,0,255
445.2,0,2945,0,0,1552,1170,2,0,1,0,255
445.3,0,0,0,0,0,0,0,0,0,0,255
445.4,0,0,0,0,0,0,0,0,0,0,255
445.5,0,0,0,0,0,0,0,0,0,0,255
446.0,63921,0,0,0,1692,1675,2,0,0,0,255
446.1,60434,0,0,0,1739,1660,2,0,0,0,255
446.2,60412,0,0,0,1694,1662,2,0,0,0,255
446.3,60935,0,0,0,1744,1663,2,0,0,0,255
446.4,60935,0,0,0,1686,1708,2,0,0,0,255
446.5,60935,0,0,0,1676,1692,2,0,0,0,255
446.6,0,3668,0,0,1200,1624,9,0,1,0,255
446.7,0,3669,0,0,482,1282,9,0,1,0,255
446.8,0,3670,0,0,726,594,9,0,1,0,255
446.9,60442,3664,0,0,1718,1680,3,0,0,0,255
446.10,60442,3665,0,0,660,1792,3,0,0,0,255
446.11,60442,3666,0,0,322,726,4,0,0,0,255
446.12,60442,3667,0,0,1138,888,2,0,0,0,255
446.13,60442,3671,0,0,1244,340,1,0,0,0,255
446.14,60442,3682,0,0,1280,200,2,0,0,0,255
446.15,60971,0,0,0,1772,1682,4,0,0,0,255
447.0,60442,3654,0,0,1040,900,4,0,0,0,255
447.1,60442,3655,0,0,940,1060,1,0,0,0,255
447.2,60441,3651,662,0,940,1164,3,0,0,1,0
447.3,0,0,0,0,0,0,0,0,0,0,255
447.4,0,0,0,0,0,0,0,0,0,0,255
448.0,60442,3656,0,0,1006,1190,2,0,0,0,255
448.1,60442,3657,0,0,1006,738,1,0,0,0,255
448.2,0,0,0,0,0,0,0,0,0,0,255
448.3,0,0,0,0,0,0,0,0,0,0,255
448.4,0,0,0,0,0,0,0,0,0,0,255
449.0,60442,3658,0,0,930,1090,1,0,0,0,255
449.1,60442,3659,0,0,1112,888,2,0,0,0,255
449.2,0,0,0,0,0,0,0,0,0,0,255
449.3,0,0,0,0,0,0,0,0,0,0,255
449.4,0,0,0,0,0,0,0,0,0,0,255
450.0,60442,3660,0,0,1027,1100,4,0,0,0,255
450.1,60441,3652,663,0,1027,896,4,0,0,1,0
450.2,0,0,0,0,0,0,0,0,0,0,255
450.3,0,0,0,0,0,0,0,0,0,0,255
450.4,0,0,0,0,0,0,0,0,0,0,255
451.0,60442,3661,0,0,1022,1022,4,0,0,0,255
451.1,0,0,0,0,0,0,0,0,0,0,255
451.2,0,0,0,0,0,0,0,0,0,0,255
451.3,0,0,0,0,0,0,0,0,0,0,255
451.4,0,0,0,0,0,0,0,0,0,0,255
452.0,60441,0,0,0,936,1072,2,0,0,0,255
453.0,0,3671,0,0,1024,1360,9,0,1,0,255
453.1,60442,3675,0,0,1024,954,4,0,0,0,255
454.0,0,3672,0,0,1024,1368,9,0,1,0,255
454.1,60442,3676,0,0,1024,932,4,0,0,0,255
454.2,60442,3677,0,0,1024,794,1,0,0,0,255
455.0,0,3673,0,0,1148,1148,10,0,1,0,255
455.1,60442,3678,0,0,1024,1322,1,0,0,0,255
455.2,60442,3679,0,0,1024,982,1,0,0,0,255
455.3,60442,3680,0,0,1024,376,1,0,0,0,255
456.0,0,3674,0,0,1024,1300,9,0,1,0,255
456.1,60442,3681,0,0,1024,912,1,0,0,0,255
457.0,0,3730,0,0,1100,1100,1,0,1,0,255
457.1,60442,3733,0,0,1060,680,2,0,0,0,255
457.2,60446,3731,702,0,1060,550,3,0,0,1,2
458.0,0,3731,0,0,1150,1200,1,0,1,0,255
458.1,60442,3734,0,0,1090,810,2,0,0,0,255
458.2,60447,3730,701,0,1020,1390,4,0,0,1,2
458.3,60446,3732,703,0,1090,670,3,0,0,1,2
459.0,0,3732,0,0,800,1200,1,0,1,0,255
459.1,60442,3735,0,0,1010,1030,2,0,0,0,255
459.2,60447,3731,702,0,1070,1250,4,0,0,1,2
460.0,0,3787,0,0,1480,1360,1,0,1,0,255
460.1,60442,3790,0,0,1313,1097,2,0,0,0,255
460.2,60442,3791,0,0,1024,724,2,0,0,0,255
461.0,0,3788,0,0,1230,1220,1,0,1,0,255
461.1,60442,3792,0,0,1024,724,2,0,0,0,255
462.0,0,3789,0,0,820,1670,1,0,1,0,255
462.1,60442,3793,0,0,1024,1080,2,0,0,0,255
462.2,60442,3794,0,0,1024,724,2,0,0,0,255
463.0,60768,1146,0,0,921,1071,1,0,0,0,255
463.1,60935,0,0,0,921,1122,1,0,0,0,255
463.2,60412,0,0,0,921,1097,1,0,0,0,255
463.3,60412,0,0,0,921,950,1,0,0,0,255
463.4,60412,0,0,0,921,975,1,0,0,0,255
463.5,60467,0,0,0,1051,1389,1,0,0,0,255
463.6,60467,0,0,0,1036,617,1,0,0,0,255
463.7,60430,3714,3714,0,1123,1373,4,0,0,4,255
463.8,60430,3715,3715,0,1322,1209,4,0,0,4,255
463.9,60430,3716,3716,0,1160,1041,4,0,0,4,255
463.10,60430,3717,3717,0,882,1181,4,0,0,4,255
463.11,60430,0,3718,0,750,986,4,0,0,4,255
463.12,60430,3719,3719,0,836,800,4,0,0,4,255
463.13,60430,3720,3720,0,1418,995,3,0,0,4,255
463.14,60430,3721,3721,0,1250,806,4,0,0,4,255
463.15,60430,0,3795,0,920,1024,4,0,0,4,255
463.16,60570,0,0,0,1224,1329,4,0,0,0,255
463.17,60570,0,0,0,1383,1075,4,0,0,0,255
463.18,60570,0,0,0,1141,1061,4,0,0,0,255
463.19,60570,0,0,0,815,1268,4,0,0,0,255
463.20,60570,0,0,0,765,995,4,0,0,0,255
463.21,60570,0,0,0,827,814,4,0,0,0,255
463.22,60570,0,0,0,1158,796,4,0,0,0,255
463.23,60425,0,0,0,1234,1327,4,0,0,0,255
463.24,60425,0,0,0,1390,1075,4,0,0,0,255
463.25,60425,0,0,0,1146,1067,4,0,0,0,255
463.26,60425,0,0,0,815,1286,4,0,0,0,255
463.27,60425,0,0,0,762,982,4,0,0,0,255
463.28,60425,0,0,0,829,817,4,0,0,0,255
463.29,60425,0,0,0,1158,805,4,0,0,0,255
463.30,0,1115,0,0,1180,1390,2,0,0,0,255
463.31,0,1116,0,0,1270,1314,2,0,0,0,255
463.32,0,1117,0,0,1170,1220,2,0,0,0,255
463.33,0,1118,0,0,1215,1150,2,0,0,0,255
463.34,0,1119,0,0,1368,1200,2,0,0,0,255
463.35,0,1120,0,0,1373,1094,2,0,0,0,255
463.36,0,1121,0,0,1240,1070,2,0,0,0,255
463.37,0,1122,0,0,932,1220,2,0,0,0,255
463.38,0,1123,0,0,1004,1140,2,0,0,0,255
463.39,0,1124,0,0,954,1080,2,0,0,0,255
463.40,0,1125,0,0,840,1318,2,0,0,0,255
463.41,0,1126,0,0,770,1205,2,0,0,0,255
463.42,0,1127,0,0,840,1094,2,0,0,0,255
463.43,0,1128,0,0,990,940,2,0,0,0,255
463.44,0,1129,0,0,997,880,2,0,0,0,255
463.45,0,1130,0,0,930,820,2,0,0,0,255
463.46,0,1131,0,0,827,956,2,0,0,0,255
463.47,0,1132,0,0,774,872,2,0,0,0,255
463.48,0,1133,0,0,915,715,2,0,0,0,255
463.49,0,1134,0,0,854,708,2,0,0,0,255
463.50,0,1135,0,0,854,628,2,0,0,0,255
463.51,0,1136,0,0,700,720,2,0,0,0,255
463.52,0,1137,0,0,1210,944,2,0,0,0,255
463.53,0,1138,0,0,1264,908,2,0,0,0,255
463.54,0,1139,0,0,1180,830,2,0,0,0,255
463.55,0,1140,0,0,1350,914,2,0,0,0,255
463.56,0,1141,0,0,1300,830,2,0,0,0,255
463.57,0,1142,0,0,1080,750,2,0,0,0,255
463.58,0,1143,0,0,1110,645,2,0,0,0,255
463.59,0,1144,0,0,1180,630,2,0,0,0,255
463.60,0,3718,0,0,650,1020,1,0,0,0,255
463.61,60442,4140,0,0,1038,619,4,0,0,0,255
463.62,60442,4141,0,0,1320,644,2,0,0,0,255
463.63,60442,4142,0,0,903,930,4,0,0,0,255
463.64,60442,4143,0,0,1044,1399,3,0,0,0,255
463.65,60442,4144,0,0,859,1340,2,0,0,0,255
463.66,60442,4145,0,0,1487,1025,2,0,0,0,255
463.67,60412,0,0,0,921,925,1,0,0,0,255
463.68,0,0,0,0,0,0,0,0,0,0,0
463.69,0,0,0,0,0,0,0,0,0,0,0
463.70,0,0,0,0,0,0,0,0,0,0,0
464.0,60768,1146,0,0,974,821,3,0,0,0,255
464.1,60935,0,0,0,922,821,3,0,0,0,255
464.2,60412,0,0,0,948,821,3,0,0,0,255
464.3,60412,0,0,0,1093,821,3,0,0,0,255
464.4,60412,0,0,0,1068,821,3,0,0,0,255
464.5,60467,0,0,0,658,951,3,0,0,0,255
464.6,60467,0,0,0,1430,936,3,0,0,0,255
464.7,60430,3722,3722,0,674,1023,3,0,0,4,255
464.8,60430,3723,3723,0,838,1222,3,0,0,4,255
464.9,60430,3724,3724,0,1006,1060,3,0,0,4,255
464.10,60430,3725,3725,0,866,782,4,0,0,4,255
464.11,60430,0,3726,0,1061,650,3,0,0,4,255
464.12,60430,3727,3727,0,1247,736,3,0,0,4,255
464.13,60430,3728,3728,0,1052,1318,3,0,0,4,255
464.14,60430,3729,3729,0,1242,1150,3,0,0,4,255
464.15,60430,0,3796,0,1024,820,4,0,0,4,255
464.16,60570,0,0,0,715,1130,4,0,0,0,255
464.17,60570,0,0,0,967,1284,4,0,0,0,255
464.18,60570,0,0,0,984,1047,4,0,0,0,255
464.19,60570,0,0,0,780,718,4,0,0,0,255
464.20,60570,0,0,0,1048,665,4,0,0,0,255
464.21,60570,0,0,0,1225,730,4,0,0,0,255
464.22,60570,0,0,0,1246,1062,4,0,0,0,255
464.23,60425,0,0,0,715,1146,4,0,0,0,255
464.24,60425,0,0,0,966,1297,4,0,0,0,255
464.25,60425,0,0,0,979,1050,4,0,0,0,255
464.26,60425,0,0,0,760,719,4,0,0,0,255
464.27,60425,0,0,0,1065,661,4,0,0,0,255
464.28,60425,0,0,0,1219,735,4,0,0,0,255
464.29,60425,0,0,0,1236,1062,4,0,0,0,255
464.30,0,1454,0,0,643,1087,2,0,0,0,255
464.31,0,1455,0,0,713,1182,2,0,0,0,255
464.32,0,1456,0,0,776,1070,2,0,0,0,255
464.33,0,1457,0,0,837,1116,2,0,0,0,255
464.34,0,1458,0,0,825,1267,2,0,0,0,255
464.35,0,1459,0,0,893,1283,2,0,0,0,255
464.36,0,1460,0,0,918,1141,2,0,0,0,255
464.37,0,1461,0,0,831,857,2,0,0,0,255
464.38,0,1462,0,0,878,934,2,0,0,0,255
464.39,0,1463,0,0,930,882,2,0,0,0,255
464.40,0,1464,0,0,715,756,2,0,0,0,255
464.41,0,1465,0,0,834,661,2,0,0,0,255
464.42,0,1466,0,0,905,750,2,0,0,0,255
464.43,0,1467,0,0,1063,880,2,0,0,0,255
464.44,0,1468,0,0,1139,920,2,0,0,0,255
464.45,0,1469,0,0,1180,844,2,0,0,0,255
464.46,0,1470,0,0,1080,726,2,0,0,0,255
464.47,0,1471,0,0,1151,685,2,0,0,0,255
464.48,0,1472,0,0,1271,838,2,0,0,0,255
464.49,0,1473,0,0,1276,761,2,0,0,0,255
464.50,0,1474,0,0,1364,765,2,0,0,0,255
464.51,0,1475,0,0,1263,614,2,0,0,0,255
464.52,0,1476,0,0,1061,1144,2,0,0,0,255
464.53,0,1477,0,0,1090,1193,2,0,0,0,255
464.54,0,1478,0,0,1180,1080,2,0,0,0,255
464.55,0,1479,0,0,1077,1295,2,0,0,0,255
464.56,0,1480,0,0,1197,1221,2,0,0,0,255
