#,Name,Impression,Description,Level,MinLevel,PlaceName,IconList,IconDiscovered,IconUndiscovered,Emote,MinTime,MaxTime,MaxLevel,IsInitial
2162917,Biran-Mine,"Bei der Erkundung von Amh Araeng gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Dieses Netzwerk von Tunneln und Stollen, das in den Berg Biran gegraben wurde, war eine wichtige Erzförderstätte, in der Taloi verwendet wurden. Biran folgt der Ronso-Tradition, einen Ort nach einem berühmten Vertreter ihres Volkes zu benennen, genau wie bei Garik und Kelk.",8025437,70,2955,81976,81926,81460,22,0,0,70,False
2162918,Pfotenschlag,"Bei der Erkundung von Amh Araeng gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Damals, als das Königreich Nabaath Areng Mystel-Ingenieure einlud, die auf Talos-Technologie spezialisiert sind, wurde dieses Dorf gegründet, um die vielen Arbeiter unterzubringen, die die Eisenbahnverbindungen zwischen den Minen bauten. Später lebten dort die Bergleute, aber seit dem Niedergang der Bergbauindustrie ist die Bevölkerung immer weiter zurückgegangen.",8025439,70,2955,81977,81927,81460,22,0,0,70,False
2162919,Kelk,"Bei der Erkundung von Amh Araeng gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Diese ehemalige Ronso-Siedlung war bereits vor der Lichtflut verlassen, weil ihre Bevölkerung in die Städte abgewandert war, aber heutzutage ist sie eine Pilgerstätte für Schatz­sucher aller Art, weil dort viele wertvolle Objekte gefunden wurden.",8025441,70,2955,81978,81928,81460,22,0,0,70,False
2162920,Lydha Lran,"Meine Reise durch Il Mheg führte mich an einen Aussichtspunkt, an dem sich ein atemberaubender Ausblick bot. Ich habe keine Zweifel, dass diese einzigartige Landschaft die Barden bis ans Ende aller Tage zu Liedern und Weisen inspirieren wird.","Eingerahmt in ein Meer aus Blumen, schmiegt sich Lydha Lran und seine malerischen Losamente in die bunte Hügellandschaft. Einst verheerte die Lichtflut den kleinen Weiler und hinterließ nichts als Trümmer. Doch dann kamen die Pixies und verwandelten die verwaisten Ruinen in ein blühendes Kleinod. Heute leben sie unbeschwert mit ihren Schafen, weitgehend unbehelligt von der Außenwelt.",8025443,70,2956,81979,81929,81460,22,0,0,70,False
2162921,Lehnsgut des Gelehrten,"Meine Reise durch Il Mheg führte mich an einen Aussichtspunkt, an dem sich ein atemberaubender Ausblick bot. Ich habe keine Zweifel, dass diese einzigartige Landschaft die Barden bis ans Ende aller Tage zu Liedern und Weisen inspirieren wird.","An den Gestaden eines Sees ragt ein opulentes Landhaus in die Höhe. Es heißt, das Lehnsgut des Gelehrten sei einst der Sitz eines vielseitig interessierten Adeligen des Königreichs Voeburt gewesen, und verfüge daher über eine überraschend umfangreiche Privatbibliothek, die auf wundersame Weise die Lichtflut unbeschadet überstanden und von den Feen unberührt geblieben sei.",8025445,70,2956,81980,81930,81460,22,0,0,70,False
2162922,Pla Enni,"Meine Reise durch Il Mheg führte mich an einen Aussichtspunkt, an dem sich ein atemberaubender Ausblick bot. Ich habe keine Zweifel, dass diese einzigartige Landschaft die Barden bis ans Ende aller Tage zu Liedern und Weisen inspirieren wird.","Pla Enni ist die Heimstatt der geschäftstüchtigen Nu Mou, die schon zu Zeiten des Königreichs Voeburt die imposante Wohngrotte in den Bergen bewohnten. Seinen Besuchern bietet sich eine farbenfrohe Kulisse: die Gewölbe werden von riesigen, bunt schillernden Pilzen, die die Nu Mou dort geschickt kultivieren, in allen Farben des Regenbogens beleuchtet.",8025447,70,2956,81981,81931,81460,22,0,0,70,False
2162923,Stadt der Fische,"Meine Reise durch Il Mheg führte mich an einen Aussichtspunkt, an dem sich ein atemberaubender Ausblick bot. Ich habe keine Zweifel, dass diese einzigartige Landschaft die Barden bis ans Ende aller Tage zu Liedern und Weisen inspirieren wird.","Unter der Was­ser­o­ber­flä­che des schillernden Sees sind die Ruinen einer vergangenen Zivilisation zu erahnen. Wo einst Bürger durch die Straßen flanierten, huschen nun Fischschwärme durch die Überreste der Hauptstadt des Königreichs Voeburt. Dessen Herzstück - Schloss Grünes Licht - ragt in wolkige Höhen und lässt die reiche Kultur erahnen, die von der Lichtflut zerstört wurde.",8025492,70,2956,81982,81932,81460,22,0,0,70,False
2162924,Schloss Lyhe Ghiah,"Meine Reise durch Il Mheg führte mich an einen Aussichtspunkt, an dem sich ein atemberaubender Ausblick bot. Ich habe keine Zweifel, dass diese einzigartige Landschaft die Barden bis ans Ende aller Tage zu Liedern und Weisen inspirieren wird.","Schloss Grünes Licht ragt grandios in wolkige Höhen und lässt die reiche Kultur erahnen, die von der Lichtflut unwiederbringlich zerstört wurde. Heute durchstreift der Licht­bringer Titania, die tragische Anführerin der Feenvölker, seine majestätischen Hallen. Die Pixies tauften das Schloss „Lyhe Ghiah“: Schloss der geflügelten Träume.",8025449,70,2956,81983,81933,81460,22,0,0,70,False
2162925,Tempel des Heiligen Fathric,"Meine Reise durch Il Mheg führte mich an einen Aussichtspunkt, an dem sich ein atemberaubender Ausblick bot. Ich habe keine Zweifel, dass diese einzigartige Landschaft die Barden bis ans Ende aller Tage zu Liedern und Weisen inspirieren wird.","An einer Steilklippe, die einen fantastischen Blick auf ein zerklüftetes Tal bietet, liegen die Ruinen der Wallfahrtskirche von Dammroen. In den Mauern des verfallenen Sakralbaus übten sich einst die Geweihten der Kirche des Strahlenden Lichts in Askese. Heute ist jedoch nichts von seiner ursprünglichen Pracht erhalten geblieben, außer dem Namen.",8025451,70,2956,81984,81934,81460,22,0,0,70,False
2162926,Gohn-Feste,"Bei der Erkundung des Großen Waldes Rak'tika gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Diese Feste diente den Untertanen der Nacht, die im Wald Zuflucht gesucht hatten, als Stützpunkt, bis eine Herde Sünden­ver­tilger über sie herfiel und sie niederbrannte. Die Überlebenden zogen sich nach Schlangenzweig zurück.",8026177,70,2957,81985,81935,81460,22,0,0,70,False
2162927,Kleinod der Beschützerin,"Bei der Erkundung des Großen Waldes Rak'tika gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Ein Kristall, der über der Oberfläche des Schlangensees Tusi Mek'ta schwebt und schon zu Zeiten, als das Ronka-Reich noch nicht bestand, von den Eingesessenen verehrt wurde. Sie glaubten, dass in dem Kristall eine Wasserschlange eingeschlossen sei.",8026189,70,2957,81986,81936,81460,22,0,0,70,False
2162928,Versunkenes Heiligtum von Dwatl,"Bei der Erkundung des Großen Waldes Rak'tika gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Ein steinerner Tempel des Ronka-Kaiserreiches. Nachdem das Kaiserreich untergegangen war, wachte eine Priesterfamilie über das Heiligtum, doch mit der Zeit versank es im See. Gerüchten zufolge soll sich ein großer Schatz in seinem Inneren befinden.",8026191,70,2957,81987,81937,81460,22,0,0,70,False
2162929,Treppe des Lozatl,"Bei der Erkundung des Großen Waldes Rak'tika gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Es heißt, diese Kaskade aus unzähligen Treppenstufen hätte Lozatl, ein Riese aus der Ronka-Mythologie, geschaffen. Einige Historiker sind der Meinung, dass Lozatl einer der ersten Taloi der Geschichte ist, und dass er selbst die prächtigen steinernen Tempel der Ronka-Zivilisation gebaut hat.",8026220,70,2957,81988,81938,81460,22,0,0,70,False
2162930,Fanow,"Bei der Erkundung des Großen Waldes Rak'tika gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Seit Tausenden von Jahren wachen die Viis auf Befehl des Kaisers von Ronka über die Ruinen von Rak'tika. Da jedoch die meisten ihrer Dörfer durch die Lichtflut ausgelöscht wurden, ist ihr Fortbestand nun bedroht.",8026212,70,2957,81989,81939,81460,22,0,0,70,False
2162931,Morgensterne,"Bei der Erkundung des Großen Waldes Rak'tika gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","In diesen Heiligtümern liegen die Gräber der vier Götter der Ronka-Mythologie, nämlich des Feuergottes Ox'Gatorl, der Wassergöttin Yx'Lokwa, des Windgottes Ox'Charl und der Erdgöttin Yx'Anpa. Es ist ein heiliger Ort für die Bewohnerinnen von Fanow, die stolz darauf sind, die Ruinen zu hüten.",8030804,70,2957,81990,81940,81460,22,0,0,70,False
2162932,Ondo-Becken,"Es gibt Winkel in Norvrandt, die nie ein Reisender betrat. Ohne Zweifel bieten sie dem, der sie findet und betrachtet, einen erstaunlichen Anblick.","Auf dem Boden des Meeres der Schwarzen Winde haben die Ondo ihre Becken errichtet. Sie erinnern damit an ihre in der Lichtflut untergegangene Heimat, die mit Brandungswasser gefüllten Steinbecken an einer längst vergessenen Küste.",8030162,70,2958,81991,81941,81460,22,0,0,70,False
2162933,Die Werkstatt,"Es gibt Winkel in Norvrandt, die nie ein Reisender betrat. Ohne Zweifel bieten sie dem, der sie findet und betrachtet, einen erstaunlichen Anblick.","Die Arbeitsstätte eines genialen Handwerkers aus Crystarium, der alles zurückließ, um hinter die technischen Geheimnisse der Alten zu kommen. Ein Sonderling, dem das einsame Leben auf dem Meeresboden zugesetzt zu haben scheint.",8030153,70,2958,81992,81942,81460,22,0,0,70,False
2162934,Seelenruh der Landler,"Es gibt Winkel in Norvrandt, die nie ein Reisender betrat. Ohne Zweifel bieten sie dem, der sie findet und betrachtet, einen erstaunlichen Anblick.","Die roten Korallenäste dieser Höhle erinnern die Ondo an die Blutgefäße der Flossenlosen. Irgendetwas lässt sie glauben, dass die Seelen der Land­be­wohner sich in diese Höhle zurückziehen, um Ruhe zu finden.",8030157,70,2958,81993,81943,81460,22,0,0,70,False
2162935,Purpurhöhle,"Es gibt Winkel in Norvrandt, die nie ein Reisender betrat. Ohne Zweifel bieten sie dem, der sie findet und betrachtet, einen erstaunlichen Anblick.","In dieser Höhle gedeihen Muscheln, die einen Farbstoff abgeben, der sich bei den Reichen und Adeligen von Eulmore größter Beliebtheit erfreut. Die daraus gefertigten purpurnen Kleider erzielen Höchstpreise und sorgen für neidische Blicke.",8030137,70,2958,81994,81944,81460,22,0,0,70,False
2162936,Amaurot,"Es gibt Winkel in Norvrandt, die nie ein Reisender betrat. Ohne Zweifel bieten sie dem, der sie findet und betrachtet, einen erstaunlichen Anblick.","Laut den Ondo erleuchtete die Stadt am Meeresgrund eines Nachts ohne Vorwarnung. Anders als die Ruinen in der Nähe ihres Dorfes waren die Türme neu und erhoben sich hoch über ihre Köpfe, was die Ondo mit so viel Ehrfurcht  erfüllte, dass sie den Zugang zu dem Erleuchteten Land verboten.",8030125,70,2958,81995,81945,81460,22,0,0,70,False
2162937,Anwesen der Leveilleurs,"Bei der Erkundung Alt-Sharlayans gelangte ich an einen spektakulären Ort. Und die Herrlichkeit, die ich erblickte, übertraf alles, was mir je über diese Stadt zu Ohren gekommen war.","Die Architektur dieses 300 Jahre alten Prachtbaus ist ein glanzvolles Beispiel traditioneller, sharlayanischer Handwerkskunst. Seit vielen Generationen befindet sich das Anwesen in Besitz der Adelsfamilie Leveilleur, aus welcher zahlreiche namhafte Ratsmitglieder hervorgegangen sind. ",8960844,80,3706,81751,81251,81461,22,0,0,80,False
2162938,Thaliaks Pforte,"Bei der Erkundung Alt-Sharlayans gelangte ich an einen spektakulären Ort. Und die Herrlichkeit, die ich erblickte, übertraf alles, was mir je über diese Stadt zu Ohren gekommen war.","Die perfekt geschwungenen Schiffspiere von Alt-Sharlayans Pforte zur Welt sind ein wahrer Blickfang, doch die Anmut der über allem thronenden Statue inmitten des Hafens vermögen sie nicht zu übertreffen. Sie ist ein Abbild von Sharlayans Schutzgott Thaliak und wacht, den Blick gen Wasser gerichtet, über Ankunft und Abschied aller Reisenden.",8960848,80,3706,81752,81252,81461,22,0,0,80,False
2162939,Sitzungssaal des Rates,"Bei der Erkundung Alt-Sharlayans gelangte ich an einen spektakulären Ort. Und die Herrlichkeit, die ich erblickte, übertraf alles, was mir je über diese Stadt zu Ohren gekommen war.","Damit alle 99 Mitglieder des Rates der Philosophen im Saal Platz finden, sind die Sitze darin spiralförmig angeordnet. Von oben betrachtet symbolisiert diese Anordnung die sharlayanische Flagge, auf welcher eine Spiralmuschel gefüllt mit dem Wasser der Weisheit dargestellt ist.",8960850,80,3706,81753,81253,81461,22,0,0,80,False
2162940,Noumenon,"Bei der Erkundung Alt-Sharlayans gelangte ich an einen spektakulären Ort. Und die Herrlichkeit, die ich erblickte, übertraf alles, was mir je über diese Stadt zu Ohren gekommen war.","Mit der größten Sammlung an Schriften und Büchern in der bekannten Welt ist das Noumenon als Hauptzweig der großen Gubal-Bibliothek der ganze Stolz der Magieakademie von Sharlayan. Unter den hier gesammelten Werken befindet sich auch die wohl wichtigste und doch längst nicht vollendete Anthologie des Wissens selbst, die Encyclopaedia Universalis.",8960852,80,3706,81754,81254,81461,22,0,0,80,False
2162941,Das Forum,"Bei der Erkundung Alt-Sharlayans gelangte ich an einen spektakulären Ort. Und die Herrlichkeit, die ich erblickte, übertraf alles, was mir je über diese Stadt zu Ohren gekommen war.","Bevor das Kuppelgebäude entstand, das heute den Sitzungssaal des Rates beherbergt, war das Forum ein schlichter, ringförmiger Ver­samm­lungs­platz unter freiem Himmel. Erst ein Blitzeinschlag, der während einer Tagung inmitten eines Sturmes Todesopfer forderte, konnte den Rat davon überzeugen, ein Gebäude am höchsten Punkt des Gartens der Exegeten zu errichten.",8960853,80,3706,81755,81255,81461,22,0,0,80,False
2162942,Hügel der Gestrandeten,"Bei der Erkundung Alt-Sharlayans gelangte ich an einen spektakulären Ort. Und die Herrlichkeit, die ich erblickte, übertraf alles, was mir je über diese Stadt zu Ohren gekommen war.","Das Wohngebiet Alt-Sharlayans befindet sich im östlichen Teil der Stadt. Geschichtlichen Erzählungen zufolge rührt sein eigentümlicher Name daher, dass die ersten Siedler der Gegend diesen Hügel nach der Flucht vor der großen Flut zu ihrer neuen Heimat machten, wobei sie sich von einer direkt angrenzenden Papageientaucher-Kolonie offenbar nicht stören ließen.",8960863,80,3706,81756,81256,81461,22,0,0,80,False
2162943,Auditorium,"Bei der Erkundung Alt-Sharlayans gelangte ich an einen spektakulären Ort. Und die Herrlichkeit, die ich erblickte, übertraf alles, was mir je über diese Stadt zu Ohren gekommen war.","Sowohl Mitgliedern der Magieakademie von Sharlayan als auch der Öffentlichkeit ist die Nutzung dieses geräumigen Hörsaals gestattet. Für gewöhnlich finden hier offene Vorlesungen für Studenten statt, doch wenn berühmte Professoren ihre Vorträge ankündigen, ringen Wissbegierige und angehende Forscher geradezu um einen Platz in den Sitzreihen.",8960864,80,3706,81757,81257,81461,22,0,0,80,False
2162944,Ruveydahs Zwirn,"Bei der Erkundung Radz-at-Hans gelangte ich an einen spektakulären Ort. Betört von der schieren Vielfalt an Farben ergriff ich meine Feder und versuchte, die Schönheit in Worte zu fassen.","Diese staatlich unterstützte Spinnerei ist die erste Anlaufstelle für jeden, der Seidengarne von feinster Qualität benötigt. Lange Zeit waren ihre Methoden zur Fadenherstellung ein streng gehütetes Geheimnis, doch seit auch andere Länder wie Ul'dah mit der Seidenproduktion begonnen haben, nimmt man es mit den Sicher­heits­maß­nahmen nicht mehr allzu genau. ",8961051,80,3707,81758,81258,81462,22,0,0,80,False
