#,Key,WeaponTimeline,KillUpper,Unknown_70,Type,Priority,Stance,Slot,LookAtMode,ActionTimelineIDMode,LoadType,StartAttach,ResidentPap,Unknown6,Unknown1,Pause,Resident,IsMotionCanceledByMoving,Unknown2,Unknown3,IsLoop,Unknown4
10474,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
10475,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
10476,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
10477,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
10478,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
10479,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
10480,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
10481,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
10482,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
10483,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
10484,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
10485,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
10486,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
10487,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
10488,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
10489,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
10490,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
10491,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
10492,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
10493,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
10494,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
10495,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
10496,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
10497,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
10498,mon_sp/gimmick/monster_hanyou_hitclip_nomi_saisoku,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10499,mon_sp/gimmick/monster_hanyou_hitclip2actionmove,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10500,human_sp/c0901/human_sp061,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10501,human_sp/c0901/human_sp062,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10502,human_sp/c0901/human_sp063,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10503,human_sp/c0901/human_sp064,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10504,human_sp/c0901/human_sp059,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10505,human_sp/c0901/human_sp060,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10506,human_sp/c0901/human_sp065,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10507,human_sp/c0901/human_sp066,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10508,human_sp/c0501/human_sp143,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10509,human_sp/c0901/human_sp067,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10510,mon_sp/gimmick/ec043_boss_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10511,human_sp/c0901/human_sp068,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10512,human_sp/c0901/human_sp058,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10513,mount/mon_sp_a_start,2,0,1,3,0,0,1,0,0,2,1,0,0,0,False,False,False,False,True,True,False
10514,mount/mon_sp_a_loop,2,0,2,0,0,0,1,0,0,2,1,0,0,0,True,False,False,False,True,True,False
10515,mount/mon_sp_b_start,2,0,1,3,0,0,1,0,0,2,1,0,0,0,False,False,False,False,True,True,False
10516,mount/mon_sp_b_loop,2,0,2,0,0,0,1,0,0,2,1,0,0,0,True,False,False,False,True,True,False
10517,human_sp/c0601/human_sp051,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10518,human_sp/c0601/human_sp052,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10519,human_sp/c0601/human_sp053,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10520,human_sp/c0601/human_sp054,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10521,mon_sp/c0601/hide/mon_sp006,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10522,mon_sp/gimmick/w1d1_re_boss_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10523,mount_sp/d0002/mon_sp010_u,0,0,0,3,0,1,1,0,1,0,0,0,0,0,False,False,True,False,False,True,False
10524,mount_sp/d0002/mon_sp011,0,0,0,3,0,0,1,0,1,0,1,0,0,0,False,False,True,False,False,True,False
10525,mon_sp/gimmick/ec042_boss_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10526,mount_sp/m0766/mon_sp001,2,0,0,3,0,0,1,0,1,2,1,0,0,0,False,False,True,False,False,True,False
10527,mount_sp/m0766/mon_sp002,2,0,0,3,0,0,1,0,1,2,1,0,0,0,False,False,True,False,False,True,False
10528,mount_sp/m0766/mon_sp003,2,0,0,3,0,0,1,0,1,2,1,0,0,0,False,False,True,False,False,True,False
10529,mon_sp/gimmick/z5r1_trash_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10530,mon_sp/gimmick/z5r1_trash_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10531,mon_sp/gimmick/z5r1_trash_gimmick03,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10532,mon_sp/gimmick/z5r1_trash_gimmick04,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10533,human_sp/c0901/human_sp069,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10534,mon_sp/gimmick/r1fz_boss_gimmick31,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10535,mon_sp/gimmick/r1fz_boss_gimmick32,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10536,mon_sp/gimmick/r1fz_boss_gimmick33,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10537,mon_sp/gimmick/z5r1_trash_gimmick05,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10538,mon_sp/gimmick/z5r1_boss_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10539,mon_sp/gimmick/z5r1_boss_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10540,human_sp/c0601/human_sp055,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10541,mon_sp/m0099/mon_sp041,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10542,mon_sp/m0099/mon_sp042,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10543,mon_sp/m0099/mon_sp043,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10544,mon_sp/gimmick/w1d5_re_boss_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10545,human_sp/c0101/human_sp139,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10546,human_sp/c0101/human_sp140,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10547,human_sp/c0101/human_sp141,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10548,mon_sp/gimmick/ec044_boss_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10549,mon_sp/gimmick/ec044_boss_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10550,mon_sp/gimmick/z5r1_boss4_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10551,mon_sp/gimmick/z5r1_boss4_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10552,mon_sp/gimmick/z5r1_boss4_gimmick03,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10553,mon_sp/gimmick/z5r1_boss4_gimmick04,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10554,mon_sp/gimmick/z5r1_boss4_gimmick05,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10555,mon_sp/gimmick/z5r1_boss4_gimmick06,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10556,mon_sp/gimmick/z5r1_boss4_gimmick07,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10557,mon_sp/gimmick/z5r1_boss4_gimmick08,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10558,mon_sp/gimmick/z5r1_boss2_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10559,mon_sp/gimmick/z5r1_boss2_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10560,mon_sp/gimmick/z5r1_boss2_gimmick03,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10561,mon_sp/gimmick/z5r1_boss2_gimmick04,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10562,mon_sp/gimmick/w1d4_re_boss1_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10563,human_sp/c0601/human_sp056,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10564,mon_sp/gimmick/m5d4_trash_gimmick03,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10565,mon_sp/gimmick/z5r1_boss3_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10566,mon_sp/gimmick/z5r1_boss3_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10567,mon_sp/gimmick/z5r1_boss3_gimmick03,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10568,mon_sp/gimmick/z5r1_boss3_gimmick04,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10569,mount_sp/m0778/mon_sp001,2,0,0,3,0,0,1,0,1,2,1,0,0,0,False,False,True,False,False,True,False
10570,mon_sp/gimmick/z5r1_boss_gimmick03,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10571,mon_sp/gimmick/m5d4_cyuboss1_gimmick03,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10572,mon_sp/gimmick/m5d4_cyuboss1_gimmick04,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10573,human_sp/c0901/human_sp070,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10574,human_sp/c0101/human_sp_moe_add01,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10575,human_sp/c0101/human_sp_moe_add02,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10576,mon_sp/gimmick/z5r1_boss4_gimmick09,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10577,mount_sp/m0778/mon_sp002,2,0,0,3,0,0,1,0,1,2,1,0,0,0,False,False,True,False,False,True,False
10578,mount_sp/m0778/mon_sp003,2,0,0,3,0,0,1,0,1,2,1,0,0,0,False,False,True,False,False,True,False
10579,mount_sp/m0778/mon_sp004,2,0,0,3,0,0,1,0,1,2,1,0,0,0,False,False,True,False,False,True,False
10580,mon_sp/gimmick/z5r1_boss4_gimmick10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10581,mon_sp/gimmick/z5r1_boss4_gimmick11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10582,mon_sp/gimmick/z5r1_boss4_gimmick12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10583,mon_sp/gimmick/z5r1_boss4_gimmick13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10584,mon_sp/gimmick/m5d4_trash_gimmick04,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10585,mon_sp/gimmick/z5r1_boss4_gimmick14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10586,mon_sp/gimmick/z5r1_boss_gimmick04,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10587,mon_sp/gimmick/r1fz_boss_gimmick34,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10588,human_sp/c0101/human_sp142,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10589,mon_sp/gimmick/z5r1_boss4_gimmick15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10590,mon_sp/gimmick/z5r1_boss2_gimmick05,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10591,human_sp/c0101/human_sp143,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10592,mon_sp/m0099/mon_sp044,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10593,human_sp/c0101/human_sp_moe_add03,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10594,mon_sp/m0099/mon_sp045,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10595,mon_sp/gimmick/z5d1_cyuboss2_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10596,mon_sp/gimmick/z5d1_cyuboss2_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10597,mon_sp/gimmick/l1d1_re_boss_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10598,mon_sp/gimmick/w5d1_boss_c_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10599,mon_sp/gimmick/w5d1_boss_c_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10600,mon_sp/gimmick/w5d1_boss_c_gimmick03,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10601,mon_sp/gimmick/w5d1_boss_d_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10602,human_sp/c0504/human_sp003,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10603,mon_sp/d1006/mon_sp043,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10604,mon_sp/d1006/mon_sp044,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10605,mon_sp/gimmick/w5d1_boss_d_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10606,mon_sp/gimmick/w5d1_boss_b_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10607,mon_sp/gimmick/w5d1_boss_b_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10608,mon_sp/gimmick/w5d1_boss_b_gimmick03,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10609,mon_sp/gimmick/f1fa_re_boss_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10610,mon_sp/gimmick/f1fa_re_boss_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10611,mon_sp/gimmick/f1fa_re_boss_gimmick03,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10612,mon_sp/gimmick/z5d1_boss_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10613,mon_sp/d1006/mon_sp045,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10614,mon_sp/gimmick/w5d1_boss_a_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10615,mon_sp/gimmick/w5d1_boss_a_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10616,mon_sp/gimmick/n5r6_boss2_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10617,mon_sp/gimmick/n5r6_boss2_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10618,mon_sp/gimmick/n5r6_boss2_gimmick03,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10619,mon_sp/gimmick/n5r6_boss2_gimmick04,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10620,mon_sp/gimmick/n5r6_boss2_gimmick05,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10621,mon_sp/gimmick/n5r6_boss2_gimmick06,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10622,mon_sp/gimmick/n5r6_boss2_gimmick07,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10623,mon_sp/gimmick/n5r5_boss1_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10624,mon_sp/gimmick/n5r5_boss1_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10625,mon_sp/d1009/mon_sp041,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10626,mon_sp/d1009/mon_sp042,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10627,mon_sp/d1009/mon_sp043,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10628,mon_sp/d1009/mon_sp044,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10629,mon_sp/d1009/mon_sp045,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
10630,mon_sp/gimmick/z5fa_boss_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10631,mon_sp/gimmick/z5fa_boss_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10632,mon_sp/gimmick/z5fa_boss_gimmick03,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10633,mon_sp/gimmick/z5fa_boss_gimmick04,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10634,mon_sp/gimmick/z5fa_boss_gimmick05,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10635,mon_sp/gimmick/z5fa_boss_gimmick06,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10636,mon_sp/gimmick/z5fa_boss_gimmick07,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10637,mon_sp/gimmick/z5fa_boss_gimmick08,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10638,mon_sp/gimmick/ec046_boss_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10639,mon_sp/gimmick/z5d1_boss_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10640,mon_sp/gimmick/n5r8_boss_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10641,mon_sp/gimmick/n5r8_boss_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10642,mon_sp/gimmick/n5r8_boss_gimmick03,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10643,mon_sp/gimmick/n5r8_boss_gimmick04,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10644,mon_sp/gimmick/n5r8_boss_gimmick05,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10645,mon_sp/gimmick/n5r8_boss_gimmick06,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10646,mon_sp/gimmick/n5r8_boss_gimmick07,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10647,mon_sp/gimmick/n5r8_boss_gimmick08,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10648,mon_sp/gimmick/n5r8_boss_gimmick09,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10649,mon_sp/gimmick/n5r8_boss_gimmick10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10650,mon_sp/gimmick/n5r8_boss_gimmick11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10651,mon_sp/gimmick/n5r7_boss3_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10652,mon_sp/gimmick/n5r7_boss3_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10653,mon_sp/gimmick/n5r7_boss3_gimmick03,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10654,mon_sp/gimmick/n5r7_boss3_gimmick04,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10655,mon_sp/gimmick/n5r7_boss3_gimmick05,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10656,mon_sp/gimmick/n5r7_boss3_gimmick06,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10657,mon_sp/gimmick/n5r7_boss3_gimmick07,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10658,mon_sp/gimmick/n5r7_boss3_gimmick08,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10659,mon_sp/gimmick/ec045_boss_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10660,mount_sp/m0623/mon_sp001,2,0,0,3,0,0,1,0,1,2,1,0,0,0,False,False,True,False,False,True,False
10661,mount_sp/m0797/mon_sp001,2,0,0,3,0,0,1,0,1,2,1,0,0,0,False,False,True,False,False,True,False
10662,battle/mon_sp_l_start,1,0,1,3,0,0,1,0,0,1,0,0,0,0,False,False,False,False,False,True,False
10663,battle/mon_sp_l_loop,1,0,2,0,0,0,1,0,0,1,0,0,0,0,True,False,False,False,False,True,False
10664,mon_sp/gimmick/z5fa_boss_gimmick09,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10665,mon_sp/gimmick/n5r8_boss_gimmick12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10666,mon_sp/gimmick/n5r8_boss_gimmick13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10667,mon_sp/gimmick/z5fa_boss_gimmick10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10668,mon_sp/gimmick/n5r6_boss2_gimmick08,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10669,mon_sp/gimmick/z5fa_boss_gimmick11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10670,mon_sp/gimmick/n5r8_boss_gimmick14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10671,mon_sp/gimmick/m5d5_cyuboss1_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10672,mon_sp/gimmick/m5d5_cyuboss2_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10673,mon_sp/gimmick/m5d5_boss_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10674,mon_sp/gimmick/m5d5_boss_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10675,mon_sp/gimmick/m5d5_boss_gimmick03,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10676,mon_sp/gimmick/m5d5_boss_gimmick04,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10677,mon_sp/gimmick/n5r8_boss_gimmick08_hit,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10678,mon_sp/gimmick/n5r6_boss2_gimmick09,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10679,mon_sp/gimmick/z5fa_boss_gimmick12,0,0,5,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10680,mon_sp/gimmick/z5fa_boss_gimmick13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10681,mon_sp/gimmick/w5d1_boss_b_gimmick04,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10682,mon_sp/gimmick/n5r8_boss_gimmick15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
10683,mon_sp/gimmick/n5r8_boss_gimmick16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
