#,Scale,ArrayEventHandler,Behavior,ModelChara,BNpcCustomize,NpcEquip,Special,Unknown9,Battalion,LinkRace,Rank,SEPack,Unknown0,BNpcParts,Unknown1,Unknown2,Unknown3,Unknown10,Unknown4,IsOmnidirectional,Unknown6,IsTargetLine,IsDisplayLevel,Unknown7,Unknown_70,Unknown8
7392,1,0,0,480,0,0,0,0,4,0,0,2,3,0,1,0,0,0,0,True,False,False,True,False,False,False
7393,1,0,0,2449,0,0,0,0,4,0,0,3,3,0,1,0,0,0,0,False,True,True,True,False,False,False
7394,1,0,0,2060,0,0,0,0,4,0,0,0,3,0,1,0,0,0,0,False,True,True,True,False,False,False
7395,1,0,0,1010,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,True,False,False,True,False,False,False
7396,3,0,0,1799,0,1436,0,0,4,0,2,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7397,2,0,0,1619,0,1949,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7398,1,0,0,2015,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,False,True,False,False,False
7399,1,0,0,1958,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,True,True,True,True,False,False,False
7400,1.2,0,0,1928,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7401,1.5,0,0,1631,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7402,2.5,0,0,1903,0,1615,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7403,1.2,0,0,0,448,1371,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7404,1,0,0,480,0,0,0,0,4,0,0,2,3,0,1,0,0,0,0,True,True,False,True,False,False,False
7405,1,0,0,848,0,0,0,0,4,0,0,2,3,0,1,0,0,0,0,True,False,False,True,False,False,False
7406,1,0,0,480,0,0,0,0,4,0,0,13,3,0,1,0,0,0,0,False,False,False,True,False,False,False
7407,1.5,0,0,653,0,0,0,0,4,0,2,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7408,2.2,0,0,536,0,0,0,0,4,0,0,2,3,0,1,0,0,0,0,True,True,False,True,False,False,False
7409,1,0,3034,0,116,471,8851,0,0,0,0,15,0,0,1,0,0,0,0,False,False,False,True,False,False,False
7410,1,0,30907,0,315,553,7641,0,0,0,0,15,0,0,1,0,0,0,0,False,False,False,True,False,False,False
7411,1,0,3029,0,727,1382,7609,0,0,0,0,15,0,0,1,0,0,0,0,False,False,False,True,False,False,False
7412,1,0,3046,480,0,0,0,0,4,0,0,2,0,0,1,0,0,0,0,True,False,False,True,False,False,False
7413,30,0,0,2013,0,0,0,0,4,0,2,0,0,0,1,0,0,0,0,False,True,False,True,False,False,False
7414,0.6,0,0,1654,0,0,0,0,4,0,3,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7415,1,0,30246,1805,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7416,0.8,0,0,1987,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False
7417,1,0,0,535,0,0,0,0,4,0,0,2,3,0,1,0,0,0,0,True,True,False,True,False,False,False
7418,1.5,0,0,1094,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7419,1.5,0,0,690,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7420,2,0,0,384,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,True,True,False,True,False,False,False
7421,1,0,0,480,0,0,0,0,4,0,1,2,3,0,1,0,0,0,0,True,False,False,True,False,False,False
7422,1.9,0,0,1877,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7423,1.3,0,0,1877,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,True,True,False,False,False
7424,1,0,0,0,726,1376,7641,0,0,0,0,0,0,0,1,0,0,0,0,False,False,True,True,False,False,False
7425,1,0,0,2081,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7426,1,0,0,619,0,0,0,0,4,0,0,2,0,0,1,0,0,0,0,True,True,False,True,False,False,False
7427,1,0,0,480,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,True,True,False,True,False,False,False
7428,10,0,30118,1679,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7429,1,0,0,1178,0,0,0,0,4,0,2,0,8,0,1,0,0,0,0,True,True,True,False,False,False,False
7430,1,0,0,1178,0,0,0,0,4,0,2,0,8,0,1,0,0,0,0,True,True,True,False,False,False,False
7431,1.1,0,0,0,672,1391,0,0,4,0,3,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7432,1.1,0,0,0,671,1392,0,0,4,0,3,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7433,1.1,0,0,0,737,1389,0,0,4,0,3,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7434,1.1,0,0,0,740,1393,0,0,4,0,3,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7435,1.4,0,0,1853,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7436,1.3,0,0,356,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7437,1.5,0,0,1720,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7438,1,0,0,1849,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7439,2,0,0,1906,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7440,1,0,0,655,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7441,1.6,0,0,1381,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7442,1.2,0,0,1542,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7443,1.6,0,0,602,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7444,1.6,853462,0,1509,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7445,1.3,853463,0,1923,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7446,1.2,0,0,1726,0,1516,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7447,2.5,853687,0,1807,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7448,1.4,0,0,1907,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7449,0.6,0,0,1314,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7450,0.5,853688,0,1973,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7451,1,853625,0,386,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7452,1,0,0,383,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7453,1,0,0,385,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7454,1,0,0,384,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7455,3.8,0,0,326,0,0,0,0,4,0,2,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7456,1.3,0,0,1888,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,False,True,False,False,False
7457,0.35,0,0,2018,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,False,True,False,False,False
7458,1,0,0,1967,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False
7459,1.5,0,0,1863,0,0,0,0,4,0,2,0,0,0,1,0,0,0,0,True,True,True,True,False,False,False
7460,1.5,0,0,1863,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,False,True,False,False,False
7461,1,0,0,769,0,0,0,0,4,0,0,0,3,0,1,0,0,0,0,True,False,False,True,False,False,False
7462,1,0,0,480,0,0,0,0,4,0,0,2,3,0,1,0,0,0,0,True,True,False,True,False,False,False
7463,1,0,0,476,0,0,0,0,4,0,0,2,3,0,1,0,0,0,0,True,True,False,True,False,False,False
7464,1,0,0,407,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,False,True,True,True,False,False,False
7465,1,0,0,0,767,1550,7641,0,4,0,0,0,0,0,1,0,0,0,0,False,False,True,True,False,False,False
7466,1,0,0,0,590,368,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7467,1,0,0,0,587,370,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7468,1,0,0,0,587,372,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7469,1,0,0,480,0,0,0,0,4,0,0,2,3,0,1,0,0,0,0,True,False,False,True,False,False,False
7470,1,0,0,1010,0,0,0,0,4,0,0,0,3,0,1,0,0,0,0,True,True,False,True,False,False,False
7471,0.7,0,0,1654,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7472,1,0,0,0,36,379,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7473,1,0,0,0,41,384,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7474,1,0,0,0,475,257,7641,0,0,0,0,0,0,0,1,0,0,0,0,False,False,True,True,False,False,False
7475,1,0,0,0,476,258,7641,0,4,0,0,0,0,0,1,0,0,0,0,False,False,True,True,False,False,False
7476,1,0,0,0,475,257,7641,0,0,0,0,0,0,0,1,0,0,0,0,False,False,True,True,False,False,False
7477,1,0,0,0,476,258,7641,0,4,0,0,0,0,0,1,0,0,0,0,False,False,True,True,False,False,False
7478,1,0,0,0,476,258,7641,0,4,0,0,0,0,0,1,0,0,0,0,False,False,True,True,False,False,False
7479,1,0,0,0,476,258,7641,0,4,0,0,0,0,0,1,0,0,0,0,False,False,True,True,False,False,False
7480,1,0,0,0,574,1461,7641,0,0,0,0,15,0,0,1,0,0,0,0,False,False,True,True,False,False,False
7481,1,0,0,480,0,0,0,0,4,0,0,2,3,0,1,0,0,0,0,True,True,False,True,False,False,False
7482,1,0,0,480,0,0,0,0,4,0,0,2,3,0,1,0,0,0,0,True,True,False,True,False,False,False
7483,1,0,0,480,0,0,0,0,4,0,0,2,3,0,1,0,0,0,0,True,True,False,True,False,False,False
7484,1,0,0,480,0,0,0,0,4,0,0,2,3,0,1,0,0,0,0,True,True,False,True,False,False,False
7485,1,0,0,480,0,0,0,0,4,0,0,2,0,0,1,0,0,0,0,True,False,False,True,False,False,False
7486,1.5,853665,0,163,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7487,2,853666,0,67,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7488,1.5,853612,0,1682,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7489,1,853489,0,0,59,396,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7490,1,853490,0,0,590,368,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7491,1.7,853516,0,1720,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7492,1.2,853680,0,4,0,306,0,0,6,2,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7493,1.2,853681,0,4,0,308,0,0,6,2,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7494,1,853643,0,0,590,368,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7495,1.2,853682,0,160,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7496,1,853569,0,0,213,1349,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7497,1,853634,0,0,213,1349,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7498,1,853639,0,0,213,1349,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7499,1,853657,0,0,587,370,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7500,1,853487,0,10,0,342,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7501,1,853488,0,10,0,343,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7502,1,853492,0,10,0,342,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7503,1,853493,0,10,0,343,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7504,1,853571,0,1654,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7505,1,853572,0,1654,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7506,1.5,853630,0,145,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7507,1.5,853573,0,1371,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7508,1,853635,0,381,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7509,1,853642,0,1948,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7510,1.2,853646,0,45,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7511,3,853655,0,1950,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7512,1,853631,0,0,222,223,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7513,1,853670,0,913,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7514,1,853669,0,1726,0,1516,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7515,1,853678,0,1901,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7516,1,853679,0,645,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7517,1,853603,0,356,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7518,1.2,853654,0,1759,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7519,1.2,853660,0,1737,0,1269,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7520,1,853661,0,1851,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7521,1,853664,0,2052,0,1545,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7522,1,0,0,0,223,221,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7523,1.3,853640,0,1699,0,1307,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7524,1.2,853649,0,1812,0,1317,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7525,1.2,853648,0,1812,0,1315,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7526,1,853652,0,162,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7527,1.2,853653,0,1821,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7528,1,0,3103,480,0,0,0,0,4,0,0,2,0,0,1,0,0,0,0,True,False,False,True,False,False,False
7529,1.2,853574,0,160,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7530,2,853626,0,26,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7531,1.5,853684,0,1231,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7532,0.7,853685,0,1682,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7533,0.7,853627,0,1314,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7534,0.8,853619,0,1293,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7535,1,853623,0,0,221,224,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7536,1,853624,0,0,222,223,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7537,1.6,853633,0,602,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
7539,1.2,853645,0,1945,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7540,1.5,853651,0,35,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7541,0.5,853527,0,1944,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7542,1,853552,0,59,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7543,1,853532,0,953,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7544,1.2,853534,0,1737,0,1269,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7545,1.5,853686,0,927,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7546,2,853593,0,1718,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7547,1,853560,0,0,37,941,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
7549,1,853537,0,948,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7550,0.7,853542,0,1473,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7551,1,853575,3220,1793,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7552,1,853659,0,1904,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7553,1,853695,0,0,36,940,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7554,1,853605,0,1669,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7555,1.5,853615,0,1726,0,1516,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
7557,1.3,853725,0,1699,0,1308,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7558,1.3,853616,0,1699,0,1306,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7559,1.3,853618,0,1699,0,1307,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7560,0.5,853584,0,1489,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7561,1,853621,0,0,213,1529,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7562,1,853592,0,1948,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7563,1,853570,0,1904,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
7565,1,853557,0,0,37,941,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7566,1,853559,0,0,587,370,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7567,1,853558,0,0,223,221,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7568,1.5,853620,0,1496,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7569,1,853622,0,1404,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7570,1,0,0,480,0,0,0,0,4,0,0,2,3,0,1,0,0,0,0,True,True,False,True,False,False,False
7571,1,0,0,0,83,1062,0,0,4,0,3,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7572,1,0,0,0,36,940,0,0,4,0,3,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7573,1,0,0,0,37,941,0,0,4,0,3,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7574,1,0,0,0,38,942,0,0,4,0,3,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7575,1,0,0,0,41,945,0,0,4,0,3,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7576,0.6,0,0,1890,0,0,0,0,4,0,3,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7577,1,0,0,1669,0,0,0,0,4,0,3,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7578,0.8,0,0,1732,0,0,0,0,4,0,3,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7579,1.2,0,0,1818,0,0,0,0,4,0,3,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7580,2,0,0,1496,0,0,0,0,4,0,3,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7581,0.8,0,0,1404,0,0,0,0,4,0,3,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7582,0.7,0,0,1654,0,0,0,0,4,0,3,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7583,3.5,0,0,254,0,663,0,0,4,0,3,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7584,3.5,0,0,255,0,664,0,0,4,0,3,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7585,1.5,0,0,476,0,0,0,0,4,0,3,2,3,0,1,0,0,0,0,True,True,False,True,False,False,False
7586,0.5,0,0,1988,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7587,1,0,0,1988,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7588,1,0,0,0,217,1288,0,0,0,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7589,1,0,0,1740,0,1305,0,0,0,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7590,2.3,0,0,1905,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7591,1,0,0,1944,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7592,2,0,0,1719,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7593,2.3,0,0,1737,0,1269,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7594,1.8,0,0,1231,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7595,2.3,0,0,1699,0,1306,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7596,0.8,0,0,1714,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7597,2.2,0,0,1507,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7598,1.5,0,0,55,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7599,0.7,0,0,1654,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7600,1,0,0,2014,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7601,1.2,0,0,602,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7602,0.6,0,0,1714,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7603,1,0,0,1761,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7604,2,0,0,265,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7605,1,0,3106,0,415,707,7641,0,0,0,0,15,0,0,1,0,0,0,0,False,False,True,True,False,False,False
7606,1,0,0,0,215,971,7641,0,0,0,0,15,0,0,1,0,0,0,0,False,False,True,True,False,False,False
7607,1,0,2717,0,213,116,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,True,True,False,False,False
7608,1,0,2717,0,215,116,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,True,True,False,False,False
7609,1,0,2717,0,213,123,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,True,True,False,False,False
7610,1,0,2717,0,215,123,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,True,True,False,False,False
7611,1,0,2717,0,213,135,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,True,True,False,False,False
7612,1,0,0,0,44,472,7646,0,0,0,0,15,0,0,1,0,0,0,0,False,False,True,True,False,False,False
7613,1,0,0,1802,667,1256,7645,0,0,0,0,15,0,0,1,0,0,0,0,False,False,True,True,False,False,False
7614,1,0,0,0,213,1286,7649,0,0,0,0,15,0,0,1,0,0,0,0,False,False,True,True,False,False,False
7615,1,0,0,0,670,1099,7641,0,0,0,0,15,0,0,1,0,0,0,0,False,False,True,True,False,False,False
7616,1,0,0,0,670,1164,7641,0,0,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7617,1,0,0,0,670,1288,7641,0,0,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7618,1.5,0,0,511,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,False,False,True,True,False,False,False
7619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
7620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
7621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
7622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
7623,1,0,0,0,213,1161,7641,0,0,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7624,1,0,0,0,237,1164,7641,0,0,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7625,1,0,0,0,213,368,7641,0,0,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7626,1,0,0,0,213,1166,7641,0,0,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7627,1,0,0,0,213,195,7641,0,0,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7628,1,0,0,0,213,1286,7641,0,0,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7629,1,0,0,0,213,1163,7641,0,0,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7630,1,0,0,0,213,1384,7641,0,0,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7631,1,0,0,0,213,1165,7641,0,0,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7632,1,0,0,0,516,964,7641,0,0,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7633,1,0,0,0,213,1162,7641,0,0,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
7634,1,0,0,414,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,True,True,False,False,False
