#,Quest0,Quest1,DefaultTalk,Unknown0
2032813.2,69638,0,597559,0
2032813.3,69643,0,597560,0
2032814.0,0,0,597561,0
2032814.1,0,69644,597562,2
2032814.2,69649,0,597563,0
2032815.0,0,0,597565,0
2032815.1,0,69644,597566,2
2032815.2,69649,0,597567,0
2032816.0,0,0,597611,0
2032816.1,70009,0,597612,0
2032816.2,0,70010,597613,255
2032817.0,0,0,597619,0
2032817.1,69669,0,597620,0
2032817.2,69670,0,597621,0
2032817.3,69671,0,597622,0
2032817.4,69672,0,597623,0
2032817.5,69674,0,597624,0
2032817.6,0,70010,597646,255
2032818.0,0,0,597488,0
2032818.1,0,70010,597629,255
2032819.0,0,0,597489,0
2032819.1,0,70010,597630,255
2032820.0,0,0,597616,0
2032820.1,0,69653,597617,255
2032820.2,0,69654,597618,255
2032821.0,0,0,597497,0
2032821.1,0,70010,597645,255
2032822.0,0,0,597492,0
2032822.1,0,70010,597647,255
2032823.0,0,0,597626,0
2032823.1,0,70010,597648,255
2032824.0,0,0,597627,0
2032824.1,0,70010,597649,255
2032825.0,0,0,597500,0
2032825.1,0,70010,597650,255
2032826.0,0,0,597652,0
2032826.1,0,69650,597653,1
2032826.2,69655,0,597654,0
2032827.0,0,0,597539,0
2032827.1,0,69656,597540,2
2032827.2,69656,0,597541,0
2032827.3,69661,0,597542,0
2032828.0,0,0,597535,0
2032828.1,0,69662,597536,2
2032828.2,69662,0,597537,0
2032828.3,69667,0,597538,0
2032829.0,0,0,597330,0
2032829.1,0,69662,597669,1
2032829.2,0,69663,597670,255
2032829.3,69667,0,597664,0
2032830.0,0,0,598648,0
2032830.1,0,69944,598649,4
2032830.2,69986,0,598650,0
2032830.3,0,70000,598651,7
2032831.0,0,0,594553,0
2032831.1,69649,0,597688,0
2032832.0,0,0,597744,0
2032832.1,70043,0,597745,0
2032833.0,0,0,597754,0
2032833.1,69827,0,597755,0
2032834.0,0,0,597766,0
2032834.1,0,70000,597767,7
2032835.0,0,0,597770,0
2032835.1,0,70000,597771,7
2032836.0,0,0,597772,0
2032836.1,0,70000,597773,7
2032837.0,0,0,597777,0
2032837.1,0,70000,597778,7
2032838.0,0,0,597779,0
2032838.1,0,70000,597780,7
2032839.0,0,0,597783,0
2032839.1,0,70000,597784,7
2032840.0,0,0,597785,0
2032840.1,0,70000,597786,7
2032841.0,0,0,597789,0
2032841.1,0,70000,597790,7
2032842.0,0,0,597791,0
2032842.1,0,70000,597792,7
2032843.0,0,0,597793,0
2032843.1,69988,0,597794,0
2032843.2,0,70000,597795,7
2032844.0,0,0,597796,0
2032844.1,0,70000,597797,7
2032845.0,0,0,597798,0
2032845.1,0,70000,597799,7
2032846.0,0,0,597800,0
2032846.1,0,70000,597801,7
2032847.0,0,0,597802,0
2032847.1,0,70000,597803,7
2032848.0,0,0,597804,0
2032848.1,0,70000,597805,7
2032849.0,0,0,597806,0
2032849.1,0,70000,597807,7
2032850.0,0,0,597808,0
2032850.1,0,70000,597809,7
2032851.0,0,0,597810,0
2032851.1,0,70000,597811,7
2032852.0,0,0,597812,0
2032852.1,69988,0,597813,0
2032852.2,0,70000,597814,7
2032853.0,0,0,597815,0
2032853.1,0,70000,597816,7
2032854.0,0,0,597817,0
2032854.1,0,70000,597818,7
2032855.0,0,0,597819,0
2032855.1,0,70000,597820,7
2032856.0,0,0,597821,0
2032856.1,0,70000,597822,7
2032857.0,0,0,597823,0
2032857.1,0,70000,597824,7
2032858.0,0,0,597825,0
2032858.1,0,70000,597826,7
2032859.0,0,0,597827,0
2032859.1,0,70000,597828,7
2032860.0,0,0,597829,0
2032860.1,0,70000,597830,7
2032861.0,0,0,597831,0
2032861.1,0,70000,597832,7
2032862.0,0,0,597833,0
2032862.1,0,70000,597834,7
2032863.0,0,0,597835,0
2032863.1,0,70000,597836,7
2032864.0,0,0,597839,0
2032864.1,0,70000,597840,7
2032865.0,0,0,597841,0
2032865.1,0,70000,597842,7
2032866.0,0,0,597940,0
2032866.1,0,69945,597941,3
2032866.2,0,70000,597942,7
2032867.0,0,0,597943,0
2032867.1,0,69913,597944,255
2032867.2,0,69945,597945,3
2032867.3,0,70000,597946,7
2032868.0,0,0,597947,0
2032868.1,0,69913,597948,255
2032868.2,0,69945,597949,3
2032868.3,0,70000,597950,7
2032869.0,0,0,597951,0
2032869.1,0,69945,597952,3
2032869.2,0,70000,597953,7
2032870.0,0,0,597954,0
2032870.1,0,69913,597955,255
2032870.2,0,69945,597956,3
2032870.3,0,70000,597957,7
2032871.0,0,0,597958,0
2032871.1,0,69913,597959,255
2032871.2,0,69945,597960,3
2032871.3,0,70000,597961,7
2032872.0,0,0,597962,0
2032872.1,0,69913,597963,255
2032872.2,0,69945,597964,3
2032872.3,0,70000,597965,7
2032873.0,0,0,597966,0
2032873.1,0,69945,597967,3
2032873.2,0,70000,597968,7
2032874.0,0,0,597969,0
2032874.1,0,69913,597970,255
2032874.2,0,69945,597971,3
2032874.3,0,70000,597972,7
2032875.0,0,0,597973,0
2032875.1,0,69913,597974,255
2032875.2,0,69945,597975,3
2032875.3,0,70000,597976,7
2032876.0,0,0,597977,0
2032876.1,0,69913,597978,255
2032876.2,0,69945,597979,3
2032876.3,0,70000,597980,7
2032877.0,0,0,597981,1
2032877.1,0,69913,597982,255
2032877.2,0,69945,597983,3
2032877.3,0,70000,597984,7
2032878.0,0,0,597985,0
2032878.1,0,69945,597986,3
2032878.2,0,70000,597987,7
2032879.0,0,0,597988,0
2032879.1,0,69912,597989,1
2032879.2,0,69913,597990,255
2032879.3,0,69945,597991,3
2032879.4,0,70000,597992,7
2032880.0,0,0,597993,0
2032880.1,0,69945,597994,3
2032880.2,0,70000,597995,7
2032881.0,0,0,597996,0
2032881.1,0,69913,597997,255
2032881.2,0,69945,597998,3
2032881.3,69951,0,597999,0
2032881.4,0,70000,598000,7
2032881.5,0,70213,599188,255
2032882.0,0,0,598001,0
2032882.1,0,69945,598002,3
2032882.2,0,70000,598003,7
2032882.3,0,70213,599189,1
2032882.4,0,70213,598003,255
2032883.0,0,0,598004,0
2032883.1,0,69945,598005,3
2032883.2,0,70000,598006,7
2032883.3,0,70213,599190,255
2032883.4,70279,0,598006,0
2032884.0,0,0,598007,0
2032884.1,0,70000,598008,7
2032885.0,0,0,598009,0
2032885.1,0,70000,598010,7
2032886.0,0,0,598011,0
2032886.1,0,70000,598012,7
2032887.0,0,0,598013,0
2032887.1,0,70000,598014,7
2032888.0,0,0,597843,0
2032888.1,68426,0,597844,0
2032889.0,0,0,597845,0
2032889.1,0,69928,597846,255
2032890.0,0,0,597848,0
2032890.1,68426,0,597849,0
2032891.0,0,0,597850,0
2032891.1,0,69928,597851,255
2032892.0,0,0,597853,0
2032892.1,65855,0,597854,0
2032893.0,0,0,597855,0
2032893.1,0,69928,597856,255
2032894.0,0,0,597858,0
2032894.1,67212,0,597859,0
2032895.0,0,0,597860,0
2032895.1,0,69928,597861,255
2032896.0,0,0,597863,0
2032896.1,66103,0,597864,0
2032897.0,0,0,597868,0
2032897.1,65880,0,597868,0
2032897.2,65889,0,597869,0
2032898.0,0,0,597873,0
2032898.1,68450,0,597874,0
2032899.0,0,0,597875,0
2032899.1,0,69928,597876,255
2032900.0,0,0,597878,0
2032900.1,67248,0,597879,0
2032901.0,0,0,597880,0
2032901.1,0,69928,597881,255
2032902.0,0,0,597883,0
2032902.1,68761,0,597884,0
2032902.2,69624,0,597885,0
2032903.0,0,0,597888,0
2032903.1,69923,0,597889,0
2032903.2,0,69928,597890,255
2032903.3,0,69930,597891,255
2032903.4,0,69931,597892,3
2032903.5,0,69931,597893,255
2032903.6,0,69935,597894,2
2032903.7,0,69944,597895,3
2032903.8,0,69975,597896,255
2032903.9,0,70000,597897,7
2032903.10,0,70207,599231,2
2032903.11,0,70115,598982,2
2032903.12,0,70118,598983,4
2032903.13,0,70273,599281,2
2032903.14,70274,0,599282,0
2032903.15,70275,0,599283,0
2032903.16,0,70285,599362,255
2032904.0,0,0,597898,0
2032904.1,69923,0,597899,0
2032904.2,0,69928,597900,255
2032904.3,0,69930,597901,255
2032904.4,0,69931,597902,3
2032904.5,0,69931,597903,255
2032904.6,0,69935,597904,2
2032904.7,0,69944,597905,3
2032904.8,0,70000,597906,7
2032904.9,0,70207,599232,2
2032904.10,0,70115,598984,2
2032904.11,0,70118,598985,4
2032904.12,0,70273,599284,2
2032904.13,70275,0,599285,0
2032904.14,0,70285,599363,255
2032905.0,0,0,597907,0
2032905.1,0,69923,598551,2
2032905.2,0,69928,597908,255
2032906.0,0,0,597910,0
2032906.1,69923,0,598552,0
2032906.2,0,69928,597911,255
2032907.0,0,0,597912,0
2032907.1,69923,0,598553,0
2032907.2,0,69928,597913,255
2032908.0,0,0,597914,0
2032908.1,0,69923,598554,2
2032908.2,0,69928,597915,255
2032909.0,0,0,598034,0
2032909.1,0,70000,598035,7
2032910.0,0,0,598036,0
2032910.1,0,69945,598693,3
2032910.2,0,69953,598037,255
2032910.3,0,70000,598038,7
2032911.0,0,0,598039,0
2032911.1,0,70000,598040,7
2032912.0,0,0,598042,0
2032912.1,0,69945,598694,3
2032912.2,0,69945,598043,255
2032912.3,0,70000,598044,7
2032913.0,0,0,598046,0
2032913.1,0,70000,598047,7
2032914.0,0,0,598048,0
2032914.1,0,69945,598695,3
2032914.2,0,69953,598049,255
2032914.3,0,70000,598050,7
2032915.0,0,0,598051,0
2032915.1,0,70000,598052,7
2032916.0,0,0,598053,0
2032916.1,0,69945,598054,3
2032916.2,0,70000,598055,7
2032917.0,0,0,598057,0
2032917.1,0,69945,598696,3
2032917.2,0,69945,598697,255
2032917.3,0,69948,598698,2
2032917.4,0,69953,598058,255
2032917.5,0,70000,598059,7
2032918.0,0,0,598060,0
2032918.1,0,69953,598061,255
2032918.2,0,70000,598062,7
2032919.0,0,0,598063,0
2032919.1,0,69953,598064,255
2032919.2,0,70000,598065,7
2032920.0,0,0,598066,0
2032920.1,0,69945,598067,3
2032920.2,0,69953,598647,255
2032920.3,0,70000,598068,7
2032921.0,0,0,598069,0
2032921.1,0,69945,598070,3
2032921.2,0,70000,598071,7
2032922.0,0,0,598072,0
2032922.1,0,69945,598073,3
2032922.2,0,70000,598074,7
2032923.0,0,0,598075,0
2032923.1,0,69945,598076,3
2032923.2,0,69953,598077,255
2032923.3,0,70000,598078,7
2032924.0,0,0,598079,0
2032924.1,0,69953,598081,255
2032924.2,0,70000,598082,7
2032924.3,0,0,0,0
2032925.0,0,0,598083,0
2032925.1,0,70000,598084,7
2032926.0,0,0,598085,0
2032926.1,0,69945,598699,3
2032926.2,0,69945,598700,255
2032926.3,0,69953,598086,255
2032926.4,0,70000,598087,7
2032927.0,0,0,598088,0
2032927.1,0,69945,598701,3
2032927.2,0,69945,598702,255
2032927.3,0,69953,598089,255
2032927.4,0,70000,598090,7
2032928.0,0,0,598091,0
2032928.1,0,69945,598703,3
2032928.2,0,69945,598704,255
2032928.3,0,69953,598092,255
2032928.4,0,70000,598093,7
2032929.0,0,0,598094,0
2032929.1,0,69945,598705,3
2032929.2,0,69945,598706,255
2032929.3,0,69948,598095,2
2032929.4,0,70000,598096,7
2032930.0,0,0,598097,0
2032930.1,0,69945,598707,3
2032930.2,0,69945,598708,255
2032930.3,0,69948,598709,2
2032930.4,0,69953,598098,255
2032930.5,0,70000,598099,7
2032931.0,0,0,598100,0
2032931.1,0,69945,598710,3
2032931.2,0,69945,598101,255
2032931.3,0,70000,598102,7
2032932.0,0,0,598103,0
2032932.1,0,69945,598711,3
2032932.2,0,69945,598712,255
2032932.3,0,69953,598104,255
2032932.4,0,70000,598105,7
2032933.0,0,0,598106,0
2032933.1,0,69953,598107,255
2032933.2,0,70000,598108,7
2032934.0,0,0,598109,0
2032934.1,0,69953,598110,255
2032934.2,0,70000,598111,7
2032935.0,0,0,598112,0
2032935.1,0,69945,598113,3
2032935.2,70000,0,598114,0
2032936.0,0,0,598115,0
2032936.1,0,69945,598713,3
2032936.2,0,69953,598116,255
2032936.3,0,70000,598117,7
2032937.0,0,0,598118,0
2032937.1,0,69945,598714,3
2032937.2,0,69945,598119,255
2032937.3,0,69953,598715,255
2032937.4,0,70000,598120,7
2032938.0,0,0,598121,0
2032938.1,0,69945,598716,3
2032938.2,0,69945,598717,255
2032938.3,0,69953,598122,255
2032938.4,0,70000,598123,7
2032939.0,0,0,598128,0
2032939.1,0,69944,598129,255
2032939.2,0,70000,598130,7
2032940.0,0,0,598131,0
2032940.1,0,69944,598132,255
2032940.2,0,70000,598133,7
2032941.0,0,0,598134,0
2032941.1,0,69944,598135,255
2032941.2,0,70000,598136,7
2032942.0,0,0,598137,0
2032942.1,0,69944,598138,255
2032942.2,0,70000,598139,7
2032943.0,0,0,598140,0
2032943.1,0,69944,598141,255
2032943.2,0,70000,598142,7
2032944.0,0,0,598143,0
2032944.1,0,69944,598144,255
2032944.2,0,70000,598145,7
2032945.0,0,0,598146,0
2032945.1,0,69944,598147,255
2032945.2,69988,0,598148,0
2032945.3,0,70000,598149,7
2032946.0,0,0,598150,0
2032946.1,0,69944,598151,255
2032946.2,69988,0,598152,0
2032946.3,0,70000,598153,7
2032947.0,0,0,598154,0
2032947.1,0,69944,598155,0
2032947.2,0,70000,598156,7
2032948.0,0,0,598157,0
2032948.1,0,69944,598158,255
2032948.2,0,70000,598159,7
2032949.0,0,0,598160,0
2032949.1,0,69944,598161,255
2032949.2,0,70000,598162,7
2032950.0,0,0,598163,0
2032950.1,0,69944,598164,255
2032950.2,0,70000,598165,7
2032951.0,0,0,598166,0
2032951.1,0,69944,598167,255
2032951.2,0,70000,598168,7
2032952.0,0,0,598169,0
2032952.1,0,69944,598170,255
2032952.2,69988,0,598171,0
2032952.3,0,70000,598172,7
2032953.0,0,0,598173,0
2032953.1,0,69944,598174,255
2032953.2,69988,0,598175,0
2032953.3,0,70000,598176,7
2032954.0,0,0,598177,0
2032954.1,0,69944,598178,255
2032954.2,0,70000,598179,7
2032955.0,0,0,598180,0
2032955.1,0,69944,598181,255
2032955.2,0,70000,598182,7
2032956.0,0,0,598183,0
2032956.1,0,70000,598184,7
2032957.0,0,0,598185,0
2032957.1,0,69944,598186,255
2032957.2,0,70000,598187,7
2032958.0,0,0,598188,0
2032958.1,0,69944,598189,255
2032958.2,69988,0,598190,0
2032958.3,0,70000,598191,7
2032959.0,0,0,598192,0
2032959.1,0,69944,598193,255
2032959.2,0,70000,598194,7
2032960.0,0,0,598195,0
2032960.1,0,69944,598196,255
2032960.2,0,70000,598197,7
2032961.0,0,0,598198,0
2032961.1,0,69944,598199,255
2032961.2,0,70000,598200,7
2032962.0,0,0,598201,0
2032962.1,0,69944,598202,255
2032962.2,0,70000,598203,7
2032963.0,0,0,598204,0
2032963.1,0,69981,598205,255
2032963.2,69988,0,598206,0
2032963.3,0,70000,598207,7
2032964.0,0,0,598208,0
2032964.1,0,69981,598209,255
2032964.2,69988,0,598210,0
2032964.3,0,70000,598211,7
2032965.0,0,0,598212,0
2032965.1,0,69981,598213,255
2032965.2,69988,0,598214,0
2032965.3,0,70000,598215,7
2032966.0,0,0,598216,0
2032966.1,0,69981,598217,255
2032966.2,69988,0,598218,0
2032966.3,0,70000,598219,7
2032967.0,0,0,598220,0
2032967.1,0,69981,598221,255
2032967.2,69988,0,598222,0
2032967.3,0,70000,598223,7
2032968.0,0,0,598224,0
2032968.1,0,69981,598225,255
2032968.2,69988,0,598226,0
2032968.3,0,70000,598227,7
2032969.0,0,0,598228,0
2032969.1,0,69981,598229,255
2032969.2,69988,0,598230,0
2032969.3,0,70000,598231,7
2032970.0,0,0,598232,0
2032970.1,69988,0,598233,0
2032970.2,0,70000,598234,7
2032971.0,0,0,598235,0
2032971.1,69988,0,598236,0
2032971.2,0,70000,598237,7
2032972.0,0,0,598238,0
2032972.1,69988,0,598239,0
2032972.2,0,70000,598240,7
2032973.0,0,0,598241,0
2032973.1,69988,0,598242,0
2032973.2,0,70000,598243,7
2032974.0,0,0,598244,0
2032974.1,69988,0,598245,0
2032974.2,0,70000,598246,7
2032975.0,0,0,598247,0
2032975.1,69988,0,598248,0
2032975.2,0,70000,598249,7
2032976.0,0,0,598250,0
2032976.1,69988,0,598251,0
2032976.2,0,70000,598252,7
2032977.0,0,0,598253,0
2032977.1,69988,0,598254,0
2032977.2,0,70000,598255,7
2032978.0,0,0,598256,0
2032978.1,69988,0,598257,0
2032978.2,0,70000,598258,7
2032979.0,0,0,598259,0
2032979.1,69988,0,598260,0
2032979.2,0,70000,598261,7
2032980.0,0,0,598262,0
2032980.1,69988,0,598263,0
2032980.2,0,70000,598264,7
2032981.0,0,0,598265,0
2032981.1,69988,0,598266,0
2032981.2,0,70000,598267,7
2032982.0,0,0,598268,0
2032982.1,69988,0,598269,0
2032982.2,0,70000,598270,7
2032983.0,0,0,598271,0
2032983.1,69988,0,598272,0
2032983.2,0,70000,598273,7
2032984.0,0,0,598274,0
2032984.1,0,69944,598275,255
2032984.2,69988,0,598276,0
2032984.3,0,70000,598277,7
2032985.0,0,0,598278,0
2032985.1,0,69929,598279,2
2032985.2,69930,0,598280,0
2032985.3,69931,0,598660,0
2032985.4,0,69935,598281,1
2032985.5,0,69975,598282,1
2032985.6,0,70000,598283,7
2032986.0,0,0,598284,0
2032986.1,0,69929,598285,2
2032986.2,69931,0,598661,0
2032986.3,0,69935,598286,1
2032986.4,0,69975,598287,1
2032986.5,0,70000,598288,7
2032987.0,0,0,598289,0
2032987.1,69931,0,598662,0
2032987.2,0,69935,598663,1
2032987.3,0,70000,598290,7
2032988.0,0,0,598291,0
2032988.1,69930,0,598292,0
2032988.2,69931,0,598664,0
2032988.3,0,69935,598665,1
2032988.4,0,69975,598293,1
2032988.5,0,70000,598294,7
2032989.0,0,0,598295,0
2032989.1,0,69929,598296,2
2032989.2,69930,0,598297,0
2032989.3,69931,0,598666,0
2032989.4,0,69935,598298,1
2032989.5,0,69975,598299,1
2032989.6,0,70000,598300,7
2032990.0,0,0,598301,0
2032990.1,0,69929,598302,2
2032990.2,69930,0,598303,0
2032990.3,69931,0,598667,0
2032990.4,0,69935,598304,1
2032990.5,0,69975,598305,1
2032990.6,0,70000,598306,7
2032991.0,0,0,598307,0
2032991.1,69931,0,598668,0
2032991.2,0,69935,598669,1
2032991.3,0,70000,598308,7
2032992.0,0,0,598309,0
2032992.1,69930,0,598310,0
2032992.2,69931,0,598670,0
2032992.3,0,69935,598671,1
2032992.4,0,69975,598311,1
2032992.5,0,70000,598312,7
2032993.0,0,0,598313,0
2032993.1,0,69929,598314,2
2032993.2,69930,0,598315,0
2032993.3,69931,0,598672,0
2032993.4,0,69935,598316,1
2032993.5,0,69975,598317,1
2032993.6,0,70000,598318,7
2032994.0,0,0,598319,0
2032994.1,69931,0,598673,0
2032994.2,0,69935,598320,1
2032994.3,0,69975,598321,1
2032994.4,0,70000,598322,7
2032995.0,0,0,598323,0
2032995.1,69931,0,598684,0
2032995.2,0,69935,598324,1
2032995.3,0,69975,598325,1
2032995.4,0,70000,598326,7
2032995.5,0,70207,599169,4
2032996.0,0,0,598327,0
2032996.1,0,69975,598328,1
2032996.2,0,70000,598329,7
2032996.3,0,70207,599170,1
2032996.4,0,70209,599171,1
2032996.5,0,70209,599170,3
2032996.6,70275,0,599295,0
2032997.0,0,0,598753,0
2032997.1,69924,0,598330,0
2032997.2,0,69928,598331,255
2032997.3,0,69975,598332,1
2032997.4,0,70000,598333,7
2032997.5,70273,0,599291,0
2032997.6,70275,0,599292,0
2032998.0,0,0,598754,0
2032998.1,69924,0,598334,0
2032998.2,0,70000,598335,7
2032998.3,0,70209,599172,1
2032998.4,0,70209,598335,3
2032998.5,70275,0,599293,0
2032999.0,0,0,598336,0
2032999.1,0,69975,598337,1
2032999.2,0,70000,598338,7
2032999.3,0,70207,599173,1
2032999.4,0,70209,599174,1
2032999.5,0,70209,599173,3
2033000.0,0,0,598755,0
2033000.1,69924,0,598339,0
2033000.2,0,69928,598340,255
2033000.3,0,69975,598341,1
2033000.4,0,70000,598342,7
2033000.5,0,70209,599175,1
2033000.6,0,70209,598342,3
2033000.7,70275,0,599294,0
2033001.0,0,0,598756,0
2033001.1,69924,0,598343,0
2033001.2,0,69975,598344,1
2033001.3,0,70000,598345,7
2033001.4,0,70207,599176,1
2033001.5,0,70209,599177,1
2033001.6,0,70209,599176,3
2033001.7,70273,0,599287,0
2033001.8,70275,0,599288,0
2033002.0,0,0,598757,0
2033002.1,69924,0,598346,0
2033002.2,0,69928,598347,255
2033002.3,0,70000,598348,7
2033002.4,0,70207,599178,1
2033002.5,0,70209,599179,1
2033002.6,0,70209,599178,3
2033002.7,70275,0,599289,0
2033003.0,0,0,598758,0
2033003.1,69924,0,598349,0
2033003.2,0,69928,598350,255
2033003.3,0,70000,598351,7
2033003.4,0,70209,599180,1
2033003.5,0,70209,598351,3
2033003.6,70275,0,599290,0
2033004.0,0,0,597921,0
2033004.1,66608,0,598537,0
2033005.0,0,0,598368,0
2033005.1,69896,0,598369,0
2033005.2,0,69944,598370,255
2033005.3,69988,0,598371,0
2033005.4,0,70000,598372,7
2033006.0,0,0,598373,0
2033006.1,0,69944,598374,255
2033006.2,69988,0,598375,0
2033006.3,0,70000,598376,7
2033007.0,0,0,598377,0
2033007.1,0,69944,598378,255
2033007.2,69988,0,598379,0
2033007.3,0,70000,598380,7
2033008.0,0,0,598381,0
2033008.1,0,69944,598382,255
2033008.2,69988,0,598383,0
2033008.3,0,70000,598384,7
2033008.4,70324,0,599342,0
2033009.0,0,0,598385,0
2033009.1,0,69944,598386,255
2033009.2,69988,0,598387,0
2033009.3,0,70000,598388,7
2033009.4,70324,0,599343,0
2033010.0,0,0,598389,0
2033010.1,0,69944,598390,255
2033010.2,69988,0,598391,0
2033010.3,0,70000,598392,7
2033010.4,70324,0,599344,0
2033011.0,0,0,598393,0
2033011.1,0,70000,598394,7
2033012.0,0,0,598395,0
2033012.1,0,69944,598396,255
2033012.2,0,70000,598397,7
2033013.0,0,0,598398,0
2033013.1,0,70000,598399,7
2033014.0,0,0,598400,0
2033014.1,0,70000,598401,7
2033015.0,0,0,598402,0
2033015.1,0,69944,598403,255
2033015.2,69988,0,598404,0
2033015.3,0,70000,598405,7
2033016.0,0,0,598406,0
2033016.1,0,69944,598407,255
2033016.2,0,70000,598408,7
2033017.0,0,0,598409,0
2033017.1,0,70000,598410,7
2033018.0,0,0,598411,0
2033018.1,0,69944,598412,255
2033018.2,0,70000,598413,7
2033019.0,0,0,598414,0
2033019.1,0,69944,598415,255
2033019.2,0,70000,598416,7
2033020.0,0,0,598417,0
2033020.1,0,69944,598418,255
2033020.2,69988,0,598419,0
2033020.3,0,70000,598420,7
2033021.0,0,0,598421,0
2033021.1,0,69944,598422,255
2033021.2,69988,0,598423,0
2033021.3,0,70000,598424,7
2033022.0,0,0,598425,0
2033022.1,0,69903,598426,4
2033022.2,0,69944,598427,255
2033022.3,0,70000,598428,7
2033023.0,0,0,598429,0
2033023.1,0,70000,598430,7
2033024.0,0,0,598431,0
2033024.1,0,69944,598432,255
2033024.2,0,70000,598433,7
2033025.0,0,0,598434,0
2033025.1,0,69944,598435,255
2033025.2,0,70000,598436,7
2033026.0,0,0,598437,0
2033026.1,0,69944,598438,255
2033026.2,0,70000,598439,7
2033027.0,0,0,598440,0
2033027.1,0,69903,598441,4
2033027.2,0,69944,598442,255
2033027.3,69988,0,598443,0
2033027.4,0,70000,598444,7
2033028.0,0,0,598445,0
2033028.1,0,69944,598446,255
2033028.2,69988,0,598447,0
2033028.3,0,70000,598448,7
2033029.0,0,0,598449,0
2033029.1,0,69944,598450,255
2033029.2,69988,0,598451,0
2033029.3,0,70000,598452,7
2033030.0,0,0,598453,0
2033030.1,0,70000,598454,7
2033031.0,0,0,598455,0
2033031.1,0,69944,598456,255
2033031.2,69988,0,598457,0
2033031.3,0,70000,598458,7
2033032.0,0,0,598459,0
2033032.1,0,69944,598460,255
2033032.2,69988,0,598461,0
2033032.3,0,70000,598462,7
2033033.0,0,0,598463,0
2033033.1,0,69944,598464,255
2033033.2,0,70000,598465,7
2033034.0,0,0,598466,0
2033034.1,0,69944,598467,255
2033034.2,0,70000,598468,7
2033035.0,0,0,598471,0
2033035.1,0,69944,598472,255
2033035.2,69988,0,598473,0
2033035.3,0,70000,598474,7
2033036.0,0,0,598475,0
2033036.1,0,69944,598476,255
2033036.2,0,70000,598477,7
2033037.0,0,0,598478,0
2033037.1,0,69944,598479,255
2033037.2,69988,0,598480,0
2033037.3,0,70000,598481,7
2033038.0,0,0,598482,0
2033038.1,0,69944,598483,255
2033038.2,69988,0,598484,0
2033038.3,0,70000,598485,7
2033039.0,0,0,598489,0
2033039.1,0,69944,598490,255
2033039.2,0,70000,598491,7
2033040.0,0,0,598492,0
2033040.1,0,69944,598493,255
2033040.2,69988,0,598494,0
2033040.3,0,70000,598495,7
2033041.0,0,0,598496,0
2033041.1,0,69944,598497,255
2033041.2,69988,0,598498,0
2033041.3,0,70000,598499,7
2033042.0,0,0,598500,0
2033042.1,0,70000,598501,7
2033043.0,0,0,598502,0
2033043.1,0,69944,598503,255
2033043.2,69988,0,598504,0
2033043.3,0,70000,598505,7
2033044.0,0,0,598506,0
2033044.1,0,69944,598507,255
2033044.2,69988,0,598508,0
2033044.3,0,70000,598509,7
2033045.0,0,0,598511,0
2033045.1,0,69944,598512,255
2033046.0,0,0,598513,0
2033046.1,0,69944,598514,255
2033046.2,0,70000,598515,7
2033047.0,0,0,598516,0
2033047.1,0,69944,598517,255
2033047.2,0,70000,598518,7
2033048.0,0,0,598519,0
2033048.1,0,69944,598520,255
2033048.2,0,70000,598521,7
2033049.0,0,0,598522,0
2033049.1,69988,0,598523,0
2033049.2,0,70000,598524,7
2033050.0,0,0,598525,0
2033050.1,0,69944,598526,255
2033050.2,0,70000,598527,7
2033051.0,0,0,598528,0
2033051.1,0,69944,598529,255
2033051.2,0,70000,598530,7
2033052.0,0,0,598531,0
