#,Description,DescriptionEnhanced,Tooltip,SpecialActionName,SpecialActionDescription,Attack,Defense,Speed,MinionSkillType,HasAreaAttack,StrengthGate,StrengthEye,StrengthShield,StrengthArcana
381,"ミニオン「マメット・ミステル」を呼び出す。
名もなきミステル族の魔法人形。誰を模しているのかは言わぬが花……",誰を模しているのかは明らかだが、あの人は自身が偶像となることを望まないと皆が知っていた。だからこそ、それぞれが彼との想い出を偲ぶことができるようにと、ミーン工芸館の職人たちは、名もなきミステル族の魔法人形として作ったのである,時ガキタラバ、立チ上ガレ！,アラグの秘術,"範囲内にいる味方のDEFを10上昇させる。味方のタイプが「ドール」の場合は、DEFが30上昇する。
**効果時間：**6秒",30,80,1,3,False,False,True,False,True
382,"ミニオン「マメット・アルバート」を呼び出す。
アルバートを模した魔法人形。わかれよッ！",光の戦士にして、闇の戦士たるアルバートを模した魔法人形。第一世界を救うために戦い続けた彼の偉業を、決して忘れないために作られた。その想いは、魂を託された者によって、たしかに継がれてゆくことだろう,ワカルダロ…ワカレヨッ！,英雄との約束,"自軍のゲート、シールド、サーチ・アイを、すべての攻撃に対して無敵にする。
**効果時間：**20秒",70,40,3,9,False,True,False,True,False
383,"ミニオン「魔導ヘルダイバー追従型」を呼び出す。
魔導ヘルダイバーを模したからくり模型",魔導ヘルダイバーを模したからくり模型。同じ飛行型魔導アーマーとはいえ、スカイアーマーとは操縦感覚が大きく異なることから、機種転換訓練では、この模型を使って戦闘機動のクセを学ぶことが義務付けられているらしい,キュィィィン！,エアガン,最も近い敵軍のアルカナストーンに、10%のダメージを与える。,45,70,4,8,False,False,True,True,False
384,"ミニオン「もちもちゲイラキャット」を呼び出す。
もちもちに育ったゲイラキャット。その香りは、干したシーツの香り",もちもちに育ったゲイラキャット。寒冷地に適応するためか、皮下脂肪を蓄えた上で、なぜか防寒着のようなものを着込んでいる。だが、これを脱がそうとしてはならない。強引に事を運べば、トラウマを抱えることになるだろう,モッチモチ！,もふもふバサバサ,"範囲内にいる敵に、ATK80のダメージを与え、さらにDEFを13%低下させる。
**効果時間：**6秒",30,40,2,1,False,False,True,True,False
385,"ミニオン「幻影のネクロマンサー」を呼び出す。
幻光のネクロマンサーを模した幻影。死体は操らない",幻光のネクロマンサーの姿を目撃したピクシー族が、遊んでくれたお礼にと紡いだ幻影。なお、モデルとなった女性も、いずれかの世界において悪と戦った英雄のひとりなのであろう。だが、その名も来歴も知るすべはない,♪,ネクロマンシー,シールドが破壊されていた場合、復活させる。,30,45,3,9,False,False,False,True,False
386,"ミニオン「アラガンメロン」を呼び出す。
たっぷりと水分を含んだスイカ。なぜか動く",死後の旅路における水筒として墓に供える風習があったことからも解るように、古来よりスイカは飲用水として利用されてきた。だが、スイカを持ち運ぶのは不便だ。そこでアラグの農学者は、自動追尾機能を付与したのである,ゴロリン、ゴロゴロ…,スイカ爆弾,トラップを配置する。10秒後トラップ発動ボタンにより起爆可能。範囲内にいる敵にATK270のダメージを与える。,40,40,2,2,True,False,False,False,False
387,"ミニオン「サンドフォックス」を呼び出す。
千年生きた妖狐の子孫。好物はバーチシロップ",千年生きた妖狐の子孫。伝説的な先祖ソウタンに弟子入りを志願するも、あっけなく断られた結果、冒険者を新たな師と仰ぐことに決めたらしい。雑食性で肉も果実も食べるが、最近は特にバーチシロップの味にご執心らしい,グルルルル…,あなほり,敵が配置したトラップがある場合、解除する。,30,45,3,6,False,False,False,True,False
388,"ミニオン「プチラノドン」を呼び出す。
プテラノドンの幼体。小さいが飛行技術は超一流",プテラノドンの幼体。ディアデム諸島にて採集活動中のイシュガルド人園芸師が、親獣に捨てられたこの個体を発見。熱心に餌をやった結果、人によく懐いた。より広い世界で成長させるため、里親を募集していたらしい,キュルーン♪,滑空飛行,"特殊技ポイントを使用したミニオンの移動速度を30%上昇させる。
**効果時間：**10秒",50,55,3,3,False,False,True,True,False
389,"ミニオン「ダーインスレイヴ追従型」を呼び出す。
ダーインスレイヴを模したからくり模型。再・起動",ダーインスレイヴを模したからくり模型。動物を模した魔導アヴェンジャーが一定の成果を挙げたことを受け、次期主力機候補のベースとして複数の生物が検討された。これは、その一環で製造された四足肉食獣型の検証モデルである,再・起動,魔導ファング,敵軍のサーチ・アイへ90%のダメージを与える。すでに破壊されている場合は効果はない。,40,50,3,8,True,False,False,False,False
390,"ミニオン「エンマ」を呼び出す。
妖怪たちの頂点に立ち続け、妖魔界の行く末を導く大王",妖怪たちの頂点に立ち続け、妖魔界の行く末を導く大王。彼の中には、勇気あるひとりの少年と、絶大な力を備えた妖怪の魂が宿る,待たせたな！,覇王閻魔玉,範囲内にいる敵に、ATK230のダメージを与える。,70,35,2,1,True,True,True,True,False
391,"ミニオン「蛇王カイラ」を呼び出す。
エンマの後を継ぎ、妖魔界の大王として君臨している妖怪",エンマの後を継ぎ、妖魔界の大王として君臨している妖怪。かつてはエンマと敵対していたが、今ではこまめに連絡を取り合う仲だ,ゆくぞ、皆の者！,蛇王叛獄波,範囲内にいる敵にかかっている、強化効果をすべて打ち消す。,75,25,3,6,False,True,True,False,False
392,"ミニオン「ぬらりひょん」を呼び出す。
エンマ大王に仕える参謀",エンマ大王に仕える参謀。大王の座を降りたエンマと共に、妖魔界に潜む闇を追う。妖怪評議会の議長職は、腹心の妖怪に委ねている,エンマ様！,裁きの超波動,範囲内にいる味方の特殊技ポイントを10上昇させる。ただし特殊技が同効果なミニオンを除く。,50,50,2,3,False,True,True,False,False
393,"ミニオン「百鬼姫」を呼び出す。
地獄の小国に生まれた姫",地獄の小国に生まれた姫。幼いころから教育された、闇の妖術は超一流。それと引きかえに、ほとんどの感情を失っている,参るのじゃ！,ときめき☆百鬼夜行,"範囲内にいる敵を移動不可にする。
**効果時間：**5秒",60,25,2,4,False,True,False,True,False
394,"ミニオン「オートマトン２Ｂ」を呼び出す。
軍事基地深部で発見された黒い小型オートマトン",軍事基地深部で発見された黒い小型オートマトン。その姿は「ヨルハ機体二号Ｂ型」を名乗るアンドロイドによく似ている。しかし、いったい誰が何のために、このオートマトンを作ったのか、判然としていない,…………,戦いの終わり,範囲内にいる敵に、ATK150のダメージを与えノックバックさせる。,65,40,3,1,False,True,False,True,False
