#,ContentArgument0,Unknown0,Unknown1,Unknown2,Unknown3,Balloon,Unknown4,Unknown5,Unknown6,Unknown7,Condition0Target,Condition0Type,Condition1Target,Condition1Type,ContentArgument1,Unknown8,Unknown9
33937.27,0,0,10838344,10,0,0,0,-10,13,0,0,57,0,0,0,0,0
33937.28,0,0,811,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33937.29,0,0,1,0,0,0,0,0,0,0,0,38,0,0,0,0,0
33937.30,0,0,15,0,0,0,0,30,0,0,0,14,0,0,0,0,0
33937.31,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
33937.32,0,0,10838344,0,0,0,0,1,0,0,0,57,0,0,0,0,0
33937.33,0,0,600,0,0,0,0,600,0,0,0,27,0,0,0,0,0
33937.34,0,0,10838344,0,24,0,0,0,0,0,0,46,0,0,0,0,0
33937.35,0,0,14,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33937.36,0,0,10838345,-10,0,0,0,-3,14,0,0,57,0,0,0,0,0
33937.37,0,0,812,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33937.38,0,0,1,0,0,0,0,0,0,0,0,38,0,0,0,0,0
33937.39,0,0,15,0,0,0,0,30,0,0,0,14,0,0,0,0,0
33937.40,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
33937.41,0,0,10838345,0,0,0,0,1,0,0,0,57,0,0,0,0,0
33937.42,0,0,600,0,0,0,0,600,0,0,0,27,0,0,0,0,0
33937.43,0,0,10838345,0,24,0,0,0,0,0,0,46,0,0,0,0,0
33937.44,0,0,11,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33937.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33938.0,0,0,2,0,0,0,0,3,1,0,0,12,0,0,0,0,0
33938.1,0,0,2,0,0,0,0,0,2,0,0,25,0,0,0,0,0
33938.2,0,0,4,0,0,0,0,7,0,0,0,12,0,0,0,0,0
33938.3,0,0,2,0,0,0,0,1,3,0,0,25,0,0,0,0,0
33938.4,0,0,4,0,0,0,0,7,0,0,0,12,0,0,0,0,0
33938.5,0,0,10838346,0,0,0,0,0,4,0,0,44,0,0,0,0,0
33938.6,0,0,11,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33938.7,0,0,10838347,0,0,0,0,0,5,0,0,44,0,0,0,0,0
33938.8,2,0,16,0,0,0,0,0,0,0,0,23,0,46,0,0,0
33938.9,2,0,14,0,0,0,0,0,0,0,0,23,0,46,1,0,0
33938.10,0,0,10838348,0,0,0,0,0,6,0,0,44,0,0,0,0,0
33938.11,2,0,15,0,0,0,0,0,0,0,0,23,0,46,0,0,0
33938.12,2,0,14,0,0,0,0,0,0,0,0,23,0,46,1,0,0
33938.13,0,0,10838348,0,0,0,0,0,7,0,0,45,0,0,0,0,0
33938.14,0,0,14,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33938.15,0,0,10838346,0,0,0,0,1,11,0,0,57,0,0,0,0,0
33938.16,0,0,600,0,0,0,0,600,0,0,0,27,0,0,0,0,0
33938.17,0,0,10838346,0,27,0,0,0,0,0,0,46,0,46,0,0,0
33938.18,0,0,10838346,0,24,0,0,0,0,0,0,46,0,46,1,0,0
33938.19,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
33938.20,0,0,10838346,10,0,0,0,0,0,0,0,58,0,0,0,0,0
33938.21,0,0,1,0,0,0,0,11,0,0,0,25,0,0,0,0,0
33938.22,0,0,21,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33938.23,0,0,10838347,0,0,0,0,1,12,0,0,57,0,0,0,0,0
33938.24,0,0,600,0,0,0,0,600,0,0,0,27,0,0,0,0,0
33938.25,0,0,10838347,0,27,0,0,0,0,0,0,46,0,46,0,0,0
33938.26,0,0,10838347,0,24,0,0,0,0,0,0,46,0,46,1,0,0
33938.27,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
33938.28,0,0,10838347,-10,0,0,0,0,0,0,0,58,0,0,0,0,0
33938.29,0,0,1,0,0,0,0,12,0,0,0,25,0,0,0,0,0
33938.30,0,0,21,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33938.31,0,0,10838348,0,0,0,0,1,13,0,0,57,0,0,0,0,0
33938.32,0,0,600,0,0,0,0,600,0,0,0,27,0,0,0,0,0
33938.33,0,0,10838348,0,27,0,0,0,0,0,0,46,0,46,0,0,0
33938.34,0,0,10838348,0,24,0,0,0,0,0,0,46,0,46,1,0,0
33938.35,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
33938.36,0,0,10838348,10,0,0,0,3,0,0,0,58,0,0,0,0,0
33938.37,0,0,1,0,0,0,0,13,0,0,0,25,0,0,0,0,0
33938.38,0,0,21,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33938.39,0,0,10838348,0,0,0,0,-1,14,0,0,58,0,0,0,0,0
33938.40,0,0,600,0,0,0,0,600,0,0,0,27,0,0,0,0,0
33938.41,0,0,10838348,0,27,0,0,0,0,0,0,47,0,46,0,0,0
33938.42,0,0,10838348,0,24,0,0,0,0,0,0,47,0,46,1,0,0
33938.43,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
33938.44,0,0,10838348,-10,0,0,0,-5,0,0,0,57,0,0,0,0,0
33938.45,0,0,1,0,0,0,0,14,0,0,0,25,0,0,0,0,0
33938.46,0,0,21,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33938.47,0,0,10838347,0,0,0,0,-1,15,0,0,58,0,0,0,0,0
33938.48,0,0,600,0,0,0,0,600,0,0,0,27,0,0,0,0,0
33938.49,0,0,10838347,0,27,0,0,0,0,0,0,47,0,46,0,0,0
33938.50,0,0,10838347,0,24,0,0,0,0,0,0,47,0,46,1,0,0
33938.51,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
33938.52,0,0,10838347,10,0,0,0,0,0,0,0,57,0,0,0,0,0
33938.53,0,0,1,0,0,0,0,15,0,0,0,25,0,0,0,0,0
33938.54,0,0,21,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33938.55,0,0,10838346,0,0,0,0,-1,16,0,0,58,0,0,0,0,0
33938.56,0,0,600,0,0,0,0,600,0,0,0,27,0,0,0,0,0
33938.57,0,0,10838346,0,27,0,0,0,0,0,0,47,0,46,0,0,0
33938.58,0,0,10838346,0,24,0,0,0,0,0,0,47,0,46,1,0,0
33938.59,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
33938.60,0,0,10838346,-10,0,0,0,0,0,0,0,57,0,0,0,0,0
33938.61,0,0,1,0,0,0,0,16,0,0,0,25,0,0,0,0,0
33938.62,0,0,21,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33938.63,0,0,812,0,0,0,0,0,21,0,0,1,0,0,0,0,0
33938.64,0,0,10,0,0,0,0,20,0,0,0,14,0,0,0,0,0
33938.65,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
33938.66,1,0,12,0,0,0,0,0,0,0,0,23,0,46,11,0,0
33938.67,1,0,13,0,0,0,0,0,0,0,0,23,0,46,12,0,0
33938.68,1,0,14,0,0,0,0,0,0,0,0,23,0,46,13,0,0
33938.69,1,0,15,0,0,0,0,0,0,0,0,23,0,46,14,0,0
33938.70,1,0,16,0,0,0,0,0,0,0,0,23,0,46,15,0,0
33938.71,1,0,11,0,0,0,0,0,0,0,0,23,0,46,16,0,0
33938.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33939.0,0,0,2,0,0,0,0,3,1,0,0,12,0,0,0,0,0
33939.1,0,0,2,0,0,0,0,0,2,0,0,25,0,0,0,0,0
33939.2,0,0,4,0,0,0,0,6,0,0,0,12,0,0,0,0,0
33939.3,0,0,2,0,0,0,0,1,3,0,0,25,0,0,0,0,0
33939.4,0,0,4,0,0,0,0,6,0,0,0,12,0,0,0,0,0
33939.5,0,0,10838349,0,0,0,0,0,4,0,0,44,0,0,0,0,0
33939.6,0,0,11,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33939.7,0,0,10838350,0,0,0,0,0,5,0,0,44,0,0,0,0,0
33939.8,2,0,12,0,0,0,0,0,0,0,0,23,0,46,0,0,0
33939.9,2,0,14,0,0,0,0,0,0,0,0,23,0,46,1,0,0
33939.10,0,0,10838350,0,0,0,0,0,6,0,0,45,0,0,0,0,0
33939.11,0,0,13,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33939.12,0,0,10838349,0,0,0,0,1,11,0,0,57,0,0,0,0,0
33939.13,0,0,600,0,0,0,0,600,0,0,0,27,0,0,0,0,0
33939.14,0,0,10838349,0,27,0,0,0,0,0,0,46,0,46,0,0,0
33939.15,0,0,10838349,0,24,0,0,0,0,0,0,46,0,46,1,0,0
33939.16,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
33939.17,0,0,10838349,10,0,0,0,0,0,0,0,58,0,0,0,0,0
33939.18,0,0,1,0,0,0,0,11,0,0,0,25,0,0,0,0,0
33939.19,0,0,21,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33939.20,0,0,10838350,0,0,0,0,1,12,0,0,57,0,0,0,0,0
33939.21,0,0,600,0,0,0,0,600,0,0,0,27,0,0,0,0,0
33939.22,0,0,10838350,0,27,0,0,0,0,0,0,46,0,46,0,0,0
33939.23,0,0,10838350,0,24,0,0,0,0,0,0,46,0,46,1,0,0
33939.24,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
33939.25,0,0,10838350,-10,0,0,0,0,0,0,0,58,0,0,0,0,0
33939.26,0,0,1,0,0,0,0,12,0,0,0,25,0,0,0,0,0
33939.27,0,0,21,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33939.28,0,0,10838350,0,0,0,0,-1,13,0,0,58,0,0,0,0,0
33939.29,0,0,600,0,0,0,0,600,0,0,0,27,0,0,0,0,0
33939.30,0,0,10838350,0,27,0,0,0,0,0,0,47,0,46,0,0,0
33939.31,0,0,10838350,0,24,0,0,0,0,0,0,47,0,46,1,0,0
33939.32,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
33939.33,0,0,10838350,10,0,0,0,0,0,0,0,57,0,0,0,0,0
33939.34,0,0,1,0,0,0,0,13,0,0,0,25,0,0,0,0,0
33939.35,0,0,21,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33939.36,0,0,10838349,0,0,0,0,-1,14,0,0,58,0,0,0,0,0
33939.37,0,0,600,0,0,0,0,600,0,0,0,27,0,0,0,0,0
33939.38,0,0,10838349,0,27,0,0,0,0,0,0,47,0,46,0,0,0
33939.39,0,0,10838349,0,24,0,0,0,0,0,0,47,0,46,1,0,0
33939.40,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
33939.41,0,0,10838349,-10,0,0,0,0,0,0,0,57,0,0,0,0,0
33939.42,0,0,1,0,0,0,0,14,0,0,0,25,0,0,0,0,0
33939.43,0,0,21,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33939.44,0,0,812,0,0,0,0,0,21,0,0,1,0,0,0,0,0
33939.45,0,0,10,0,0,0,0,20,0,0,0,14,0,0,0,0,0
33939.46,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
33939.47,1,0,12,0,0,0,0,0,0,0,0,23,0,46,11,0,0
33939.48,1,0,13,0,0,0,0,0,0,0,0,23,0,46,12,0,0
33939.49,1,0,14,0,0,0,0,0,0,0,0,23,0,46,13,0,0
33939.50,1,0,11,0,0,0,0,0,0,0,0,23,0,46,14,0,0
33939.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33940.0,0,0,2,0,0,0,0,3,1,0,0,12,0,0,0,0,0
33940.1,0,0,2,0,0,0,0,0,2,0,0,25,0,0,0,0,0
33940.2,0,0,4,0,0,0,0,6,0,0,0,12,0,0,0,0,0
33940.3,0,0,2,0,0,0,0,1,3,0,0,25,0,0,0,0,0
33940.4,0,0,4,0,0,0,0,6,0,0,0,12,0,0,0,0,0
33940.5,0,0,10782071,0,0,0,0,0,4,0,0,28,0,0,0,0,0
33940.6,0,0,2,0,0,0,0,0,0,0,0,25,0,0,0,0,0
33940.7,0,0,12,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33940.8,0,0,10782261,0,0,0,0,0,5,0,0,28,0,0,0,0,0
33940.9,2,0,13,0,0,0,0,0,0,0,0,23,0,46,0,0,0
33940.10,2,0,11,0,0,0,0,0,0,0,0,23,0,46,1,0,0
33940.11,0,0,10752152,0,0,0,0,0,6,0,0,28,0,0,0,0,0
33940.12,0,0,2,0,0,0,0,1,0,0,0,25,0,0,0,0,0
33940.13,0,0,12,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33940.14,0,0,10782071,0,0,0,0,0,11,0,0,52,0,0,0,0,0
33940.15,0,0,600,0,0,0,0,600,0,0,0,27,0,0,0,0,0
33940.16,0,0,10782071,0,22,0,0,0,0,0,0,49,0,46,0,0,0
33940.17,0,0,10782071,0,19,0,0,0,0,0,0,49,0,46,1,0,0
33940.18,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
33940.19,0,0,10782071,0,0,0,0,1,0,0,0,52,0,0,0,0,0
33940.20,0,0,1,0,0,0,0,11,0,0,0,25,0,0,0,0,0
33940.21,0,0,2,0,0,0,0,0,0,0,0,25,0,0,0,0,0
33940.22,0,0,21,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33940.23,0,0,10782261,0,0,0,0,0,12,0,0,52,0,0,0,0,0
33940.24,0,0,600,0,0,0,0,600,0,0,0,27,0,0,0,0,0
33940.25,0,0,10782261,0,22,0,0,0,0,0,0,49,0,46,0,0,0
33940.26,0,0,10782261,0,19,0,0,0,0,0,0,49,0,46,1,0,0
33940.27,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
33940.28,0,0,10782261,0,0,0,0,1,0,0,0,52,0,0,0,0,0
33940.29,2,0,1,0,0,0,0,12,0,0,0,25,0,46,0,0,0
33940.30,2,0,1,0,0,0,0,14,0,0,0,25,0,46,1,0,0
33940.31,0,0,21,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33940.32,0,0,10782262,0,0,0,0,0,13,0,0,52,0,0,0,0,0
33940.33,0,0,600,0,0,0,0,600,0,0,0,27,0,0,0,0,0
33940.34,0,0,10782262,0,22,0,0,0,0,0,0,49,0,46,0,0,0
33940.35,0,0,10782262,0,19,0,0,0,0,0,0,49,0,46,1,0,0
33940.36,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
33940.37,0,0,10782262,0,0,0,0,1,0,0,0,52,0,0,0,0,0
33940.38,0,0,1,0,0,0,0,13,0,0,0,25,0,0,0,0,0
33940.39,0,0,2,0,0,0,0,1,0,0,0,25,0,0,0,0,0
33940.40,0,0,21,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33940.41,0,0,10,0,0,0,0,20,21,0,0,14,0,0,0,0,0
33940.42,1,0,12,0,0,0,0,0,0,0,0,23,0,46,11,0,0
33940.43,1,0,13,0,0,0,0,0,0,0,0,23,0,46,12,0,0
33940.44,1,0,12,0,0,0,0,0,0,0,0,23,0,46,13,0,0
33940.45,1,0,11,0,0,0,0,0,0,0,0,23,0,46,14,0,0
33940.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33941.0,0,0,0,0,0,0,0,0,1,0,0,38,0,0,0,0,0
33941.1,1049292,0,0,0,0,0,0,0,0,2,0,38,25,51,0,0,0
33941.2,0,0,100,0,0,0,0,100,0,0,0,27,0,0,0,0,0
33941.3,1049292,1049292,0,0,0,0,0,1,0,3,0,25,25,40,0,25,51
33941.4,0,0,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33941.5,1049292,0,1,0,0,0,0,0,2,0,0,23,25,51,0,24,46
33941.6,0,0,10782277,0,0,0,0,0,0,0,0,28,0,0,0,0,0
33941.7,1049292,0,10796551,0,0,0,0,0,0,2,0,44,25,51,0,0,0
33941.8,1049292,0,10796551,10,0,0,0,-10,0,2,0,57,25,51,0,0,0
33941.9,0,0,500,0,0,0,0,500,0,0,0,27,0,0,0,0,0
33941.10,0,0,1,0,0,0,0,0,0,0,0,38,0,0,0,0,0
33941.11,1049292,0,1,0,0,0,0,0,0,2,0,38,25,51,0,0,0
33941.12,0,0,11,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33941.13,0,0,100,0,0,0,0,100,11,0,0,27,0,0,0,0,0
33941.14,12,0,12,0,0,0,0,0,0,0,0,23,18,1,0,0,46
33941.15,13,0,0,0,0,0,0,0,0,0,0,25,18,2,0,0,0
33941.16,1049292,0,1,0,0,0,0,0,0,0,0,23,25,51,0,24,46
33941.17,0,0,3,0,0,8238,0,0,12,0,0,18,0,0,0,0,0
33941.18,0,0,630,0,0,0,0,0,0,0,0,26,0,0,0,0,0
33941.19,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
33941.20,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0
33941.21,1049292,0,1,0,0,0,0,0,0,0,0,23,25,51,0,24,46
33941.22,13,0,11,0,0,0,0,0,0,0,0,23,18,2,0,0,0
33941.23,0,0,13,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33941.24,1049292,0,3,0,0,8239,0,0,13,0,0,18,25,51,0,0,0
33941.25,1049292,0,630,0,0,0,0,0,0,0,0,26,25,51,0,0,0
33941.26,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0
33941.27,1049292,0,1,0,0,0,0,0,0,0,0,23,25,51,0,24,46
33941.28,13,0,11,0,0,0,0,0,0,0,0,23,18,2,0,0,0
33941.29,0,0,14,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33941.30,1049292,0,10796551,0,0,0,0,1,14,2,0,57,25,51,0,0,0
33941.31,0,0,600,0,0,0,0,600,0,0,0,27,0,0,0,0,0
33941.32,1049292,0,10796551,0,1,0,0,0,0,2,0,46,25,51,0,0,0
33941.33,1049292,0,0,0,0,0,0,0,0,2,1,8,25,51,0,0,0
33941.34,1049292,0,0,0,0,0,0,0,0,2,1,9,25,51,0,0,0
33941.35,1049292,0,1,0,0,0,0,0,0,0,0,23,25,51,0,24,46
33941.36,0,0,15,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33941.37,12,1049292,3,0,0,8240,0,0,15,3,0,18,18,1,0,25,51
33941.38,1049292,0,702,0,0,0,0,0,0,2,0,26,25,51,0,0,0
33941.39,1049292,0,630,0,0,0,0,0,0,2,0,26,25,51,0,0,0
33941.40,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0
33941.41,1049292,0,1,0,0,0,0,0,0,0,0,23,25,51,0,24,46
33941.42,12,1049292,3,0,0,8241,0,0,0,3,0,18,18,1,0,25,51
33941.43,1049292,0,707,0,0,0,0,0,0,2,0,26,25,51,0,0,0
33941.44,1049292,0,630,0,0,0,0,0,0,2,0,26,25,51,0,0,0
33941.45,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0
33941.46,1049292,0,1,0,0,0,0,0,0,0,0,23,25,51,0,24,46
33941.47,0,0,16,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33941.48,12,0,3,0,0,8242,0,0,16,0,0,18,18,1,0,0,0
33941.49,0,0,630,0,0,0,0,0,0,0,0,26,0,0,0,0,0
33941.50,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0
33941.51,1049292,0,1,0,0,0,0,0,0,0,0,23,25,51,0,24,46
33941.52,0,0,17,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33941.53,1049292,0,784,0,0,0,0,0,17,2,0,1,25,51,0,0,0
33941.54,1049292,0,1,0,0,0,0,0,0,0,0,23,25,51,0,24,46
33941.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33941.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33941.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33941.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33941.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33941.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33942.0,15,1,3,0,0,7892,2,0,1,0,0,18,18,1,0,0,23
33942.1,16,0,1,0,0,0,0,0,0,0,0,7,18,2,0,0,0
33942.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33942.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33942.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33942.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33942.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33942.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33942.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33942.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33942.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33942.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33942.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33942.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33942.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33942.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33942.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33943.0,0,0,300,0,0,0,0,300,1,0,0,27,0,0,0,0,0
33943.1,1049293,0,0,0,0,0,0,0,0,0,2,9,25,51,0,0,0
33943.2,1049293,0,2,0,0,0,0,0,0,0,0,23,25,40,0,0,0
33943.3,10,0,3,0,0,0,0,0,2,0,0,23,18,1,0,0,46
33943.4,11,0,0,0,0,0,0,0,0,0,0,25,18,2,0,0,0
33943.5,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33943.6,0,0,3,0,0,7893,0,0,3,0,0,18,0,0,0,0,0
33943.7,0,0,630,0,0,0,0,0,0,0,0,26,0,0,0,0,0
33943.8,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
33943.9,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0
33943.10,11,0,1,0,0,0,0,0,0,0,0,23,18,2,0,0,0
33943.11,1049293,0,4,0,0,0,0,0,0,0,0,23,25,40,0,0,0
33943.12,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33943.13,1049293,0,3,0,0,7890,0,0,4,2,0,18,25,51,0,0,0
33943.14,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0
33943.15,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33943.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33944.0,0,0,300,0,0,0,0,300,1,0,0,27,0,0,0,0,0
33944.1,1049294,0,0,0,0,0,0,0,0,0,2,9,25,51,0,0,0
33944.2,1049294,0,2,0,0,0,0,0,0,0,0,23,25,40,0,0,0
33944.3,10,0,3,0,0,0,0,0,2,0,0,23,18,1,0,0,46
33944.4,11,0,0,0,0,0,0,0,0,0,0,25,18,2,0,0,0
33944.5,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33944.6,0,0,3,0,0,7894,0,0,3,0,0,18,0,0,0,0,0
33944.7,0,0,630,0,0,0,0,0,0,0,0,26,0,0,0,0,0
33944.8,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
33944.9,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0
33944.10,11,0,1,0,0,0,0,0,0,0,0,23,18,2,0,0,0
33944.11,1049294,0,4,0,0,0,0,0,0,0,0,23,25,40,0,0,0
33944.12,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33944.13,1049294,0,3,0,0,7891,0,0,4,2,0,18,25,51,0,0,0
33944.14,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0
33944.15,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33944.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33945.0,10,1,3,0,0,7895,2,0,1,0,0,18,18,1,0,0,23
33945.1,11,0,1,0,0,0,0,0,0,0,0,7,18,2,0,0,0
33945.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33946.0,0,0,2,0,0,0,0,3,1,0,0,12,0,0,0,0,0
33946.1,0,0,2,0,0,0,0,0,2,0,0,25,0,0,0,0,0
33946.2,0,0,4,0,0,0,0,6,0,0,0,12,0,0,0,0,0
33946.3,0,0,2,0,0,0,0,1,3,0,0,25,0,0,0,0,0
33946.4,0,0,4,0,0,0,0,6,0,0,0,12,0,0,0,0,0
33946.5,0,0,10782453,0,0,0,0,0,4,0,0,44,0,0,0,0,0
33946.6,0,0,11,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33946.7,0,0,10782455,0,0,0,0,0,5,0,0,44,0,0,0,0,0
33946.8,2,0,12,0,0,0,0,0,0,0,0,23,0,46,0,0,0
33946.9,2,0,14,0,0,0,0,0,0,0,0,23,0,46,1,0,0
33946.10,0,0,10782455,0,0,0,0,0,6,0,0,45,0,0,0,0,0
33946.11,0,0,13,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33946.12,0,0,10782453,0,0,0,0,1,11,0,0,57,0,0,0,0,0
33946.13,0,0,600,0,0,0,0,600,0,0,0,27,0,0,0,0,0
33946.14,0,0,10782453,0,13,0,0,0,0,0,0,46,0,46,0,0,0
33946.15,0,0,10782453,0,1,0,0,0,0,0,0,46,0,46,1,0,0
33946.16,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
33946.17,0,0,10782453,-10,0,0,0,0,0,0,0,58,0,0,0,0,0
33946.18,0,0,1,0,0,0,0,11,0,0,0,25,0,0,0,0,0
33946.19,0,0,21,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33946.20,0,0,10782455,0,0,0,0,1,12,0,0,57,0,0,0,0,0
33946.21,0,0,600,0,0,0,0,600,0,0,0,27,0,0,0,0,0
33946.22,0,0,10782455,0,13,0,0,0,0,0,0,46,0,46,0,0,0
33946.23,0,0,10782455,0,1,0,0,0,0,0,0,46,0,46,1,0,0
33946.24,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
33946.25,0,0,10782455,0,0,0,0,1,0,0,0,58,0,0,0,0,0
33946.26,0,0,1,0,0,0,0,12,0,0,0,25,0,0,0,0,0
33946.27,0,0,21,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33946.28,0,0,10782455,0,0,0,0,-1,13,0,0,58,0,0,0,0,0
33946.29,0,0,600,0,0,0,0,600,0,0,0,27,0,0,0,0,0
33946.30,0,0,10782455,0,13,0,0,0,0,0,0,47,0,46,0,0,0
33946.31,0,0,10782455,0,1,0,0,0,0,0,0,47,0,46,1,0,0
33946.32,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
33946.33,0,0,10782455,-10,0,0,0,-5,0,0,0,57,0,0,0,0,0
33946.34,0,0,1,0,0,0,0,13,0,0,0,25,0,0,0,0,0
33946.35,0,0,21,0,0,0,0,0,0,0,0,23,0,0,0,0,0
33946.36,0,0,10782453,0,0,0,0,-1,14,0,0,58,0,0,0,0,0
33946.37,0,0,600,0,0,0,0,600,0,0,0,27,0,0,0,0,0
33946.38,0,0,10782453,0,13,0,0,0,0,0,0,47,0,46,0,0,0
33946.39,0,0,10782453,0,1,0,0,0,0,0,0,47,0,46,1,0,0
33946.40,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
33946.41,0,0,10782453,-10,0,0,0,0,0,0,0,57,0,0,0,0,0
