#,Script[0].ScriptInstruction,Script[0].ScriptArg,Script[1].ScriptInstruction,Script[1].ScriptArg,Script[2].ScriptInstruction,Script[2].ScriptArg,Script[3].ScriptInstruction,Script[3].ScriptArg,Script[4].ScriptInstruction,Script[4].ScriptArg,Script[5].ScriptInstruction,Script[5].ScriptArg,Script[6].ScriptInstruction,Script[6].ScriptArg,Script[7].ScriptInstruction,Script[7].ScriptArg,Script[8].ScriptInstruction,Script[8].ScriptArg,Script[9].ScriptInstruction,Script[9].ScriptArg,Script[10].ScriptInstruction,Script[10].ScriptArg,Script[11].ScriptInstruction,Script[11].ScriptArg,Script[12].ScriptInstruction,Script[12].ScriptArg,Script[13].ScriptInstruction,Script[13].ScriptArg,Script[14].ScriptInstruction,Script[14].ScriptArg,Script[15].ScriptInstruction,Script[15].ScriptArg,Script[16].ScriptInstruction,Script[16].ScriptArg,Script[17].ScriptInstruction,Script[17].ScriptArg,Script[18].ScriptInstruction,Script[18].ScriptArg,Script[19].ScriptInstruction,Script[19].ScriptArg,Script[20].ScriptInstruction,Script[20].ScriptArg,Script[21].ScriptInstruction,Script[21].ScriptArg,Script[22].ScriptInstruction,Script[22].ScriptArg,Script[23].ScriptInstruction,Script[23].ScriptArg,Script[24].ScriptInstruction,Script[24].ScriptArg,Script[25].ScriptInstruction,Script[25].ScriptArg,Script[26].ScriptInstruction,Script[26].ScriptArg,Script[27].ScriptInstruction,Script[27].ScriptArg,Script[28].ScriptInstruction,Script[28].ScriptArg,Script[29].ScriptInstruction,Script[29].ScriptArg,MainOption,SubOption,Name,IconActor,IconMap,SpecialLinks,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12
721500,QST_LUCKMF111,69190,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegNor4TheOndoCups_00604,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721501,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegNor4Amaurot_00605,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721502,QST_LUCKMA401,68836,QST_LUCKMB104,68841,QST_LUCKMC121,68878,QST_LUCKMD101,69142,QST_LUCKME114,69179,QST_LUCKMF103,69182,QST_LUCKMF111,69190,QST_SEQ_11,11,QST_SEQ_FINISH,255,QST_LUCKMI111,69317,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegNor4TheCrystarium_00606,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721503,QST_LUCKME101,69166,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegNor4Eulmore_00607,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721504,LOC_MOTION0,5625,LOC_MOTION1,591,LOC_MOTION2,5468,LOC_MOTION3,7334,LOC_MOT_KATA,752,QST_LUCKTA301,69488,QST_LUCKTA302,69489,QST_LUCKTA516,69585,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegNor4Komra_00608,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721505,QST_LUCKMD117,69158,QST_LUCKME102,69167,QST_LUCKMG109,69217,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegNor4Eulmore2_00609,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721506,TARGET_KUIHLUD,1028739,TARGET_RANAAMIHGO,1028800,LOC_ACTION_01,4301,QST_LUCKBC017,68762,QST_AKTKMG115,70000,TARGET_KUIHLUD_02,1056530,TARGET_KUIHLUD_03,1056534,TARGET_RANAAMIHGO_02,1056529,TARGET_RANAAMIHGO_03,1056533,QST_KINGMF114,70495,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,JobDefRDC_00610,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721507,ENPCBASE_COMPANION_01,1029450,QUEST_GAIUSD602,66031,QUEST_LUCKMF111,69190,QUEST_LUCKRA101,68791,QUEST_LUCKMG103,69211,QUEST_LUCKMG110,69218,VFX_COMPANION_POP,167,VFX_COMPANION_DEPOP,168,ENPCBASE_COMPANION_02,1033559,QUEST_LUCKMI112,69318,LOC_ACT_BASE_MIDSTAND,5730,LOC_ACT_MIDTALK1,5731,LOC_ACT_MIDSHOCKED,5732,LOC_ACT_EVENT_REACTION_MID_M,772,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegNor4CrystalExarch_00611,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721508,CARD_01,2010490,CARD_02,2010491,CARD_03,2010492,CARD_04,2010493,CARD_05,2010494,CARD_06,2010495,CARD_07,2010496,CARD_08,2010497,CARD_09,2010498,LOC_MARKER_01,7968746,SCREENIMAGE_GAME_WIN,786,SCREENIMAGE_GAME_LOSE,787,SCREENIMAGE_GAME_DRAW,788,BGM_GOLDSAUCER_TRIPLE,253,QUEST_LUCKMA207,68824,QUEST_LUCKMA209,68826,QUEST_LUCKMD117,69158,QUEST_LUCKME103,69168,QUEST_LUCKME104,69169,QUEST_LUCKMF111,69190,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegNor4TistaBie_00612,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721509,EVENT_PICTURE0,789,EVENT_PICTURE1,790,EVENT_PICTURE2,791,EVENT_PICTURE3,792,EVENT_PICTURE4,793,LCUT_SE_TURN_THE_PAGES,227,LCUT_SE_CLOSE_THE_BOOK,228,BGM_MUSIC_EX3_PATHOS_01,649,BGM_MUSIC_EX3_NEW_THEME_SECRET_01,652,QST_LUCKMA102,68816,QST_LUCKMA401,68836,QST_LUCKMB101,68838,QST_LUCKMB104,68841,QST_LUCKMC121,68878,QST_LUCKMD101,69142,QST_LUCKMD117,69158,QST_LUCKME114,69179,QST_LUCKMF101,69180,QST_LUCKMF102,69181,QST_LUCKMF111,69190,QST_LUCKBZ001,69165,QST_LUCKMH104,69300,QST_LUCKMH110,69306,QST_LUCKMI101,69307,QST_LUCKMI111,69317,QST_AKTKME101,69955,QST_SEQ_2,2,,0,,0,,0,,,RegNor4Moren_00613,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721510,QST_LUCKYB004,69136,QST_LUCKMA103,68817,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CtsHnt50RiskyMobLakeland_00614,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721511,QST_LUCKYB004,69136,QST_LUCKMA204,68821,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CtsHnt50RiskyMobKholusia_00615,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721512,QST_LUCKYB004,69136,QST_LUCKMD107,69148,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CtsHnt50RiskyMobAmhAraeng_00616,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721513,QST_LUCKYB001,69133,QST_LUCKYB002,69134,QST_LUCKYB003,69135,QST_LUCKYB004,69136,QST_LUCKMB105,68842,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CtsHnt50RiskyMobIlMheg_00617,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721514,QST_LUCKYB004,69136,QST_LUCKMC103,68860,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CtsHnt50RiskyMobRaktika_00618,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721515,QST_LUCKYB004,69136,QST_LUCKMF105,69184,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CtsHnt50RiskyMobTempest_00619,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721516,QUEST_LUCKBZ001,69165,QUEST_LUCKMH104,69300,QUEST_LUCKMH110,69306,QUEST_LUCKMI108,69314,QUEST_LUCKMI112,69318,QUEST_LUCKUN003,69524,QUEST_LUCKRA305,69515,QUEST_LUCKBZ002,69521,QUEST_HEAVNY202,67651,QUEST_HEAVNY203,67652,QUEST_HEAVNY212,67817,QUEST_HEAVNY232,67869,QUEST_HEAVNY242,67931,QUEST_AKTKMI109,70136,QUEST_AKTKML107,70286,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,JobDefRoleAll_00620,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721517,QUEST0,68802,QUEST1,68761,QST_AKTKMG115,70000,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,JobDefBgb_00621,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721518,ID_RAID_EDEN_001_BOSS1_HARD,654,SCREENIMAGE_HARD1,759,LOC_INVISIBLE_ACTOR0,1031077,LOC_ACTOR0,1027137,LOC_ACTOR1,1029523,LOC_EOBJ0,2010713,LOC_EOBJ1,2010703,LOC_MARKER0,8043469,LOC_MARKER1,8042896,LOC_BGM0,590,LOC_SE0,244,LOC_SE1,75,ID_RAID_EDEN_002_BOSS1_HARD,716,SCREENIMAGE_HARD2,869,QST_LUCKRA201,69323,QST_LUCKRA206,69328,LOC_MOTION0,5665,ID_RAID_EDEN_003_BOSS1_HARD,750,QST_LUCKRA301,69511,QST_LUCKRA305,69515,SCREENIMAGE_HARD3,943,INVIS_ACTOR0,1032615,INVIS_ACTOR1,1032616,,0,,0,,0,,0,,0,,0,,0,,ルーリー,CtsOpn50Lewrey_00622,0,0,0,0,3,False,False,False,False,False,False,False,False,False,False,True
721519,ID_BATTLE_TITANIA_HARD,658,ID_BATTLE_BIGBOSS_HARD,667,ID_BATTLE_HADES_HARD,693,ID_BATTLE_WOL_HARD,739,SCREENIMAGE_TITANIA_HARD,752,SCREENIMAGE_BIGBOSS_HARD,754,SCREENIMAGE_HADES_HARD,835,SCREENIMAGE_WOL_HARD,905,LCUT_ACTOR0,1029426,EVENT_BASE_LCUT_HARP,4233,LCUT_ACTOR1,1034937,LCUT_ACTOR2,1034938,LCUT_ACTOR3,1034939,LOC_MOTION0,798,LOC_MOTION1,801,WEATHER_CLOUD,3,WEATHER_FOG,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,異世界の詩人,CtsOpn50WanderingMinstrel_00623,0,0,0,0,3,False,False,False,False,False,False,False,False,False,False,True
721520,ENPC_01,1031460,QST_FESSUM501,69199,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesSum2019_00624,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721521,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesAnv2019_00625,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721522,ENPC_FST,1031553,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesHlw2019Guide_00626,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721523,STATUS_SHAPESHIFT,565,TRANSFORMATION_CIRINA,211,TRANSFORMATION_SADU,212,TRANSFORMATION_MAGNAI,213,TRANSFORMATION_HIEN,214,TRANSFORMATION_YUGIRI,215,TRANSFORMATION_LYSE,216,TRANSFORMATION_AYMERIC,217,TRANSFORMATION_KRILE,218,TRANSFORMATION_KANESENNA,219,TRANSFORMATION_MERLWYB,220,TRANSFORMATION_RAUBAHN,221,TRANSFORMATION_NANAMO,222,TRANSFORMATION_NERO,354,TRANSFORMATION_CID,355,TRANSFORMATION_GRAHATIA,356,TRANSFORMATION_HILDA,357,TRANSFORMATION_ESTINIEN,358,TRANSFORMATION_REOFARD,359,TRANSFORMATION_ASAHI,360,TRANSFORMATION_TENZEN,361,TRANSFORMATION_YSHTOLA,362,TRANSFORMATION_THANCRED,363,TRANSFORMATION_URIANGER,364,TRANSFORMATION_RYNE,365,,0,,0,,0,,0,,0,,,FesHlw2019Transform_00627,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721524,QUEST_LUCKMH104,69300,QUEST_AKTKCT101,70266,QUEST_AKTKCT304,70341,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegNor4Grenoldt_00628,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721525,QUEST_01,68834,QUEST_02,69157,QUEST_03,69179,QUEST_04,69190,QUEST_05,69212,QUEST_06,69315,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegNor4Willfort_00629,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721526,QUEST_01,68834,QUEST_02,69157,QUEST_03,69179,QUEST_04,69190,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegNor4Lamon_00630,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721527,QUEST_01,68834,QUEST_02,69190,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegNor4Wrenric_00631,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721528,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
721529,REWARD_HWD_GATHERER,74,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CtsHwdInformation_00633,0,0,0,0,4,False,False,False,False,False,False,False,False,False,False,True
721530,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
721531,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CtsHwdRanking_00635,0,0,0,0,4,False,False,False,False,False,False,False,False,False,False,True
721532,QST_HEAVNY814,67752,SCREEN_IMAGE0,871,EVENT_PICTURE0,883,QST_CLSFSH530,67622,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CtsHwdSkyIsland_00636,0,0,0,0,4,False,False,False,False,False,False,False,False,False,False,True
721533,EVENT_PICTURE0,877,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CtsHwdLot_00637,0,0,0,0,4,False,False,False,False,False,False,False,False,False,False,True
721534,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CtsHwdLively_00638,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721535,LOC_ACTOR0,1031687,LOC_MARKER0,8225633,LOC_MARKER1,8313615,LOC_MARKER2,8313619,LOC_MARKER3,8313621,LOC_MARKER4,8441746,LOC_MARKER5,8441761,LOC_MARKER6,8441772,LOC_MARKER7,8626326,LOC_MARKER8,8626339,LOC_MARKER9,8761156,LOC_ACTOR1,1031681,LOC_ACTOR2,1031688,LOC_ACTOR3,1033476,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CtsHwdTerritory_00639,0,0,0,0,0,False,True,False,False,False,False,False,True,False,False,True
721536,SCREEN_IMAGE_SATISFACTION_UP,841,LOG_SATISFACTION_SUPPLY_JUDGEMENT,5509,LOG_SATISFACTION_SUPPLY_RANKUP,5510,HOWTO_DRESSUP,258,SATISFACTION_SUPPLY_SCS_03,1786,QUEST_SUBCTS641,69266,LOC_ACTOR0,1029488,LOC_ACTOR1,1029489,LOC_ACTOR2,1029490,LOC_ACTOR3,1029480,LOC_ACTOR4,1029491,LOC_ACTOR5,1028120,LOC_ACTOR6,1029514,LOC_ACTOR7,1029515,LOC_ACTOR8,1029516,LOC_ACTOR9,1029517,LOC_ENPC0,1031124,LOC_ENPC1,1031802,LOC_ENPC2,1027570,LOC_POS_ACTOR0,8156427,LOC_POS_ACTOR1,8170926,LOC_ACTION0,7334,LOC_ACTION1,5625,LOC_NIGIYAKASHI_ACTOR0,1029524,LOC_NIGIYAKASHI_ACTOR1,1029525,LOC_NIGIYAKASHI_ACTOR2,1029526,LOC_NIGIYAKASHI_ACTOR3,1029527,LOC_NIGIYAKASHI_ACTOR4,1029528,LOC_NIGIYAKASHI_ACTOR5,1029529,LOC_NIGIYAKASHI_ACTOR6,1029530,,,CtsSfsCharacter5_00640,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
721537,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesXms2019_00641,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721538,TARGET_WIFE_001,1031821,TARGET_MINER1_001,1031822,TARGET_MINER2_001,1031823,TARGET_POD_001,1034033,QST_LUCKTA110,69256,QST_LUCKTA120,69257,QST_LUCKTA301,69488,QST_LUCKTA302,69489,QST_LUCKTA303,69490,QST_LUCKTA401,69534,QST_LUCKTA601,69589,QST_LUCKTA516,69585,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegNor4YtcMob1_00642,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721539,TARGET_ANOG_001,1032152,TARGET_KONOG_001,1032153,QST_LUCKTA201,69320,QST_LUCKTA210,69321,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegNor4YtcTwins1_00643,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721540,QUEST_BANPIX001,69219,QUEST_BANPIX002,69220,QUEST_BANPIX003,69221,QUEST_BANPIX004,69222,QUEST_BANPIX005,69223,QUEST_BANPIX006,69224,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegNor4Ezel_00644,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721541,QUEST_01,69274,ENPC_FST,1031948,ENPC_SEA,1031949,ENPC_WIL,1031950,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesNyr2021_00645,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721542,ENPC_GRI,1032094,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesVlt2020Guide_00646,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721543,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CtsHwdInformationBoard_00647,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721544,QUEST_001,67199,QUEST_002,67205,QUEST_003,67692,QUEST_004,67699,QUEST_005,67776,QUEST_006,67780,QUEST_007,67781,QUEST_008,67783,QUEST_009,68441,QUEST_010,68443,QUEST_011,68444,QUEST_012,68445,QUEST_013,68756,QUEST_014,69208,QST_AKTKMG115,70000,QST_SUBGTN402,70935,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegRoc2Hilda_00648,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721545,IDLE0,855,HOWTO_MASTERPIECE,219,HOWTO_HIGH_DIFFICULTY_RECIPE,270,REWARD_HWD_CRAFTER,73,EVENT_PICTURE0,885,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,トレーダー,CtsHwdCrafterSupply_00649,0,60935,0,0,4,False,False,False,False,False,False,False,False,False,False,True
721546,SPSHOP_HANDLER_ID,1770041,SPSHOP2_HANDLER_ID,1770281,SPSHOP3_HANDLER_ID,1770301,SPSHOP4_HANDLER_ID,1770343,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,トレーダー,CtsHwdCurrencyShop_00650,0,60935,0,0,4,False,False,False,False,False,False,False,False,False,False,True
721547,LOC_ENPC_LIS_01,1032132,LOC_ENPC_RED_01,1032134,LOC_ENPC_YEL_01,1032135,LOC_ENPC_BLU_01,1032136,LOC_QUEST_COMP_601,69288,LOC_QUEST_COMP_602,69289,LOC_QUEST_COMP_603,69290,LOC_QUEST_COMP_604,69291,LOC_QUEST_COMP_605,69292,LOC_QUEST_COMP_606,69293,LOC_QUEST_COMP_607,69294,LOC_ACT_01,4301,LOC_QUEST_COMP_SEA_203,65781,LOC_QUEST_COMP_FST_203,66211,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesVlt2020Evangelist_00651,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721548,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,「青魔道士ログ」について聞く,,CtsEtcAozLatoolJa_00652,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721549,SCREENIMAGE0,501,SCREENIMAGE1,503,SCREENIMAGE2,545,SCREENIMAGE3,547,SCREENIMAGE4,589,SCREENIMAGE5,601,SCREENIMAGE6,604,SCREENIMAGE7,640,SCREENIMAGE8,689,SCREENIMAGE9,837,INSTANCECONTENT0,20047,INSTANCECONTENT1,20049,INSTANCECONTENT2,20050,INSTANCECONTENT3,30057,INSTANCECONTENT4,20052,INSTANCECONTENT5,20056,INSTANCECONTENT6,30067,INSTANCECONTENT7,20058,INSTANCECONTENT8,20061,INSTANCECONTENT9,30086,CUTSCENE7,1873,CUTSCENE8,1941,LCUT_ACTOR0,1022494,LCUT_ACTOR1,1025179,LCUT_POS0,6980315,EVENT_BASE_LCUT_HARP,4233,EVENT_INSPIRATION,4262,EVENT_FACIAL_WRYSMILE_CL,6229,,0,,0,,異邦の詩人,CtsOpn40KuganeMinstrel_00653,0,0,0,0,3,False,False,False,False,False,False,False,False,False,False,True
721550,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
721551,LOC_QUEST_COMP_201,69431,LOC_QUEST_COMP_301,69516,LOC_QUEST_COMP_402,69568,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegGyrResistanceOfficersReport_00655,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721552,ID_WEAPON_RUBY_HARD,718,SCREENIMAGE_WEAPON_RUBY_HARD,864,LOC_EOBJ_MODEL_RUBY,2011060,LOC_BGM0,746,BIND_ENPC_SCANDEVICE,8352388,LOC_SE0,138,ID_WEAPON_EMERALD_HARD,763,SCREENIMAGE_WEAPON_EMERALD_HARD,945,LOC_EOBJ_MODEL_EMERALD,2011453,LOC_MOTION_FRONT_POINT,4260,ID_WEAPON_DIAMOND_HARD,782,SCREENIMAGE_WEAPON_DIAMOND_HARD,976,LOC_EOBJ_MODEL_DIAMOND,2011522,LOC_MOTION_PRAY_STAND,4254,LOC_INVISIBLE_ACTOR0,1032765,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,ガーロンド社の原型師,RegGyr4WeaponsGIEngineer_00656,0,0,0,0,3,False,False,False,False,False,False,False,False,False,False,True
721553,QUEST_LUCKSA101,69477,QUEST_LUCKSA109,69485,QUEST_LUCKSA111,69487,ENPC_01,1034001,QUEST_LUCKSA201,69561,QUEST_LUCKSA202,69562,QUEST_LUCKSA301,69620,QUEST_LUCKSA302,69621,QUEST_LUCKSA303,69622,QUEST_LUCKSA304,69623,QUEST_LUCKSA305,69624,QUEST_LUCKSA311,69628,QUEST_LUCKSA312,69629,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegOth4MycBaichaouen_00657,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721554,QUEST_LUCKSA101,69477,QUEST_LUCKSA109,69485,QUEST_LUCKSA110,69486,QUEST_LUCKSA111,69487,ENPC_01,1034002,QUEST_LUCKSA201,69561,QUEST_LUCKSA202,69562,QUEST_LUCKSA301,69620,QUEST_LUCKSA302,69621,QUEST_LUCKSA303,69622,QUEST_LUCKSA304,69623,QUEST_LUCKSA305,69624,QUEST_LUCKSA311,69628,QUEST_LUCKSA312,69629,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegOth4MycMarschak_00658,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
