#,Name,Bg,ArrayEventHandler,PlaceNameRegionIcon,PlaceNameIcon,Aetheryte,FixedTime,PlaceNameRegion,PlaceNameZone,PlaceName,Map,ContentFinderCondition,BGM,QuestBattle,Resident,NotoriousMonsterTerritory,BattalionMode,LoadingImage,ExclusiveType,TerritoryIntendedUse,WeatherRate,Unknown1,ExVersion,Unknown2,ZoneSharedGroup,AetherCurrentCompFlgSet,MountSpeed,IndividualWeather,AchievementIndex,Unknown6,Unknown7,PCSearch,Stealth,Mount,Unknown8,IsPvpZone,Unknown9,IsInUse,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16
844,n4e1,ex3/01_nvt_n4/evt/n4e1/level/n4e1,853887,-1,-1,133,-1,2950,516,3223,547,0,50031,0,0,0,1,19,0,15,0,0,3,0,0,0,0,1,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
845,n4fa,ex3/01_nvt_n4/fld/n4fa/level/n4fa,0,122027,124127,0,-1,2950,518,3218,556,657,1001,0,393,0,1,16,2,10,103,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
846,n4fb,ex3/01_nvt_n4/fld/n4fb/level/n4fb,853916,122027,124129,0,-1,2950,518,3219,557,666,1001,0,395,0,1,14,2,10,104,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
847,n4fc,ex3/01_nvt_n4/fld/n4fc/level/n4fc,0,122027,124126,0,2000,2950,518,3220,558,687,1001,0,379,0,1,18,2,10,105,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
848,n4fb_2,ex3/01_nvt_n4/fld/n4fb/level/n4fb,0,122027,124130,0,-1,2950,518,3219,557,667,1001,0,396,0,1,14,2,10,104,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
849,n4g1,ex3/01_nvt_n4/goe/n4g1/level/n4g1,0,122027,124226,0,-1,2950,518,3214,559,653,1001,0,386,0,1,15,2,17,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
850,n4g2,ex3/01_nvt_n4/goe/n4g2/level/n4g2,0,122027,124227,0,-1,2950,518,3215,560,684,1001,0,377,0,1,15,2,17,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
851,n4g3,ex3/01_nvt_n4/goe/n4g3/level/n4g3,0,122027,124228,0,-1,2950,518,3216,561,682,1001,0,382,0,1,15,2,17,38,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
852,n4g4,ex3/01_nvt_n4/goe/n4g4/level/n4g4,0,122027,124229,0,-1,2950,518,3217,562,689,1001,0,380,0,1,15,2,17,23,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
853,n4g1_2,ex3/01_nvt_n4/goe/n4g1/level/n4g1,0,122027,124230,0,-1,2950,518,3214,559,654,1001,0,387,0,1,15,2,17,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
854,n4g2_2,ex3/01_nvt_n4/goe/n4g2/level/n4g2,0,122027,124231,0,-1,2950,518,3215,560,685,1001,0,378,0,1,15,2,17,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
855,n4g3_2,ex3/01_nvt_n4/goe/n4g3/level/n4g3,0,122027,124232,0,-1,2950,518,3216,561,683,1001,0,383,0,1,15,2,17,38,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
856,n4g4_2,ex3/01_nvt_n4/goe/n4g4/level/n4g4,0,122027,124233,0,-1,2950,518,3217,562,690,1001,0,381,0,1,15,2,17,23,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
857,n4gy,ex3/01_nvt_n4/goe/n4gy/level/n4gy,853912,-1,-1,140,-1,2950,518,3214,564,0,50030,0,0,0,1,15,0,12,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
858,n4fa_2,ex3/01_nvt_n4/fld/n4fa/level/n4fa,0,122027,124128,0,-1,2950,518,3218,556,658,1001,0,394,0,1,16,2,10,103,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
859,ec012,ex3/01_nvt_n4/btl/n4b1/level/n4b1,0,-1,-1,0,-1,2950,518,3228,553,681,1001,0,376,0,1,17,1,29,102,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
860,ec013,ex3/01_nvt_n4/fld/n4f3/level/n4f3,0,-1,-1,0,-1,2950,518,2955,493,680,1001,0,413,0,1,15,1,29,102,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
861,e0201,ex3/01_nvt_n4/fld/n4f1/level/n4f1,0,-1,-1,0,1200,2950,518,2953,491,662,651,185,412,0,1,13,3,9,114,0,3,0,26,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
862,e0202,ex3/01_nvt_n4/fld/n4f1/level/n4f1,0,-1,-1,0,-1,2950,518,2953,491,663,651,186,416,0,1,13,3,9,115,0,3,0,26,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
863,e0203,ex3/01_nvt_n4/twn/n4t2/level/n4t2,0,-1,-1,0,-1,2950,518,2952,498,664,1001,191,372,0,1,20,3,9,102,0,3,0,31,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
864,e0204,ex3/01_nvt_n4/fld/n4f2/level/n4f2,0,-1,-1,0,-1,2950,518,2954,492,665,40,192,385,0,1,14,3,9,102,0,3,0,27,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
865,e0205,ffxiv/fst_f1/twn/f1t2/level/f1t2,0,-1,-1,0,1200,23,506,53,3,668,6,193,414,0,1,3,3,9,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
866,e0206,ex1/01_roc_r2/fld/r2f1/level/r2f1,0,-1,-1,0,-1,25,508,2200,211,669,151,194,415,0,1,5,3,9,49,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
867,e0207,ffxiv/sea_s1/fld/s1f3/level/s1f3,0,-1,-1,0,845,22,502,32,17,670,119,188,410,0,1,2,3,9,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
868,e0208,ex2/01_gyr_g3/fld/g3f2/level/g3f2,0,-1,-1,0,1200,2400,514,2407,368,671,656,189,411,0,1,9,3,9,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
869,e0209,ex3/01_nvt_n4/fld/n4f4/level/n4f4,0,-1,-1,0,-1,2950,518,2956,494,672,91,187,390,0,1,16,3,9,109,0,3,0,0,0,0,4,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
870,e0210,ex3/01_nvt_n4/fld/n4f2/level/n4f2,0,-1,-1,0,-1,2950,518,2954,492,673,113,195,391,0,1,14,3,9,107,0,3,0,27,0,0,2,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
871,e0211,ex3/01_nvt_n4/fld/n4f5/level/n4f5,0,-1,-1,0,-1,2950,518,2957,495,674,91,196,384,0,1,17,3,9,110,0,3,0,0,0,0,5,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
872,e0212,ex3/01_nvt_n4/fld/n4f3/level/n4f3,0,-1,-1,0,-1,2950,518,2955,493,675,91,190,402,0,1,15,3,9,108,0,3,0,0,0,0,3,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
873,ec014,ex3/01_nvt_n4/fld/n4fa/level/n4fa,0,-1,-1,0,1200,2950,518,3218,556,678,1001,0,389,0,1,16,1,29,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
874,ec015,ex3/01_nvt_n4/fld/n4f5/level/n4f5,0,-1,-1,0,-1,2950,518,2957,495,679,1001,0,399,0,1,17,1,29,110,0,3,0,0,0,0,5,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
875,ec016,ex3/01_nvt_n4/fld/n4f5/level/n4f5,0,-1,-1,0,1730,2950,518,2957,495,691,1001,0,397,0,1,17,1,29,63,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
876,ec017,ex3/01_nvt_n4/fld/n4f3/level/n4f3,0,-1,-1,0,1200,2950,518,3226,493,686,1001,0,401,0,1,15,1,29,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
877,n4f1_opening,ex3/01_nvt_n4/fld/n4f1/level/n4f1,853895,-1,-1,132,-1,2950,518,2953,491,0,1279,0,0,0,1,13,0,15,102,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
878,n4gz,ex3/01_nvt_n4/goe/n4gz/level/n4gz,853896,122027,124234,140,-1,2950,518,3225,565,0,50026,0,0,0,1,15,0,15,0,0,3,0,32,0,0,7,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
879,n4c1,ex3/01_nvt_n4/cnt/n4c1/level/n4c1,0,122027,124759,0,-1,2950,518,3229,563,688,1001,0,409,0,1,16,3,33,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
880,n4fb_event,ex3/01_nvt_n4/fld/n4fb/level/n4fb,853917,-1,-1,137,-1,2950,518,3219,552,0,1283,0,0,0,1,14,0,15,102,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
881,n4fc_event,ex3/01_nvt_n4/fld/n4fc/level/n4fc,853915,-1,-1,147,2000,2950,518,3220,558,0,1284,0,0,0,1,18,0,15,116,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
882,n4r1,ex3/01_nvt_n4/rad/n4r1/level/n4r1,0,122027,124035,0,-1,2950,518,3425,569,700,1001,0,0,0,1,14,2,8,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
883,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
884,n4d9,ex3/01_nvt_n4/dun/n4d9/level/n4d9,0,122027,124034,0,-1,2950,518,3385,567,692,1001,0,419,0,1,13,2,3,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
885,n4fd,ex3/01_nvt_n4/fld/n4fd/level/n4fd,0,122027,124131,0,2000,2950,518,3220,558,693,1001,0,427,0,1,18,2,10,105,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
886,r1hx,ffxiv/roc_r1/hou/r1hx/level/r1hx,854173,122004,123306,70,-1,25,512,3435,574,0,747,0,429,0,1,5,0,21,47,1,1,0,35,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
887,d2az,ex1/02_dra_d2/alx/d2az/level/d2az,0,122020,124579,0,-1,498,511,3017,573,694,1001,0,428,0,1,8,2,17,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
888,e3p1,ffxiv/pvp_xx/pvp/e3p1/level/e3p1,0,122024,124703,0,-1,2401,501,3378,568,701,1001,0,817,0,4,10,2,18,117,0,0,0,0,0,0,0,-1,False,False,True,False,True,True,True,False,True,False,False,False,False,False,True
889,n4e9_1,ex3/01_nvt_n4/evt/n4e9/level/n4e9,854175,-1,-1,144,800,2950,518,3428,576,0,1296,0,0,0,1,16,0,7,40,0,3,0,34,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
890,n4e9_2,ex3/01_nvt_n4/evt/n4e9/level/n4e9,854166,-1,-1,144,800,2950,518,3428,576,0,1297,0,0,0,1,16,0,7,0,0,3,0,34,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
891,n4e9_3,ex3/01_nvt_n4/evt/n4e9/level/n4e9,854168,-1,-1,144,800,2950,518,3428,576,0,1297,0,0,0,1,16,0,7,0,0,3,0,34,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
892,n4e9_4,ex3/01_nvt_n4/evt/n4e9/level/n4e9,854176,-1,-1,144,800,2950,518,3428,582,0,1297,0,0,0,1,16,0,7,118,0,3,0,34,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
893,ec018,ex2/05_zon_z3/btl/z3b1/level/z3b1,0,-1,-1,0,1000,2405,0,3429,577,702,1001,0,430,0,1,1,1,29,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
894,ec019,ex3/01_nvt_n4/evt/n4e9/level/n4e9,0,-1,-1,0,800,2950,518,3428,576,703,1001,0,431,0,1,16,1,29,40,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
895,n4e8,ex3/01_nvt_n4/evt/n4e8/level/n4e8,854179,-1,-1,137,-1,2950,518,3427,575,0,50035,0,0,0,1,14,0,15,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
896,n4r1_event,ex3/01_nvt_n4/rad/n4r1/level/n4r1,854209,-1,-1,137,-1,2950,518,3425,578,0,50032,0,0,0,1,14,0,15,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
897,n4fe,ex3/01_nvt_n4/fld/n4fe/level/n4fe,0,122023,124132,0,-1,2400,514,3442,0,717,1001,0,434,0,1,9,2,10,28,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
898,n4da,ex3/01_nvt_n4/dun/n4da/level/n4da,0,122027,124038,0,-1,2950,518,3467,585,714,1001,0,432,0,1,18,2,3,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
899,s1e8,ffxiv/sea_s1/evt/s1e8/level/s1e8,0,-1,-1,0,-1,22,503,2527,601,705,251,0,0,0,1,2,3,44,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
900,o1a1,ffxiv/ocn_o1/ang/o1a1/level/o1a1,0,122010,124762,0,-1,3443,0,3477,604,721,1001,0,446,0,1,1,2,46,14,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
901,a2fx,ex1/03_abr_a2/fld/a2fx/level/a2fx,0,122019,124920,0,-1,497,510,1647,584,722,1177,0,445,0,1,7,3,47,0,0,1,0,0,0,0,0,-1,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True
902,n4g5,ex3/01_nvt_n4/goe/n4g5/level/n4g5,0,122027,124235,0,-1,2950,518,3468,589,715,1001,0,443,0,1,15,2,17,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
903,n4g6,ex3/01_nvt_n4/goe/n4g6/level/n4g6,0,122027,124236,0,-1,2950,518,3469,590,719,1001,0,441,0,1,15,2,17,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
904,n4g7,ex3/01_nvt_n4/goe/n4g7/level/n4g7,0,122027,124237,0,-1,2950,518,3470,591,726,1001,0,447,0,1,15,2,17,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
905,n4g8,ex3/01_nvt_n4/goe/n4g8/level/n4g8,0,122027,124238,0,-1,2950,518,3487,599,728,1001,0,436,0,1,15,2,17,46,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
906,n4g5_2,ex3/01_nvt_n4/goe/n4g5/level/n4g5,0,122027,124239,0,-1,2950,518,3468,589,716,1001,0,444,0,1,15,2,17,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
907,n4g6_2,ex3/01_nvt_n4/goe/n4g6/level/n4g6,0,122027,124240,0,-1,2950,518,3469,590,720,1001,0,442,0,1,15,2,17,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
908,n4g7_2,ex3/01_nvt_n4/goe/n4g7/level/n4g7,0,122027,124241,0,-1,2950,518,3470,591,727,1001,0,448,0,1,15,2,17,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
909,n4g8_2,ex3/01_nvt_n4/goe/n4g8/level/n4g8,0,122027,124242,0,-1,2950,518,3487,599,729,1001,0,437,0,1,15,2,17,46,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
910,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
911,ec020,ex3/01_nvt_n4/btl/n4b2/level/n4b2,0,-1,-1,0,1130,2405,0,3479,600,723,1001,0,0,0,1,1,1,29,123,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
912,n4fe_2,ex3/01_nvt_n4/fld/n4fe/level/n4fe,0,122023,124133,0,-1,2400,514,3442,0,718,1001,0,435,0,1,9,2,10,28,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
913,n4b2,ex3/01_nvt_n4/btl/n4b2/level/n4b2,0,122010,124761,0,-1,2405,0,3486,607,725,1001,0,449,0,1,1,2,10,123,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
914,ec021,ex3/01_nvt_n4/btl/n4b3/level/n4b3,0,-1,-1,0,-1,2950,518,3471,598,724,1001,0,433,0,1,17,1,29,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
915,n4ea,ex3/01_nvt_n4/evt/n4ea/level/n4ea,854217,-1,-1,127,-1,2405,519,3478,603,0,744,0,0,0,1,1,0,7,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
916,n4db,ex3/01_nvt_n4/dun/n4db/level/n4db,0,122027,124039,0,-1,2950,518,3511,592,737,1001,0,463,0,1,15,2,3,125,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True
917,n4r2,ex3/01_nvt_n4/rad/n4r2/level/n4r2,0,122027,124036,0,-1,2950,518,3492,608,736,1001,0,0,0,1,14,2,8,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
918,n4da_event,ex3/01_nvt_n4/dun/n4da/level/n4da,854216,-1,-1,147,-1,2950,518,3467,595,0,1265,0,0,0,1,18,0,15,114,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
919,n4eb,ex3/01_nvt_n4/evt/n4eb/level/n4eb,854236,-1,-1,103,-1,2405,519,3571,617,0,767,0,0,0,1,1,0,15,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
920,n4b4,ex3/01_nvt_n4/btl/n4b4/level/n4b4,0,122010,124763,0,-1,2405,519,3534,606,735,772,0,0,0,1,1,3,48,124,0,3,0,36,0,42,0,-1,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True
921,w1ef_2,ffxiv/wil_w1/evt/w1ef/level/w1ef,854218,-1,-1,9,-1,24,504,695,335,0,1035,0,0,0,1,4,0,40,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
922,n4ff,ex3/01_nvt_n4/fld/n4ff/level/n4ff,0,122027,124134,0,1400,2950,518,3568,612,738,1001,0,456,0,1,13,2,10,125,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
923,n4ff_2,ex3/01_nvt_n4/fld/n4ff/level/n4ff,0,122027,124135,0,1400,2950,518,3568,612,739,1001,0,457,0,1,13,2,10,126,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
924,n4c2,ex3/01_nvt_n4/cnt/n4c2/level/n4c2,0,122027,124040,0,-1,2950,518,3644,640,745,1001,0,482,0,1,16,3,33,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
925,ec022,ex3/01_nvt_n4/evt/n4eb/level/n4eb,0,-1,-1,0,-1,2405,519,3570,618,740,1001,0,477,0,1,1,1,29,0,0,3,0,0,0,0,0,-1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
926,ec023,ex3/01_nvt_n4/evt/n4eb/level/n4eb,0,-1,-1,0,-1,2405,519,3570,618,741,1001,0,478,0,1,1,1,29,0,0,3,0,0,0,0,0,-1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
927,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
928,n4r2_event,ex3/01_nvt_n4/rad/n4r2/level/n4r2,854289,-1,-1,137,-1,2950,518,3576,623,0,50037,0,0,0,1,14,0,15,0,0,3,0,40,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
929,a2fx_2,ex1/03_abr_a2/fld/a2fx/level/a2fx,0,122019,124920,0,-1,497,510,1647,584,742,1177,0,445,0,1,7,3,47,68,0,1,0,0,0,0,0,-1,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True
930,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
931,n4ff_event,ex3/01_nvt_n4/fld/n4ff/level/n4ff,854265,-1,-1,132,-1,2950,518,3568,612,0,768,0,0,0,1,13,0,15,125,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
932,ec024,ex3/01_nvt_n4/fld/n4f6/level/n4f6,0,-1,-1,0,-1,2950,518,2958,496,743,1001,0,480,0,1,18,1,29,114,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
933,d4d1,ex3/02_dra_d4/dun/d4d1/level/d4d1,0,122018,124814,0,-1,498,511,3590,627,746,1001,0,497,0,1,8,2,3,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
934,n4fg,ex3/01_nvt_n4/fld/n4fg/level/n4fg,0,122002,124136,0,-1,24,505,3581,638,762,1001,0,498,0,1,4,2,10,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
935,n4fg_2,ex3/01_nvt_n4/fld/n4fg/level/n4fg,0,122002,124137,0,-1,24,505,3581,638,763,1001,0,499,0,1,4,2,10,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
936,n4b5,ex3/01_nvt_n4/btl/n4b5/level/n4b5,0,122010,124765,0,-1,2405,519,3597,641,760,1001,0,0,0,1,1,3,52,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
937,n4b5_2,ex3/01_nvt_n4/btl/n4b5/level/n4b5,0,122010,124766,0,-1,2405,519,3597,641,761,1001,0,0,0,1,1,3,53,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,True,True,False,True,True
938,w4d1,ex3/04_wil_w4/dun/w4d1/level/w4d1,0,122002,124119,0,-1,24,505,2936,666,777,1001,0,525,0,1,4,2,3,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
939,a2fx_3,ex1/03_abr_a2/fld/a2fx/level/a2fx,0,122019,124920,0,-1,497,510,1647,584,753,1177,0,445,0,1,7,3,47,27,1,1,0,0,0,0,0,-1,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True
940,w1ee_2,ffxiv/wil_w1/evt/w1ee/level/w1ee,0,-1,-1,0,-1,24,503,1665,295,755,797,0,0,0,1,4,2,50,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
941,w1ee_3,ffxiv/wil_w1/evt/w1ee/level/w1ee,0,-1,-1,0,-1,24,503,1665,295,756,797,0,0,0,1,4,2,51,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
942,n4g9,ex3/01_nvt_n4/goe/n4g9/level/n4g9,0,122027,124243,0,-1,2950,518,3596,631,749,1001,0,504,0,1,15,2,17,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
943,n4ga,ex3/01_nvt_n4/goe/n4ga/level/n4ga,0,122027,124244,0,-1,2950,518,3620,637,747,1001,0,502,0,1,15,2,17,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
944,n4gb,ex3/01_nvt_n4/goe/n4gb/level/n4gb,0,122027,124245,0,-1,2950,518,3595,656,751,1001,0,500,0,1,15,2,17,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
945,n4gc,ex3/01_nvt_n4/goe/n4gc/level/n4gc,0,122027,124246,0,-1,2950,518,3635,632,758,1001,0,511,0,1,15,2,17,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
946,n4g9_2,ex3/01_nvt_n4/goe/n4g9/level/n4g9,0,122027,124247,0,-1,2950,518,3596,631,750,1001,0,505,0,1,15,2,17,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
947,n4ga_2,ex3/01_nvt_n4/goe/n4ga/level/n4ga,0,122027,124248,0,-1,2950,518,3620,637,748,1001,0,503,0,1,15,2,17,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
948,n4gb_2,ex3/01_nvt_n4/goe/n4gb/level/n4gb,0,122027,124249,0,-1,2950,518,3595,656,752,1001,0,501,0,1,15,2,17,0,0,3,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
