#,Name,SilverStarRequirement,GoldStarRequirement,WKSMissionText,ClassJobCategory[0],ClassJobCategory[1],Unknown1,MissionTime,MissionReward,MissionToDo[0],MissionToDo[1],MissionToDo[2],LockedBehind,WKSMissionSupplyItem,WKSMissionRecipe,PlaceName,SortKey,WKSFunction,LevelGroup,MissionLotteryCond,WKSMissionLotterySpecialCond,IsSynced,IsSpecialQuest,Unknown2
1061,EX : Appui matériel au site d'excavation,800,1000,260,9,0,100,0,1061,1190,0,0,0,896,799,0,0,3,5,0,0,0,False,False
1062,EX : Articles de vacances à la plage,1000,1600,261,9,0,100,0,1062,1191,0,0,0,897,800,0,0,0,5,17,23,0,False,False
1063,EX+ : Contrôle de l'ex­ploi­ta­tion des ressources planétaires,980,1080,262,9,0,100,0,1063,1192,0,0,0,898,801,0,0,3,6,0,21,0,False,False
1064,EX+ : Traitement avancé de ressources végétales,1800,2000,263,9,0,100,540,1064,1193,0,0,0,899,802,0,0,3,6,0,15,0,False,False
1065,EX+ : Étude de carburants renouvelables,980,1080,264,9,0,100,0,1065,1194,0,0,0,900,803,0,0,3,6,18,1,0,False,False
1066,EX+ : Étude améliorée de carburants renouvelables,980,1080,264,9,0,100,600,1066,1195,0,0,1065,901,804,0,0,3,6,18,0,0,False,False
1067,EX+ : Étude perfectionnée de carburants renouvelables,1000,1080,264,9,0,100,480,1067,1196,0,0,1066,902,805,0,0,0,6,18,0,0,False,False
1068, Composants en alliage multi-usage,1200,2400,239,10,0,100,0,1068,1197,0,0,0,903,806,0,0,0,1,0,0,1,False,False
1069, Traitement de métaux adapté à Oizys,1200,2400,244,10,0,100,0,1069,1198,0,0,0,904,807,0,0,0,1,0,0,1,False,False
1070, Matériel antigravitationnel,1200,2400,241,10,0,100,0,1070,1199,0,0,0,905,808,0,0,0,1,0,0,1,False,False
1071, Matériel manquant au site d'excavation,1200,2400,242,10,0,100,0,1071,1200,0,0,0,906,809,0,0,0,1,0,0,1,False,False
1072, Composants en alliage multi-usage sup­plé­men­tai­res,1200,2400,239,10,0,100,0,1072,1201,0,0,0,907,810,0,0,0,2,0,0,1,False,False
1073, Amélioration du traitement de métaux adapté à Oizys,1200,2400,244,10,0,100,0,1073,1202,0,0,0,908,811,0,0,0,2,0,0,1,False,False
1074, Amélioration du matériel antigravitationnel,1300,3000,241,10,0,100,0,1074,1203,0,0,0,909,812,0,0,3,2,0,0,1,False,False
1075, Amélioration du matériel manquant au site d'excavation,700,1500,242,10,0,100,0,1075,1204,0,0,0,910,813,0,0,3,2,0,0,1,False,False
1076, Composants en alliage améliorés,1600,2400,239,10,0,100,0,1076,1205,0,0,0,911,814,0,0,0,3,0,0,1,False,False
1077, Conteneurs adaptés à Oizys,1600,2400,244,10,0,100,0,1077,1206,0,0,0,912,815,0,0,0,3,0,0,1,False,False
1078, Perfectionnement du matériel antigravitationnel,2700,3000,241,10,0,100,0,1078,1207,0,0,0,913,816,0,0,3,3,0,0,1,False,False
1079, Matériel avancé manquant au site d'excavation,1000,1500,242,10,0,100,0,1079,1208,0,0,0,914,817,0,0,3,3,0,0,1,False,False
1080, Composants de combinaison cosmo-alimentée,1600,2100,247,10,0,100,0,1080,1209,0,0,0,915,818,0,0,0,3,0,0,1,False,False
1081,Composants en alliage améliorés sup­plé­men­tai­res,1000,1600,239,10,0,100,0,1081,1210,0,0,0,916,819,0,0,0,4,0,0,0,False,False
1082,Aide à l'étude de la civilisation des pionniers,1000,1600,240,10,0,100,0,1082,1211,0,0,0,917,820,0,0,0,4,0,0,0,False,False
1083,Traitement avancé de matériel antigravitationnel,1400,2000,241,10,0,100,0,1083,1212,0,0,0,918,821,0,0,3,4,0,0,0,False,False
1084,Foreuses pour gros travaux,1400,2000,242,10,0,100,0,1084,1213,0,0,0,919,822,0,0,3,4,0,0,0,False,False
1085,Traitement antirouille d'ins­tal­la­tions en bordure d'eau,1000,1600,243,10,0,100,1200,1085,1214,0,0,0,920,823,0,0,0,4,0,0,0,False,False
1086,Amélioration de conteneurs adaptés à Oizys,880,1050,244,10,0,100,1200,1086,1215,0,0,0,921,824,0,0,0,4,0,0,0,False,False
1087,EX : Affinage d'azurite gravitationnelle,800,1000,245,10,0,100,1200,1087,1216,0,0,0,922,825,0,0,3,5,0,0,0,False,False
1088,EX : Générateurs de gravité de taille réduite,800,1000,246,10,0,100,0,1088,1217,0,0,0,923,826,0,0,3,5,0,0,0,False,False
1089,EX : Composants pour torse de combinaison cosmo-alimentée,800,1000,247,10,0,100,0,1089,1218,0,0,0,924,827,0,0,3,5,0,0,0,False,False
1090,EX : Traitement avancé de composants de maintenance,1000,1600,248,10,0,100,0,1090,1219,0,0,0,925,828,0,0,0,5,17,15,0,False,False
1091,EX+ : Amélioration de générateurs de gravité de taille réduite,980,1080,249,10,0,100,0,1091,1220,0,0,0,926,829,0,0,3,6,0,22,0,False,False
1092,EX+ : Restauration de reliques des pionniers,1800,2000,250,10,0,100,540,1092,1221,0,0,0,927,830,0,0,3,6,0,23,0,False,False
1093,EX+ : Reproduction d'outils des pionniers,980,1080,251,10,0,100,0,1093,1222,0,0,0,928,831,0,0,3,6,18,3,0,False,False
1094,EX+ : Reproduction améliorée d'outils des pionniers,980,1080,251,10,0,100,600,1094,1223,0,0,1093,929,832,0,0,3,6,18,0,0,False,False
1095,EX+ : Restauration d'appareils des pionniers,1000,1080,251,10,0,100,480,1095,1224,0,0,1094,930,833,0,0,0,6,18,0,0,False,False
1096, Composants en alliage multi-usage,1200,2400,239,11,0,100,0,1096,1225,0,0,0,931,834,0,0,0,1,0,0,1,False,False
1097, Traitement de métaux adapté à Oizys,1200,2400,244,11,0,100,0,1097,1226,0,0,0,932,835,0,0,0,1,0,0,1,False,False
1098, Matériel antigravitationnel,1200,2400,241,11,0,100,0,1098,1227,0,0,0,933,836,0,0,0,1,0,0,1,False,False
1099, Matériel manquant au site d'excavation,1200,2400,242,11,0,100,0,1099,1228,0,0,0,934,837,0,0,0,1,0,0,1,False,False
1100, Composants en alliage multi-usage sup­plé­men­tai­res,1200,2400,239,11,0,100,0,1100,1229,0,0,0,935,838,0,0,0,2,0,0,1,False,False
1101, Amélioration du traitement de métaux adapté à Oizys,1200,2400,244,11,0,100,0,1101,1230,0,0,0,936,839,0,0,0,2,0,0,1,False,False
1102, Amélioration du matériel antigravitationnel,1300,3000,241,11,0,100,0,1102,1231,0,0,0,937,840,0,0,3,2,0,0,1,False,False
1103, Amélioration du matériel manquant au site d'excavation,700,1500,242,11,0,100,0,1103,1232,0,0,0,938,841,0,0,3,2,0,0,1,False,False
1104, Composants en alliage améliorés,1600,2400,239,11,0,100,0,1104,1233,0,0,0,939,842,0,0,0,3,0,0,1,False,False
1105, Conteneurs adaptés à Oizys,1600,2400,244,11,0,100,0,1105,1234,0,0,0,940,843,0,0,0,3,0,0,1,False,False
1106, Perfectionnement du matériel antigravitationnel,2700,3000,241,11,0,100,0,1106,1235,0,0,0,941,844,0,0,3,3,0,0,1,False,False
1107, Matériel avancé manquant au site d'excavation,1000,1500,242,11,0,100,0,1107,1236,0,0,0,942,845,0,0,3,3,0,0,1,False,False
1108, Composants de combinaison cosmo-alimentée,1600,2100,247,11,0,100,0,1108,1237,0,0,0,943,846,0,0,0,3,0,0,1,False,False
1109,Composants en alliage améliorés sup­plé­men­tai­res,1000,1600,239,11,0,100,0,1109,1238,0,0,0,944,847,0,0,0,4,0,0,0,False,False
1110,Aide à l'étude de la civilisation des pionniers,1000,1600,240,11,0,100,0,1110,1239,0,0,0,945,848,0,0,0,4,0,0,0,False,False
1111,Traitement avancé de matériel antigravitationnel,1400,2000,241,11,0,100,0,1111,1240,0,0,0,946,849,0,0,3,4,0,0,0,False,False
1112,Foreuses pour gros travaux,1400,2000,242,11,0,100,0,1112,1241,0,0,0,947,850,0,0,3,4,0,0,0,False,False
1113,Traitement antirouille d'ins­tal­la­tions en bordure d'eau,1000,1600,243,11,0,100,1200,1113,1242,0,0,0,948,851,0,0,0,4,0,0,0,False,False
1114,Amélioration de conteneurs adaptés à Oizys,880,1050,244,11,0,100,1200,1114,1243,0,0,0,949,852,0,0,0,4,0,0,0,False,False
1115,EX : Affinage d'azurite gravitationnelle,800,1000,245,11,0,100,1200,1115,1244,0,0,0,950,853,0,0,3,5,0,0,0,False,False
1116,EX : Générateurs de gravité de taille réduite,800,1000,246,11,0,100,0,1116,1245,0,0,0,951,854,0,0,3,5,0,0,0,False,False
1117,EX : Composants pour manches de combinaison cosmo-alimentée,800,1000,247,11,0,100,0,1117,1246,0,0,0,952,855,0,0,3,5,0,0,0,False,False
1118,EX : Traitement avancé de composants de maintenance,1000,1600,248,11,0,100,0,1118,1247,0,0,0,953,856,0,0,0,5,17,23,0,False,False
1119,EX+ : Amélioration de générateurs de gravité de taille réduite,980,1080,249,11,0,100,0,1119,1248,0,0,0,954,857,0,0,3,6,0,17,0,False,False
1120,EX+ : Restauration de reliques des pionniers,1800,2000,250,11,0,100,540,1120,1249,0,0,0,955,858,0,0,3,6,0,15,0,False,False
1121,EX+ : Reproduction d'outils des pionniers,980,1080,251,11,0,100,0,1121,1250,0,0,0,956,859,0,0,3,6,18,5,0,False,False
1122,EX+ : Reproduction améliorée d'outils des pionniers,980,1080,251,11,0,100,600,1122,1251,0,0,1121,957,860,0,0,3,6,18,0,0,False,False
1123,EX+ : Transformation avancée de reproductions,1000,1080,251,11,0,100,480,1123,1252,0,0,1122,958,861,0,0,0,6,18,0,0,False,False
1124, Composants en alliage multi-usage,1200,2400,239,12,0,100,0,1124,1253,0,0,0,959,862,0,0,0,1,0,0,1,False,False
1125, Traitement de métaux adapté à Oizys,1200,2400,244,12,0,100,0,1125,1254,0,0,0,960,863,0,0,0,1,0,0,1,False,False
1126, Matériel antigravitationnel,1200,2400,241,12,0,100,0,1126,1255,0,0,0,961,864,0,0,0,1,0,0,1,False,False
1127, Matériel manquant au site d'excavation,1200,2400,242,12,0,100,0,1127,1256,0,0,0,962,865,0,0,0,1,0,0,1,False,False
1128, Composants en alliage multi-usage sup­plé­men­tai­res,1200,2400,239,12,0,100,0,1128,1257,0,0,0,963,866,0,0,0,2,0,0,1,False,False
1129, Amélioration du traitement de métaux adapté à Oizys,1200,2400,244,12,0,100,0,1129,1258,0,0,0,964,867,0,0,0,2,0,0,1,False,False
1130, Amélioration du matériel antigravitationnel,1300,3000,241,12,0,100,0,1130,1259,0,0,0,965,868,0,0,3,2,0,0,1,False,False
1131, Amélioration du matériel manquant au site d'excavation,700,1500,242,12,0,100,0,1131,1260,0,0,0,966,869,0,0,3,2,0,0,1,False,False
1132, Composants en alliage améliorés,1600,2400,239,12,0,100,0,1132,1261,0,0,0,967,870,0,0,0,3,0,0,1,False,False
1133, Conteneurs adaptés à Oizys,1600,2400,244,12,0,100,0,1133,1262,0,0,0,968,871,0,0,0,3,0,0,1,False,False
1134, Perfectionnement du matériel antigravitationnel,2700,3000,241,12,0,100,0,1134,1263,0,0,0,969,872,0,0,3,3,0,0,1,False,False
1135, Matériel avancé manquant au site d'excavation,1000,1500,242,12,0,100,0,1135,1264,0,0,0,970,873,0,0,3,3,0,0,1,False,False
1136, Composants de combinaison cosmo-alimentée,1600,2100,247,12,0,100,0,1136,1265,0,0,0,971,874,0,0,0,3,0,0,1,False,False
1137,Composants en alliage améliorés sup­plé­men­tai­res,1000,1600,239,12,0,100,0,1137,1266,0,0,0,972,875,0,0,0,4,0,0,0,False,False
1138,Aide à l'étude de la civilisation des pionniers,1000,1600,240,12,0,100,0,1138,1267,0,0,0,973,876,0,0,0,4,0,0,0,False,False
1139,Traitement avancé de matériel antigravitationnel,1400,2000,241,12,0,100,0,1139,1268,0,0,0,974,877,0,0,3,4,0,0,0,False,False
1140,Foreuses pour gros travaux,1400,2000,242,12,0,100,0,1140,1269,0,0,0,975,878,0,0,3,4,0,0,0,False,False
1141,Traitement antirouille d'ins­tal­la­tions en bordure d'eau,1000,1600,243,12,0,100,1200,1141,1270,0,0,0,976,879,0,0,0,4,0,0,0,False,False
1142,Amélioration de conteneurs adaptés à Oizys,880,1050,244,12,0,100,1200,1142,1271,0,0,0,977,880,0,0,0,4,0,0,0,False,False
1143,EX : Affinage d'azurite gravitationnelle,800,1000,245,12,0,100,1200,1143,1272,0,0,0,978,881,0,0,3,5,0,0,0,False,False
1144,EX : Générateurs de gravité de taille réduite,800,1000,246,12,0,100,0,1144,1273,0,0,0,979,882,0,0,3,5,0,0,0,False,False
1145,EX : Composants pour ceinture de combinaison cosmo-alimentée,800,1000,247,12,0,100,0,1145,1274,0,0,0,980,883,0,0,3,5,0,0,0,False,False
1146,EX : Traitement avancé de composants de maintenance,1000,1600,248,12,0,100,0,1146,1275,0,0,0,981,884,0,0,0,5,17,15,0,False,False
1147,EX+ : Amélioration de générateurs de gravité de taille réduite,980,1080,249,12,0,100,0,1147,1276,0,0,0,982,885,0,0,3,6,0,18,0,False,False
1148,EX+ : Restauration de reliques des pionniers,1800,2000,250,12,0,100,540,1148,1277,0,0,0,983,886,0,0,3,6,0,23,0,False,False
1149,EX+ : Reproduction d'outils des pionniers,980,1080,251,12,0,100,0,1149,1278,0,0,0,984,887,0,0,3,6,18,7,0,False,False
1150,EX+ : Reproduction améliorée d'outils des pionniers,980,1080,251,12,0,100,600,1150,1279,0,0,1149,985,888,0,0,3,6,18,0,0,False,False
1151,EX+ : Transformation avancée de reproductions,1000,1080,251,12,0,100,480,1151,1280,0,0,1150,986,889,0,0,0,6,18,0,0,False,False
1152, Matériaux fibreux multi-usage,1200,2400,252,13,0,100,0,1152,1281,0,0,0,987,890,0,0,0,1,0,0,1,False,False
1153, Traitement de ressources d'adaptation environnementale,1200,2400,256,13,0,100,0,1153,1282,0,0,0,988,891,0,0,0,1,0,0,1,False,False
1154, Matériaux amortisseurs pour transport,1200,2400,254,13,0,100,0,1154,1283,0,0,0,989,892,0,0,0,1,0,0,1,False,False
1155, Matériaux antigravitationnels,1200,2400,255,13,0,100,0,1155,1284,0,0,0,990,893,0,0,0,1,0,0,1,False,False
1156, Matériaux fibreux multi-usage sup­plé­men­tai­res,1200,2400,252,13,0,100,0,1156,1285,0,0,0,991,894,0,0,0,2,0,0,1,False,False
1157, Traitement amélioré de ressources d'adaptation environnementale,1200,2400,256,13,0,100,0,1157,1286,0,0,0,992,895,0,0,0,2,0,0,1,False,False
1158, Matériaux amortisseurs renforcés,1300,3000,254,13,0,100,0,1158,1287,0,0,0,993,896,0,0,3,2,0,0,1,False,False
1159, Amélioration de matériaux antigravitationnels,700,1500,255,13,0,100,0,1159,1288,0,0,0,994,897,0,0,3,2,0,0,1,False,False
1160, Matériaux fibreux innovants,1600,2400,252,13,0,100,0,1160,1289,0,0,0,995,898,0,0,0,3,0,0,1,False,False
1161, Traitement avancé de ressources d'adaptation environnementale,1600,2400,256,13,0,100,0,1161,1290,0,0,0,996,899,0,0,0,3,0,0,1,False,False
1162, Amélioration de matériaux amortisseurs renforcés,2700,3000,254,13,0,100,0,1162,1291,0,0,0,997,900,0,0,3,3,0,0,1,False,False
1163, Perfectionnement de matériaux antigravitationnels,1000,1500,255,13,0,100,0,1163,1292,0,0,0,998,901,0,0,3,3,0,0,1,False,False
1164, Tentes adaptées à l'environnement,1600,2100,257,13,0,100,0,1164,1293,0,0,0,999,902,0,0,0,3,0,0,1,False,False
1165,Matériaux fibreux innovants sup­plé­men­tai­res,1000,1600,252,13,0,100,0,1165,1294,0,0,0,1000,903,0,0,0,4,0,0,0,False,False
1166,Traitement de matériaux combustibles et conservation d'échan­til­lons,1000,1600,253,13,0,100,0,1166,1295,0,0,0,1001,904,0,0,0,4,0,0,0,False,False
1167,Matériaux amortisseurs ultraperformants,1400,2000,254,13,0,100,0,1167,1296,0,0,0,1002,905,0,0,3,4,0,0,0,False,False
1168,Aide à l'élaboration de solutions antigravitationnelles,1400,2000,255,13,0,100,0,1168,1297,0,0,0,1003,906,0,0,3,4,0,0,0,False,False
1169,Traitement de pointe de ressources d'adaptation environnementale,1000,1600,256,13,0,100,1200,1169,1298,0,0,0,1004,907,0,0,0,4,0,0,0,False,False
1170,Tente de haute sécurité,880,1050,257,13,0,100,1200,1170,1299,0,0,0,1005,908,0,0,0,4,0,0,0,False,False
1171,EX : Aide à la production massive de matériaux de transport,800,1000,258,13,0,100,1200,1171,1300,0,0,0,1006,909,0,0,3,5,0,0,0,False,False
1172,EX : Matériels d'excavation essentiels,800,1000,259,13,0,100,0,1172,1301,0,0,0,1007,910,0,0,3,5,0,0,0,False,False
1173,EX : Appui matériel au site d'excavation,800,1000,260,13,0,100,0,1173,1302,0,0,0,1008,911,0,0,3,5,0,0,0,False,False
1174,EX : Articles de vacances à la plage,1000,1600,261,13,0,100,0,1174,1303,0,0,0,1009,912,0,0,0,5,17,23,0,False,False
1175,EX+ : Contrôle de l'ex­ploi­ta­tion des ressources planétaires,980,1080,262,13,0,100,0,1175,1304,0,0,0,1010,913,0,0,3,6,0,19,0,False,False
1176,EX+ : Traitement avancé de ressources végétales,1800,2000,263,13,0,100,540,1176,1305,0,0,0,1011,914,0,0,3,6,0,15,0,False,False
1177,EX+ : Élément jambier pour tenue de seigneur Casque Sombre,980,1080,264,13,0,100,0,1177,1306,0,0,0,1012,915,0,0,3,6,18,9,0,False,False
1178,EX+ : Amélioration d'élément jambier pour tenue de seigneur Casque Sombre,980,1080,264,13,0,100,600,1178,1307,0,0,1177,1013,916,0,0,3,6,18,0,0,False,False
1179,EX+ : Perfectionnement d'élément jambier pour tenue de seigneur Casque Sombre,1000,1080,264,13,0,100,480,1179,1308,0,0,1178,1014,917,0,0,0,6,18,0,0,False,False
1180, Matériaux fibreux multi-usage,1200,2400,252,14,0,100,0,1180,1309,0,0,0,1015,918,0,0,0,1,0,0,1,False,False
1181, Traitement de ressources d'adaptation environnementale,1200,2400,256,14,0,100,0,1181,1310,0,0,0,1016,919,0,0,0,1,0,0,1,False,False
1182, Matériaux amortisseurs pour transport,1200,2400,254,14,0,100,0,1182,1311,0,0,0,1017,920,0,0,0,1,0,0,1,False,False
1183, Matériaux antigravitationnels,1200,2400,255,14,0,100,0,1183,1312,0,0,0,1018,921,0,0,0,1,0,0,1,False,False
1184, Matériaux fibreux multi-usage sup­plé­men­tai­res,1200,2400,252,14,0,100,0,1184,1313,0,0,0,1019,922,0,0,0,2,0,0,1,False,False
1185, Traitement amélioré de ressources d'adaptation environnementale,1200,2400,256,14,0,100,0,1185,1314,0,0,0,1020,923,0,0,0,2,0,0,1,False,False
1186, Matériaux amortisseurs renforcés,1300,3000,254,14,0,100,0,1186,1315,0,0,0,1021,924,0,0,3,2,0,0,1,False,False
1187, Amélioration de matériaux antigravitationnels,700,1500,255,14,0,100,0,1187,1316,0,0,0,1022,925,0,0,3,2,0,0,1,False,False
1188, Matériaux fibreux innovants,1600,2400,252,14,0,100,0,1188,1317,0,0,0,1023,926,0,0,0,3,0,0,1,False,False
1189, Traitement avancé de ressources d'adaptation environnementale,1600,2400,256,14,0,100,0,1189,1318,0,0,0,1024,927,0,0,0,3,0,0,1,False,False
1190, Amélioration de matériaux amortisseurs renforcés,2700,3000,254,14,0,100,0,1190,1319,0,0,0,1025,928,0,0,3,3,0,0,1,False,False
1191, Perfectionnement de matériaux antigravitationnels,1000,1500,255,14,0,100,0,1191,1320,0,0,0,1026,929,0,0,3,3,0,0,1,False,False
1192, Tentes adaptées à l'environnement,1600,2100,257,14,0,100,0,1192,1321,0,0,0,1027,930,0,0,0,3,0,0,1,False,False
1193,Matériaux fibreux innovants sup­plé­men­tai­res,1000,1600,252,14,0,100,0,1193,1322,0,0,0,1028,931,0,0,0,4,0,0,0,False,False
1194,Traitement de matériaux combustibles et conservation d'échan­til­lons,1000,1600,253,14,0,100,0,1194,1323,0,0,0,1029,932,0,0,0,4,0,0,0,False,False
1195,Matériaux amortisseurs ultraperformants,1400,2000,254,14,0,100,0,1195,1324,0,0,0,1030,933,0,0,3,4,0,0,0,False,False
1196,Aide à l'élaboration de solutions antigravitationnelles,1400,2000,255,14,0,100,0,1196,1325,0,0,0,1031,934,0,0,3,4,0,0,0,False,False
1197,Traitement de pointe de ressources d'adaptation environnementale,1000,1600,256,14,0,100,1200,1197,1326,0,0,0,1032,935,0,0,0,4,0,0,0,False,False
1198,Tente de haute sécurité,880,1050,257,14,0,100,1200,1198,1327,0,0,0,1033,936,0,0,0,4,0,0,0,False,False
1199,EX : Aide à la production massive de matériaux de transport,800,1000,258,14,0,100,1200,1199,1328,0,0,0,1034,937,0,0,3,5,0,0,0,False,False
1200,EX : Matériels d'excavation essentiels,800,1000,259,14,0,100,0,1200,1329,0,0,0,1035,938,0,0,3,5,0,0,0,False,False
1201,EX : Appui matériel au site d'excavation,800,1000,260,14,0,100,0,1201,1330,0,0,0,1036,939,0,0,3,5,0,0,0,False,False
1202,EX : Articles de vacances à la plage,1000,1600,261,14,0,100,0,1202,1331,0,0,0,1037,940,0,0,0,5,17,15,0,False,False
1203,EX+ : Contrôle de l'ex­ploi­ta­tion des ressources planétaires,980,1080,262,14,0,100,0,1203,1332,0,0,0,1038,941,0,0,3,6,0,20,0,False,False
1204,EX+ : Traitement avancé de ressources végétales,1800,2000,263,14,0,100,540,1204,1333,0,0,0,1039,942,0,0,3,6,0,23,0,False,False
1205,EX+ : Élément ornemental pour tenue de seigneur Casque Sombre,980,1080,264,14,0,100,0,1205,1334,0,0,0,1040,943,0,0,3,6,18,11,0,False,False
1206,EX+ : Amélioration d'élément ornemental pour tenue de seigneur Casque Sombre,980,1080,264,14,0,100,600,1206,1335,0,0,1205,1041,944,0,0,3,6,18,0,0,False,False
1207,EX+ : Perfectionnement d'élément ornemental pour tenue de seigneur Casque Sombre,1000,1080,264,14,0,100,480,1207,1336,0,0,1206,1042,945,0,0,0,6,18,0,0,False,False
1208, Réserves d'eau d'urgence,1200,2400,265,15,0,100,0,1208,1337,0,0,0,1043,946,0,0,0,1,0,0,1,False,False
1209, Ferrofluide pour matériel d'exploration,1200,2400,266,15,0,100,0,1209,1338,0,0,0,1044,947,0,0,0,1,0,0,1,False,False
1210, Aide à la fabrication de matériaux antisismiques,1200,2400,267,15,0,100,0,1210,1339,0,0,0,1045,948,0,0,0,1,0,0,1,False,False
1211, Recherche sur les combustibles recyclés,1200,2400,268,15,0,100,0,1211,1340,0,0,0,1046,949,0,0,0,1,0,0,1,False,False
1212, Protection des sources d'eau,1200,2400,265,15,0,100,0,1212,1341,0,0,0,1047,950,0,0,0,2,0,0,1,False,False
1213, Ferrofluide pour machines de précision,1200,2400,266,15,0,100,0,1213,1342,0,0,0,1048,951,0,0,0,2,0,0,1,False,False
1214, Amélioration des matériaux antisismiques,1300,3000,267,15,0,100,0,1214,1343,0,0,0,1049,952,0,0,3,2,0,0,1,False,False
1215, Amélioration des combustibles recyclés,700,1500,268,15,0,100,0,1215,1344,0,0,0,1050,953,0,0,3,2,0,0,1,False,False
