#,X,Y,Z,Yaw,Radius,Object,EventId,Map,Territory,Type
5908423,-696.105,79,270.052,2.82329,1,1014301,0,214,400,8
5908424,-695.482,79,268.453,-0.802082,1,1014302,0,214,400,8
5908425,-811.864,83.3227,219.387,0,1,1014303,0,214,400,8
5908426,-471.79,39.9062,156.325,2.7939,1,1014304,0,214,400,8
5908427,-467.088,39.9154,155.71,-2.75841,1,1014305,0,214,400,8
5908428,-471.724,39.8738,150.591,-0.00069803,1,1014306,0,214,400,8
5908429,-794.459,68.7062,246.403,0,304,0,0,214,400,51
5908430,-472.212,33.579,154.635,0,203,0,0,214,400,51
5908431,-661.384,73,171.049,-0.947845,1,1014307,0,214,400,8
5908432,-578.443,80.9971,102.795,0,1,2006087,0,214,400,45
5908433,-627.791,81,98.9245,0,1,2006088,0,214,400,45
5908434,-609.15,81.5303,141.145,0,1,2006089,0,214,400,45
5908435,-578.443,80.9971,102.795,0,6.25,5000000,67402,214,400,49
5908436,-627.791,81,98.9245,0,6.25,5000000,67402,214,400,49
5908437,-609.15,81.5303,141.145,0,6.25,5000000,67402,214,400,49
5908438,-578.479,80.9978,102.789,-2.36477,6,4045,0,214,400,9
5908439,-627.91,81,98.8531,1.05178,6,4045,0,214,400,9
5908440,-609.537,81.5304,141.26,-1.81369,6,4045,0,214,400,9
5908441,-602.549,76.9945,118.839,0,204,0,0,214,400,51
5908442,-746.108,73,318.759,2.99971,1,1014308,0,214,400,8
5908443,-766.678,81,405.082,0,1,2006090,0,214,400,45
5908444,-722.351,81,428.44,0,1,2006091,0,214,400,45
5908445,-721.905,81,378.439,0,1,2006092,0,214,400,45
5908446,-766.678,81,405.082,0,6.25,5000000,67403,214,400,49
5908447,-722.351,81,428.44,0,6.25,5000000,67403,214,400,49
5908448,-721.905,81,378.439,0,6.25,5000000,67403,214,400,49
5908449,-767.561,81,406.469,2.80023,6,4045,0,214,400,9
5908450,-721.866,81,429.743,-2.63775,6,4045,0,214,400,9
5908451,-721.596,81.0245,378.75,-2.0344,6,4045,0,214,400,9
5908453,-740.327,78.158,399.943,0,204,0,0,214,400,51
5908454,-695.22,79,270.525,-2.57805,1,1014309,0,214,400,8
5908455,-713.788,343,238.959,1.15261,1,1014310,0,214,400,8
5908456,-711.173,342.008,236.342,-0.319102,1,1014311,0,214,400,8
5908457,-704.144,342.021,240.332,-1.19725,1,1014312,0,214,400,8
5908458,-712.737,342.023,246.089,-2.67492,1,1014313,0,214,400,8
5908459,-722.724,338.653,233.896,0,203,0,0,214,400,51
5908477,86.9125,18,114.495,-2.58811,1,1014319,0,14,131,8
5908478,159.75,-62.5521,685.85,-2.24236,1,1014264,0,214,400,8
5908479,377.371,-69.4438,695.613,0.262534,1,1014265,0,214,400,8
5908480,273.484,-38.1063,524.977,-2.87752,1,1014266,0,214,400,8
5908482,12.1005,81.8341,-317.983,1.72446,1,1014314,0,214,400,8
5908483,12.8407,81.8406,-319.385,0.797758,1,1014315,0,214,400,8
5908484,15.2481,81.8406,-318.616,-1.27742,1,1014321,0,214,400,8
5908485,378.476,-69.4438,695.552,0.504653,1,1014272,0,214,400,8
5908490,269.97,-40.2884,398.63,0,1,2006302,0,214,400,45
5908491,342.16,-40.0177,288.58,0,1,2006303,0,214,400,45
5908492,417.09,-34.5393,222.98,0,1,2006304,0,214,400,45
5908512,406.093,-30.0857,94.4594,-1.56838,1,1014267,0,214,400,8
5908513,431.829,-25.6109,86.2028,1.17731,1,1014271,0,214,400,8
5908520,485.024,-9.23179,742.686,0.757275,1,1014277,0,214,400,8
5908522,503.386,-48.9898,33.0965,2.74101,1,1013715,0,212,398,8
5908528,26.1717,1.27692,93.9947,-1.93407,1,1014320,0,218,418,8
5908628,507.87,-21.8886,-524.41,1.57045,0.5,2006096,0,212,398,45
5908643,-183.548,19.4438,-854.763,-1.15462,1,0,0,215,401,40
5908644,-181.902,19.4389,-854.811,1.96908,1,0,0,215,401,40
5908646,-226.977,17.855,-830.527,2.12799,6,4508,0,215,492,9
5908647,-229.211,17.7841,-833.607,2.09094,6,4509,0,215,492,9
5908650,-228.646,17.8298,-827.992,2.17531,6,4510,0,215,492,9
5908651,-208.49,18.5718,-847.31,-0.645973,6,4511,0,215,492,9
5908656,13.0033,20.9992,-12.426,-1.89265,1,1014322,0,12,129,8
5908664,364.794,-74.063,651.034,0.545162,0.5,0,0,214,400,5
5908671,-93.6067,6.5,31.4414,0.674476,1,1013790,0,14,131,8
5908681,7.0222,5.09364,-8.64918,0,0.5,0,0,226,462,5
5908682,10.4269,-0.070237,-8.94281,-1.01493,0.5,0,0,226,462,5
5908720,-151.931,12.4455,-262.109,1.41861,1,0,0,23,146,40
5908721,-143.84,26.2372,-356.454,2.38172,1,0,0,23,146,40
5908743,446.457,160.808,-564.397,1.05291,1,0,0,211,479,40
5908752,3.96765,6.5,-2.73275,-2.46325,1,0,0,204,423,5
5908783,-54.4085,15.1406,-38.087,-1.52653,1,1012161,0,218,418,8
5908791,-98.7332,15.9183,-249.779,0,6,4654,0,23,491,9
5908792,-96.0555,15.8236,-249.683,0,6,4655,0,23,491,9
5908793,-0.00307194,0,10.5506,3.13974,0.5,0,0,136,351,5
5908794,-0.0628573,0,-5.62528,0,0.5,0,0,136,351,5
5908803,-97.2458,14.6028,-211.994,-3.12791,1,1014391,0,23,491,8
5908804,-97.3068,14.6028,-215.229,-3.12096,6,4650,0,23,491,9
5908820,-95.2316,14.6028,-216.266,-3.05729,6,4653,0,23,491,9
5908821,-93.2479,14.6028,-215.259,3.13725,6,4653,0,23,491,9
5908822,-99.2599,14.6028,-216.236,-3.11129,6,4653,0,23,491,9
5908823,-101.244,14.6028,-215.259,-3.06786,6,4653,0,23,491,9
5908838,-84.1841,14.6028,-214.221,-1.55988,6,4653,0,23,491,9
5908840,-110.031,14.6319,-214.161,1.5414,6,4653,0,23,491,9
5908843,-97.2308,14.6319,-219.286,-3.13917,1,0,0,23,491,40
5908845,-98.9243,14.6028,-214.649,-3.13933,6,4654,0,23,491,9
5908847,-95.6894,14.6028,-214.649,3.13414,6,4655,0,23,491,9
5908849,-97.2458,14.6028,-213.642,-3.06356,6,4656,0,23,491,9
5908852,-97.1542,14.6028,-229.175,0,6,4674,0,23,491,9
5908854,-87.1138,14.6028,-221.882,-0.606474,6,4653,0,23,491,9
5908856,-87.1138,14.6028,-223.621,-0.735805,6,4653,0,23,491,9
5908857,-85.3438,14.6028,-222.827,-0.827729,6,4653,0,23,491,9
5908858,-105.638,14.6028,-221.546,0.717882,6,4653,0,23,491,9
5908860,-105.669,14.6028,-223.468,0.6239,6,4653,0,23,491,9
5908861,-107.5,14.6028,-222.522,0.759495,6,4653,0,23,491,9
5908862,-97.2763,14.847,-235.492,0,6,4653,0,23,491,9
5909462,455.57,157.408,-554.616,-0.188564,6,3599,0,211,479,9
5909465,63.526,-4.50627,-45.6177,0.547859,2.3924,0,0,196,144,40
5909466,59.1849,-4.50574,-39.6427,1.24187,2.39244,0,0,196,144,40
5909515,438.555,8.66098,18.8979,0.445011,1,1014473,0,19,139,8
5909516,441.495,8.6705,21.1804,-2.77198,1,1014474,0,19,139,8
5909520,-42.3547,100.876,-183.206,-0.564797,1,1014402,0,213,399,8
5909525,69.4437,53.3044,198.609,-1.06913,1,1014403,0,213,399,8
5909526,67.9853,53.3377,199.036,-0.0984528,1,1014404,0,213,399,8
5909529,69.6573,53.3607,201.556,-2.26066,1,1014405,0,213,399,8
5909530,66.3987,53.2828,197.656,0.858898,1,1014406,0,213,399,8
5909562,67.9548,53.3377,199.525,0,0.99176,2006120,0,213,399,45
5909563,-35.8292,100.969,-182.818,1.26743,0.99176,2006121,0,213,399,45
5909564,-43.0154,100.863,-181.851,2.52293,1,2006122,0,213,399,45
5909565,-43.0154,100.863,-181.851,2.52293,1,2006123,0,213,399,45
5909567,-43.1848,100.86,-181.803,0,1.5,2006124,0,213,399,45
5909569,-38.1324,100.953,-184.066,1.13398,1,1014407,0,213,399,8
5909571,-36.2707,100.969,-182.888,1.34302,1,1014408,0,213,399,8
5909572,-41.5198,100.877,-181.994,-1.58827,1,1014409,0,213,399,8
5909626,490.655,164.548,262.898,0.868871,1,0,0,211,397,40
5909630,493.885,164.827,268.174,-2.00889,1,0,0,211,397,40
5909667,45.632,31.1797,-732.891,0.488403,1,1013395,0,25,156,8
5909668,50.3443,31.1418,-737.427,0.0574586,1,1013396,0,25,156,8
5909670,47.3561,31.127,-737.455,0.0697281,1,1013397,0,25,156,8
5909713,34.9994,7.11138,422.371,-1.7618,6,4684,0,5,152,9
5909714,32.1709,6.96827,429.923,-2.82283,6,4684,0,5,152,9
5909804,55.2851,103.974,-137.169,0.830035,6,4680,0,211,397,9
5909805,73.2175,104.86,-134.351,-0.772891,6,4680,0,211,397,9
5909811,-789.851,112.821,-580.212,1.61012,6,4487,0,211,397,9
5909812,-779.943,112.259,-588.402,0.308293,6,4487,0,211,397,9
5909900,270.12,-40.502,393.894,0,6,4681,0,214,400,9
5909901,272.539,-40.388,395.556,-0.679753,6,4681,0,214,400,9
5909903,341.137,-39.6694,285.095,0.180674,6,4682,0,214,400,9
5909904,347.574,-39.6822,285.763,2.04399,6,4682,0,214,400,9
5909905,346.535,-39.7907,288.023,1.82487,6,4682,0,214,400,9
5909906,418.623,-34.1128,217.8,-0.337582,6,4483,0,214,400,9
5909907,425.46,-33.6958,213.927,-0.776285,6,4483,0,214,400,9
5909968,165.186,-9.23493,-70.7548,-0.956851,6,4649,0,219,499,9
5909971,144.687,-9.1903,-60.8473,2.12475,6,4647,0,219,499,9
5909972,145.883,-9.1877,-56.9148,2.11962,6,4646,0,219,499,9
5909973,142.156,-9.1903,-63.4871,2.10173,6,4646,0,219,499,9
5909978,156.08,-9.23493,-68.1479,-1.01297,1,0,0,219,499,40
5909979,157.949,-9.23493,-65.609,-0.978508,6,4649,0,219,499,9
5909981,139.825,-9.23492,-57.6441,2.12475,6,4643,0,219,499,9
5909982,141.375,-9.24591,-51.2333,2.11956,6,4643,0,219,499,9
5909983,134.637,-9.24592,-62.1924,2.10163,6,4643,0,219,499,9
5909984,121.096,-2.8308,-46.3917,-1.02559,20,5000000,0,219,499,49
5909990,101.348,-4.73493,-39.366,1.77896,6,4647,0,219,499,9
5909992,85.3548,-4.73493,-24.7053,-0.737292,6,4646,0,219,499,9
5909993,90.668,-4.73493,-49.1729,1.47636,6,4646,0,219,499,9
5909994,73.081,-4.69032,-48.5916,-1.84933,6,4645,0,219,499,9
5910058,94.8324,-4.73493,-36.3273,0,6,4643,0,219,499,9
5910059,77.8109,-4.73493,-20.7862,0,6,4643,0,219,499,9
5910060,84.8398,-4.73493,-45.5327,0,6,4643,0,219,499,9
5910061,73.556,-4.73493,-54.4803,0,6,4643,0,219,499,9
5910062,80.8444,10.0549,-109.215,0.446582,6,4647,0,219,499,9
5910063,68.7886,10.0549,-106.41,-0.78048,6,4646,0,219,499,9
5910064,71.3565,10.0549,-117.512,-2.21792,6,4646,0,219,499,9
5910065,85.9189,10.0549,-122.194,-0.79072,6,4645,0,219,499,9
5910066,83.8309,10.0549,-109.108,0,6,4643,0,219,499,9
5910067,66.7231,10.0549,-106.039,0,6,4643,0,219,499,9
5910068,73.0944,10.0549,-120.267,0,6,4643,0,219,499,9
5910070,84.5545,10.0549,-125.268,0,6,4643,0,219,499,9
5910073,108.884,16.5119,-140.857,-0.863082,8,5000000,0,219,499,49
5910079,129.197,14.9531,-157.964,-0.85145,6,4648,0,219,499,9
5910080,129.121,14.9531,-161.249,-0.823305,6,4646,0,219,499,9
5910081,132.304,14.9531,-157.368,-0.875461,6,4645,0,219,499,9
5910082,136.912,14.5531,-150.377,-1.57875,1,1014479,0,219,499,8
5910084,137.239,14.5531,-150.329,0,1,2006125,0,219,499,45
5910085,120.406,14.5531,-162.545,0,6,4643,0,219,499,9
5910086,131.071,14.6531,-148.434,0,6,4643,0,219,499,9
5910087,123.944,14.5531,-166.45,0,6,4643,0,219,499,9
5910088,134.838,14.9531,-154.8,0,6,4643,0,219,499,9
5910089,116.642,14.5531,-165.064,0,6,4643,0,219,499,9
5910090,128.064,14.9531,-163.432,0,6,4643,0,219,499,9
5910091,133.952,14.5531,-143.792,0,6,4643,0,219,499,9
5910092,130.921,14.9531,-159.478,0,6,4643,0,219,499,9
5910093,103.895,14.8031,-163.235,0.556541,6,4646,0,219,499,9
5910094,129.122,14.8031,-132.49,-2.37806,6,4645,0,219,499,9
5910095,219.477,6.10014,-276.896,0.213711,0.5,0,0,22,145,5
5910096,109.33,14.8031,-162.447,0,6,4643,0,219,499,9
5910097,129.754,14.8031,-137.677,0,6,4643,0,219,499,9
5910145,114.023,14.5531,-159.482,0,6,4643,0,219,499,9
5910146,126.371,14.5531,-144.427,0,6,4643,0,219,499,9
5910147,107.095,14.8031,-157.661,0,6,4643,0,219,499,9
5910148,124.419,15.0531,-160.943,0,6,4643,0,219,499,9
5910149,122.378,14.833,-140.019,0,6,4643,0,219,499,9
5910150,131.805,14.8797,-152.107,0,6,4643,0,219,499,9
5910172,102.218,14.8031,-170.784,0,6,4644,0,219,499,9
5910205,263.362,65.6403,-293.501,1.49927,1,1014323,0,213,399,8
5910207,262.421,65.5186,-295.466,0,1,1014324,0,213,399,8
5910208,261.64,65.3108,-292.125,2.19888,1,1014325,0,213,399,8
5910209,263.362,65.6403,-293.501,0,1,2006097,0,213,399,45
5910210,263.362,65.6403,-293.501,0,6.25,5000000,67471,213,399,49
5910211,262.421,65.5187,-295.466,0,6,4498,0,213,399,9
5910212,261.64,65.3108,-292.125,2.19888,6,4498,0,213,399,9
5910213,258.466,58.8822,-286.449,0,203,0,0,213,399,51
5910214,-40.5993,100.908,-186.13,0.558672,1.5,0,0,213,399,40
5910216,67.3546,53.4623,203.88,2.98906,1.5,0,0,213,399,40
5910217,101.689,65.0499,-154.392,-0.635488,1,1014326,0,213,399,8
5910218,143.728,61.514,-276.204,2.50785,1,1014328,0,213,399,8
5910220,-91.0739,100.864,-313.542,-0.947893,1,1014330,0,213,399,8
5910222,97.1361,57.2905,-150.183,0,203,0,0,213,399,51
5910223,156.679,53.0093,-277.372,0,203,0,0,213,399,51
5910224,-104.199,95.3458,-307.022,0,203,0,0,213,399,51
5910226,-30.7134,100.97,-186.849,2.599,1,1014327,0,213,399,8
5910227,-30.9551,100.97,-188.079,1.04923,1,1014329,0,213,399,8
5910228,-29.5546,100.97,-188.514,-0.469679,1,1014331,0,213,399,8
5910236,302.478,68.2588,-151.692,1.00474,1,1014332,0,213,399,8
5910237,300.668,68.4309,-149.941,2.48327,1,1014333,0,213,399,8
5910238,304.909,68.3248,-152.267,-1.03323,1,1014334,0,213,399,8
5910239,302.478,68.2588,-151.692,0,6.25,5000000,67478,213,399,49
5910241,302.478,68.2588,-151.692,0,1,2006098,0,213,399,45
5910243,307.691,64.7971,-146.612,0,203,0,0,213,399,51
5910250,214.914,62.4708,-2.1122,0,305,0,0,213,399,51
5910255,426.425,64.6813,-120.433,0,304,0,0,213,399,51
5910256,490.182,67.5375,115.759,0,305,0,0,213,399,51
5910263,302.478,68.2588,-151.692,1.00474,1,1014336,0,213,399,8
5910266,300.668,68.4309,-149.941,2.48327,1,1014339,0,213,399,8
5910267,304.909,68.3248,-152.267,-1.03323,1,1014340,0,213,399,8
5910270,302.478,68.2588,-151.692,0,6.25,5000000,67485,213,399,49
5910271,302.478,68.2588,-151.692,0,1,2006099,0,213,399,45
5910272,307.691,63.7768,-146.612,0,203,0,0,213,399,51
5910273,-182.331,100.789,-385.158,-2.4714,1,1014337,0,213,399,8
5910274,-184.956,100.781,-384.029,-2.49302,1,1014338,0,213,399,8
5910280,72.3259,205.988,22.3532,-0.291499,1,1014335,0,257,478,8
5910281,9.07585,198.545,53.2905,0,204,0,0,257,478,51
5910282,-26.1434,95.3726,-179.615,0,203,0,0,213,399,51
5910294,66.8471,53.5189,206.442,0,1,2006170,0,213,399,45
5910314,103.791,102.33,-42.4037,0,0.5,0,0,211,479,5
5910318,-299.559,143.323,-215.243,1.90277,1,1014341,0,213,399,8
5910319,-409.849,150.462,-172.717,-2.64004,1,1014342,0,213,399,8
5910320,-362.17,133.359,-199.796,0,305,0,0,213,399,51
5910322,-86.308,-1.69094,-629.143,0,6,434,0,212,464,9
5910323,-183.296,106.206,-282.062,-1.94262,1,1014343,0,213,399,8
5910324,-178.577,104.801,-278.481,0.940342,1,1014344,0,213,399,8
5910325,-175.749,104.819,-286.345,2.19172,1,1014345,0,213,399,8
5910326,-184.546,104.35,-285.994,-2.98119,1,1014346,0,213,399,8
5910333,-194.384,106.6,-283.764,-2.12389,6,4061,0,213,399,9
5910334,-214.634,106.738,-275.884,2.1654,6,4061,0,213,399,9
5910335,-204.562,106.6,-298.464,0.542979,6,4061,0,213,399,9
5910336,-194.384,106.6,-283.764,0,6.25,5000000,67487,213,399,49
5910337,-214.634,106.738,-275.884,0,6.25,5000000,67487,213,399,49
5910338,-204.562,106.6,-298.464,0,6.25,5000000,67487,213,399,49
5910339,-194.384,106.6,-283.764,0,1,2006100,0,213,399,45
5910340,-214.634,106.738,-275.884,0,1,2006101,0,213,399,45
5910341,-204.562,106.6,-298.464,0,1,2006102,0,213,399,45
5910343,-203.906,95.7028,-286.796,0,203,0,0,213,399,51
5910347,-66.2059,98.0446,185.882,-0.0951534,1,0,0,211,397,40
5910356,-66.1815,98.0446,185.989,-0.0490523,1,0,0,211,397,40
5910357,-707.473,148.095,-35.6877,0.142241,1,1014347,0,213,399,8
5910358,-701.911,148.588,-33.3216,1.11284,1,1014348,0,213,399,8
5910359,-709.249,148.02,-33.6205,1.82809,1,1014349,0,213,399,8
5910360,-706.297,148.04,-33.64,-2.74773,1,1014350,0,213,399,8
5910361,-705.92,144.085,-47.1185,0,203,0,0,213,399,51
5910367,-407.578,150.501,-173.805,-1.75871,1,1014351,0,213,399,8
5910368,-408.9,150.641,-173.988,0,0.75,2006103,0,213,399,45
5910369,-408.898,150.862,-174.006,0,1,2006104,0,213,399,45
5910370,-587.975,132.156,-211.823,0,304,0,0,213,399,51
5910375,-521.556,146.198,-367.135,0,1,1014352,0,213,399,8
5910376,-519.621,146.228,-368.117,0.660254,1,1014353,0,213,399,8
5910381,-515.058,153.32,-162.222,-2.90316,1,1014354,0,213,399,8
5910383,-430.973,149.565,-151.063,-0.50859,1,1014355,0,213,399,8
5910384,-515.469,153.32,-165.223,-0.180106,1,1014356,0,213,399,8
5910386,-521.333,143.315,-156.157,0,203,0,0,213,399,51
5910403,-294.642,135.409,-134.38,0.0033369,203,0,0,213,399,51
5910404,-256.741,143.269,88.6681,0.00301377,203,0,0,213,399,51
5910405,-591.426,146.528,267.518,0,203,0,0,213,399,51
5910407,-295.462,145.188,-128.381,1.48002,1,1014357,0,213,399,8
5910408,-295.949,145.122,-129.259,1.22713,1,1014358,0,213,399,8
5910409,-284.444,145.281,-121.019,0.649617,1,1014367,0,213,399,8
5910410,-252.125,151.641,100.145,-1.46928,1,1014359,0,213,399,8
5910411,-251.331,151.469,98.8921,-1.24692,1,1014360,0,213,399,8
5910412,-264.332,152.667,105.76,-0.691271,1,1014368,0,213,399,8
5910417,-596.307,151.69,265.949,-0.88536,1,1014361,0,213,399,8
5910418,-594.731,151.645,263.72,-2.97352,1,1014362,0,213,399,8
5910419,-598.509,150.288,266.125,1.1192,1,1014371,0,213,399,8
5910420,-594.542,150.343,262.767,2.41665,1,1014372,0,213,399,8
5910421,-594.045,150.514,266.175,0,1,1014373,0,213,399,8
5910422,-617.267,134.538,385.75,0,203,0,0,213,399,51
5910423,-607.885,143.417,371.614,-1.84546,1,1014363,0,213,399,8
5910424,-606.531,143.43,370.8,-1.69023,1,1014364,0,213,399,8
5910425,-615.411,143.045,371.567,-2.94545,1,1014369,0,213,399,8
5910426,-615.686,143.389,370.138,0,1,1014370,0,213,399,8
5910427,-613.092,142.904,371.359,-1.46122,1,1014365,0,213,399,8
5910428,-613.928,143.259,370.078,-0.458642,1,1014366,0,213,399,8
5910470,-214.496,102.937,-582.208,-2.8732,1,1014375,0,213,399,8
5910471,-214.944,103.195,-585.802,0.587018,1,1014376,0,213,399,8
5910472,-215.949,103.138,-584.562,0.712537,1,1014377,0,213,399,8
5910474,-217.548,103.31,-585.649,0.795235,1,1014378,0,213,399,8
5910496,131.165,205.971,106.586,-2.2564,1,1014374,0,257,478,8
5910498,130.89,205.986,106.372,1.54588,1,1014379,0,257,478,8
5910567,357.489,2.76443,638.324,0.19897,1,1014424,0,214,400,8
5910570,475.821,-4.501,722.133,-2.76176,1,1014425,0,214,400,8
5910571,474.604,-4.47028,721.571,2.39877,1,1014427,0,214,400,8
5910572,462.008,-24.4065,722.11,0,303,0,0,214,400,51
5910574,770.246,-9.49128,287.973,0.772197,1,1014426,0,214,400,8
5910575,770.246,-9.4913,287.973,0,6.25,5000000,67357,214,400,49
5910576,770.246,-9.4913,287.973,0,1,2006106,0,214,400,45
5910577,766.588,-9.4913,285.794,1.13298,1,1014428,0,214,400,8
5910580,766.588,-9.4913,285.794,1.13298,6,4039,0,214,400,9
5910581,766.666,-15.423,284.031,0,203,0,0,214,400,51
5910591,-77.3427,-8.65556,165.256,0,1,1014429,0,214,400,8
5910592,-77.3639,-8.65556,166.374,2.60418,1,1014431,0,214,400,8
5910594,245.658,-44.7612,-170.52,0,305,0,0,214,400,51
5910598,357.921,-29.9182,-105.189,-2.07084,1,1014430,0,214,400,8
5910613,-625.865,50,332.655,-0.167788,1,1014432,0,214,400,8
5910615,-626.402,50.1769,334.079,1.94643,1,1014436,0,214,400,8
5910619,-473.151,42.9371,360.224,0,1,2006107,0,214,400,45
5910622,-473.393,42.9202,360.02,2.13695,1,1014433,0,214,400,8
5910623,-472.883,42.9634,360.31,-2.94384,1,1014437,0,214,400,8
5910624,-477.544,42.2925,364.966,2.35959,1,1014440,0,214,400,8
5910631,-473.151,42.9371,360.224,0,6.5,5000000,67367,214,400,49
5910632,-477.544,42.2925,364.966,2.35959,6,4076,0,214,400,9
5910633,-481.906,37.3288,369.019,0,203,0,0,214,400,51
5910634,-177.325,-21.3779,266.682,0,0.99176,2006108,0,214,400,45
5910635,-177.295,-21.3553,266.692,0,6.5,5000000,67367,214,400,49
5910637,-177.094,-21.3781,266.536,-1.95489,1,1014434,0,214,400,8
5910638,-177.522,-21.3305,266.877,-3.02015,1,1014438,0,214,400,8
5910639,-177.785,-21.8294,272.407,3.01593,1,1014441,0,214,400,8
5910640,-177.785,-21.8294,272.407,3.01593,6,4076,0,214,400,9
5910641,-173.776,-26.5219,274.829,0,203,0,0,214,400,51
5910644,-109.044,-8.754,209.354,-0.686316,1,1014435,0,214,400,8
5910645,-110.12,-8.75613,209.534,1.04583,1,1014439,0,214,400,8
5910653,455.307,-24.1877,109.077,0,1,1014442,0,214,400,8
5910654,455.253,-24.0651,109.905,-2.64557,1,1014445,0,214,400,8
5910659,407.399,-40.6578,112.231,0,303,0,0,214,400,51
5910665,390.899,-27.5346,114.189,-1.78399,1,1014443,0,214,400,8
5910670,389.761,-27.4205,114.061,0.830306,1,1014446,0,214,400,8
5910674,380.178,-68.909,689.57,0.744842,1,1014444,0,214,400,8
5910676,381.997,-68.8424,690.43,-2.01341,1,1014447,0,214,400,8
5910901,215.015,311.971,-233.448,0,1,2006175,0,53,488,45
5910902,215.015,311.971,-233.448,0,1,2006175,0,53,488,45
5910904,16.9524,16.0097,-10.6446,0,1,1014448,0,219,419,8
5910912,345.816,0.293,555.939,-3.0419,1,1014463,0,214,400,8
5910913,345.647,0.277102,554.376,-1.25765,1,1014466,0,214,400,8
5910914,346.07,0.211647,552.852,-0.24519,1,1014468,0,214,400,8
5910915,346.616,0.185795,553.916,-0.653283,1,1014470,0,214,400,8
5910916,-0.0377345,-23.9211,-140.513,0,4,0,0,237,442,51
5910921,426.467,-3.87256,681.269,0,1,1014462,0,214,400,8
5910922,339.332,1.1747,612.298,2.02562,1,1014465,0,214,400,8
5910925,313.539,17.8178,722.03,1.40762,1,1014467,0,214,400,8
5910926,365.461,18.8438,749.86,1.49375,1,1014469,0,214,400,8
5910927,340.378,-6.75762,583.378,0,203,0,0,214,400,51
5910928,335.186,10.0238,744.831,0,304,0,0,214,400,51
5910930,-0.14075,-28,-81.4085,0,4,0,0,255,443,51
5910932,464.762,5.88026,802.713,0,1,2006119,0,214,400,45
5910933,464.762,5.8803,802.713,0,6.25,5000000,67514,214,400,49
5910934,464.762,5.8803,802.713,-2.84778,6,4056,0,214,400,9
5910935,464.885,-2.3275,802.592,0,203,0,0,214,400,51
5910939,57.724,-9,-72.7737,0,4,0,0,239,444,51
5910941,-0.00933702,10.6,-1.05433,0,4,0,0,240,445,51
5910953,-650.453,-130.507,548.944,0,306,0,0,215,401,51
5910957,-563.654,-59.6136,-459.258,0,306,0,0,215,401,51
5910964,-337.434,-34.6393,-609.433,0,1,1014449,0,215,401,8
5910966,-337.434,-44.0286,-609.433,0,203,0,0,215,401,51
5910971,-336.355,-34.6393,-609.221,-1.30836,1,1014451,0,215,401,8
5910978,207.755,-25.5489,-780.622,0,303,0,0,215,401,51
5910987,206.948,-18.6167,-776.344,0.424392,1,1014450,0,215,401,8
5910995,641.642,-97.7647,-714.083,0.785398,1,1014452,0,215,401,8
5910996,641.053,-97.746,-712.977,1.5708,1,1014453,0,215,401,8
5910997,761.003,-103.436,-677.335,0,306,0,0,215,401,51
5910999,685.165,-98.8472,-675.329,0,0.99176,2006109,0,215,401,45
5911000,734.973,-98.1406,-684.319,0,0.99176,2006110,0,215,401,45
5911001,778.836,-98.5763,-669.55,0,0.99176,2006111,0,215,401,45
5911002,835.825,-97.8196,-685.877,0,1,2006112,0,215,401,45
5911057,56.376,-50.576,-142.49,0.0272446,1,1014544,0,212,398,8
5911058,56.9314,-50.5439,-140.551,2.80344,1,1014545,0,212,398,8
5911092,784.129,-11.3968,-419.155,0,1,2006113,0,215,401,45
5911093,749.615,-11.3969,-349.977,0,1,2006114,0,215,401,45
5911094,715.361,-11.3968,-397.289,0,1,2006115,0,215,401,45
5911095,744.938,-21.383,-398.523,0,305,0,0,215,401,51
5911096,734.419,-154.921,560.098,0.300929,1,1014454,0,215,401,8
