#,Singular,Plural,Description,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,ModelMain,ModelSub,DamagePhys,DamageMag,Delayms,BlockRate,Block,DefensePhys,DefenseMag,BaseParamValue[0],BaseParamValue[1],BaseParamValue[2],BaseParamValue[3],BaseParamValue[4],BaseParamValue[5],BaseParamValueSpecial[0],BaseParamValueSpecial[1],BaseParamValueSpecial[2],BaseParamValueSpecial[3],BaseParamValueSpecial[4],BaseParamValueSpecial[5],LevelEquip,RequiredPvpRank,EquipRestriction,ClassJobCategory,GrandCompany,ItemSeries,BaseParamModifier,ClassJobUse,Unknown2,DefaultActionRange,BaseParam[0],BaseParam[1],BaseParam[2],BaseParam[3],BaseParam[4],BaseParam[5],ItemSpecialBonus,ItemSpecialBonusParam,BaseParamSpecial[0],BaseParamSpecial[1],BaseParamSpecial[2],BaseParamSpecial[3],BaseParamSpecial[4],BaseParamSpecial[5],MaterializeType,MateriaSlotCount,SubStatCategory,IsAdvancedMeldingPermitted,IsPvP,IsGlamorous,AdditionalData,StackSize,PriceMid,PriceLow,ItemRepair,ItemGlamour,Icon,LevelItem,SubcategorySort,ItemAction,Cooldowns,Desynth,AetherialReduce,Rarity,FilterGroup,ItemUICategory,ItemSearchCategory,EquipSlotCategory,ItemSortCategory,DyeCount,CastTimeSeconds,ClassJobRepair,IsUnique,IsUntradable,IsIndisposable,Lot,CanBeHq,IsCrestWorthy,IsCollectable,AlwaysCollectable
31378,paire de lunettes d'éclaireur bozjien améliorées,paires de lunettes d'éclaireur bozjien améliorées,,Lunettes d'éclaireur bozjien améliorées,0,0,0,1,1,0,131741,0,0,0,0,0,0,311,311,118,121,116,81,0,0,-1,0,0,0,0,0,80,0,1,103,0,0,11,0,0,0,2,3,44,22,0,0,8,0,47,0,0,0,0,0,6,2,0,False,False,True,0,1,2,0,7,21800,40985,495,23150,0,0,0,0,2,4,34,0,3,5,1,2,11,True,True,False,False,False,False,False,False
31379,gilet sans manches d'éclaireur bozjien amélioré,gilets sans manches d'éclaireur bozjien améliorés,,Gilet sans manches d'éclaireur bozjien amélioré,0,0,0,1,0,0,197276,0,0,0,0,0,0,417,417,187,193,184,129,0,0,-2,0,0,0,0,0,80,0,1,103,0,0,11,0,0,0,2,3,44,27,0,0,8,0,47,0,0,0,0,0,6,2,0,False,False,True,0,1,2,0,7,21800,43528,495,23150,0,0,0,0,2,4,35,0,4,5,1,2,12,True,True,False,False,False,True,False,False
31380,paire de bandages d'éclaireur bozjien améliorés,paires de bandages d'éclaireur bozjien améliorés,,Bandages d'éclaireur bozjien améliorés,0,0,0,1,1,0,197276,0,0,0,0,0,0,311,311,118,121,116,81,0,0,-1,0,0,0,0,0,80,0,1,103,0,0,11,0,0,0,2,3,27,45,0,0,8,0,47,0,0,0,0,0,6,2,0,False,False,True,0,1,2,0,7,21800,44799,495,23150,0,0,0,0,2,4,37,0,5,5,1,2,12,True,True,False,False,False,False,False,False
31381,paire de genouillères d'éclaireur bozjien améliorées,paires de genouillères d'éclaireur bozjien améliorées,,Genouillères d'éclaireur bozjien améliorées,0,0,0,1,1,0,197276,0,0,0,0,0,0,417,417,187,193,184,129,0,0,-2,0,0,0,0,0,80,0,1,103,0,0,11,0,0,0,2,3,22,44,0,0,8,0,47,0,0,0,0,0,6,2,0,False,False,True,0,1,2,0,7,21800,47712,495,23150,0,0,0,0,2,4,36,0,7,5,1,2,13,True,True,False,False,False,False,False,False
31382,paire de bottes d'éclaireur bozjien améliorées,paires de bottes d'éclaireur bozjien améliorées,,Bottes d'éclaireur bozjien améliorées,0,0,0,1,1,0,197276,0,0,0,0,0,0,311,311,118,121,116,81,0,0,-1,0,0,0,0,0,80,0,1,103,0,0,11,0,0,0,2,3,22,45,0,0,8,0,47,0,0,0,0,0,6,2,0,False,False,True,0,1,2,0,7,21800,49257,495,23150,0,0,0,0,2,4,38,0,8,5,1,2,12,True,True,False,False,False,False,False,False
31383,casquette de soigneur bozjien améliorée,casquettes de soigneur bozjien améliorées,,Casquette de soigneur bozjien améliorée,0,0,0,1,1,0,66206,0,0,0,0,0,0,226,396,118,109,116,81,0,0,-1,0,0,0,0,0,80,0,1,64,0,0,6,0,0,0,5,3,6,44,0,0,8,0,47,0,0,0,0,0,9,2,0,False,False,True,0,1,2,0,7,21800,41503,495,47150,0,0,0,0,2,4,34,0,3,5,1,2,13,True,True,False,False,False,True,False,False
31384,manteau de soigneur bozjien amélioré,manteaux de soigneur bozjien améliorés,,Manteau de soigneur bozjien amélioré,0,0,0,1,0,0,66206,0,0,0,0,0,0,304,531,187,174,184,129,0,0,-2,0,0,0,0,0,80,0,1,64,0,0,6,0,0,0,5,3,27,44,0,0,8,0,47,0,0,0,0,0,9,2,0,False,False,True,0,1,2,0,7,21800,43921,495,47150,0,0,0,0,2,4,35,0,4,5,1,2,13,True,True,False,False,False,True,False,False
31385,paire de mitaines de soigneur bozjien améliorées,paires de mitaines de soigneur bozjien améliorées,,Mitaines de soigneur bozjien améliorées,0,0,0,1,1,0,66206,0,0,0,0,0,0,226,396,118,109,116,81,0,0,-1,0,0,0,0,0,80,0,1,64,0,0,6,0,0,0,5,3,6,46,0,0,8,0,47,0,0,0,0,0,9,2,0,False,False,True,0,1,2,0,7,21800,44795,495,47150,0,0,0,0,2,4,37,0,5,5,1,2,12,True,True,False,False,False,False,False,False
31386,pantalon de soigneur bozjien amélioré,pantalons de soigneur bozjien améliorés,,Pantalon de soigneur bozjien amélioré,0,0,0,1,0,0,66206,0,0,0,0,0,0,304,531,187,174,184,129,0,0,-2,0,0,0,0,0,80,0,1,64,0,0,6,0,0,0,5,3,44,27,0,0,8,0,47,0,0,0,0,0,9,2,0,False,False,True,0,1,2,0,7,21800,47708,495,47150,0,0,0,0,2,4,36,0,7,5,1,2,13,True,True,False,False,False,False,False,False
31387,paire de bottes de soigneur bozjien améliorées,paires de bottes de soigneur bozjien améliorées,,Bottes de soigneur bozjien améliorées,0,0,0,1,1,0,66206,0,0,0,0,0,0,226,396,118,109,116,81,0,0,-1,0,0,0,0,0,80,0,1,64,0,0,6,0,0,0,5,3,6,44,0,0,8,0,47,0,0,0,0,0,9,2,0,False,False,True,0,1,2,0,7,21800,49253,495,47150,0,0,0,0,2,4,38,0,8,5,1,2,12,True,True,False,False,False,False,False,False
31388,casquette d'incantateur bozjien améliorée,casquettes d'incantateur bozjien améliorées,,Casquette d'incantateur bozjien améliorée,0,0,0,1,1,0,131742,0,0,0,0,0,0,226,396,118,109,116,81,0,0,-1,0,0,0,0,0,80,0,1,63,0,0,5,0,0,0,4,3,27,22,0,0,8,0,47,0,0,0,0,0,8,2,0,False,False,True,0,1,2,0,7,21800,41502,495,40150,0,0,0,0,2,4,34,0,3,5,1,2,13,True,True,False,False,False,True,False,False
31389,manteau d'incantateur bozjien amélioré,manteaux d'incantateur bozjien améliorés,,Manteau d'incantateur bozjien amélioré,0,0,0,1,0,0,131742,0,0,0,0,0,0,304,531,187,174,184,129,0,0,-2,0,0,0,0,0,80,0,1,63,0,0,5,0,0,0,4,3,44,27,0,0,8,0,47,0,0,0,0,0,8,2,0,False,False,True,0,1,2,0,7,21800,43920,495,40150,0,0,0,0,2,4,35,0,4,5,1,2,13,True,True,False,False,False,True,False,False
31390,paire de mitaines d'incantateur bozjien améliorées,paires de mitaines d'incantateur bozjien améliorées,,Mitaines d'incantateur bozjien améliorées,0,0,0,1,1,0,131742,0,0,0,0,0,0,226,396,118,109,116,81,0,0,-1,0,0,0,0,0,80,0,1,63,0,0,5,0,0,0,4,3,46,44,0,0,8,0,47,0,0,0,0,0,8,2,0,False,False,True,0,1,2,0,7,21800,44793,495,40150,0,0,0,0,2,4,37,0,5,5,1,2,12,True,True,False,False,False,False,False,False
31391,pantalon d'incantateur bozjien amélioré,pantalons d'incantateur bozjien améliorés,,Pantalon d'incantateur bozjien amélioré,0,0,0,1,0,0,131742,0,0,0,0,0,0,304,531,187,174,184,129,0,0,-2,0,0,0,0,0,80,0,1,63,0,0,5,0,0,0,4,3,22,46,0,0,8,0,47,0,0,0,0,0,8,2,0,False,False,True,0,1,2,0,7,21800,47706,495,40150,0,0,0,0,2,4,36,0,7,5,1,2,13,True,True,False,False,False,False,False,False
31392,paire de bottes d'incantateur bozjien améliorées,paires de bottes d'incantateur bozjien améliorées,,Bottes d'incantateur bozjien améliorées,0,0,0,1,1,0,131742,0,0,0,0,0,0,226,396,118,109,116,81,0,0,-1,0,0,0,0,0,80,0,1,63,0,0,5,0,0,0,4,3,22,44,0,0,8,0,47,0,0,0,0,0,8,2,0,False,False,True,0,1,2,0,7,21800,49251,495,40150,0,0,0,0,2,4,38,0,8,5,1,2,12,True,True,False,False,False,False,False,False
31393,boucle d'oreille bozjienne,boucles d'oreilles bozjiennes,"Augmente de 10% les points d'expérience gagnés en éliminant des ennemis.
[Jusqu'au niveau 80 inclus]
Le niveau d'objet et les bonus d'attributs varient en fonction du niveau et de la classe ou du job du personnage.",Boucle d'oreille bozjienne,0,0,0,1,1,0,65604,0,0,0,0,0,0,1,1,78,80,79,79,0,0,-3,0,0,0,0,0,71,0,1,34,0,0,0,0,0,0,55,3,56,44,0,0,8,0,47,0,0,0,0,0,1,0,2,False,False,True,0,1,1000,0,7,21800,55458,430,49150,0,0,0,0,2,4,41,0,9,5,0,2,11,True,True,False,False,False,False,False,False
31394,pistolame de limier des enfers,pistolames de limier des enfers,,Pistolame de limier des enfers,0,0,0,1,1,0,4297263557,0,9,5,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,149,0,0,1,37,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False,True,0,1,2,0,1,21800,36047,1,6400,0,0,0,0,1,1,106,0,13,5,2,2,9,True,True,False,False,False,False,False,False
31395,paire de chakrams de limier des enfers,paires de chakrams de limier des enfers,,Chakrams de limier des enfers,0,0,0,1,1,0,4297067049,4297067099,9,5,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,150,0,0,4,38,2,25,2,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,False,False,True,0,1,2,0,1,21800,36246,1,28400,0,0,0,0,1,1,107,0,13,5,2,2,9,True,True,False,False,False,False,False,False
31396,clef d'activation du transporteur magitek amélioré,clefs d'activation du transporteur magitek amélioré,"[Monture]
Cette clef permet de faire démarrer un transporteur magitek amélioré.",Clef d'activation du transporteur magitek amélioré,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,2,0,0,0,26014,1,20000,2288,0,0,0,1,16,63,0,0,59,0,1,0,True,True,True,False,False,False,False,False
31397,prisme magique : mandragore,prismes magiques : mandragore,Ce petit cristal projette des images grâce à une lumière magique. Les enfants du Foyer de Menphina l'ont créé en s'inspirant de leurs aînés.,Prisme magique : mandragore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,2,1,0,0,22632,1,0,2208,6,0,0,1,16,61,60,0,61,0,0,0,False,False,False,False,False,False,False,False
31398,exemplaire de l'Étiquette éorzéenne : Oh hisse !,exemplaires de l'Étiquette éorzéenne : Oh hisse !,Ce manuel permet d'apprendre l'emote “Oh hisse !”.,L'Étiquette éorzéenne : Oh hisse !,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,2,0,0,0,26435,1,35000,2212,0,0,0,1,16,61,0,0,59,0,2,0,True,True,True,False,False,False,False,False
31399,exemplaire de l'Étiquette éorzéenne : Pluie de pétales,exemplaires de l'Étiquette éorzéenne : Pluie de pétales,Ce manuel permet d'apprendre l'emote “Pluie de pétales”.,L'Étiquette éorzéenne : Pluie de pétales,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,2,0,0,0,26435,1,35000,2213,0,0,0,1,16,61,0,0,59,0,2,0,True,True,True,False,False,False,False,False
31400,exemplaire de l'Étiquette éorzéenne : Danse des flammes,exemplaires de l'Étiquette éorzéenne : Danse des flammes,Ce manuel permet d'apprendre l'emote “Danse des flammes”.,L'Étiquette éorzéenne : Danse des flammes,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,2,0,0,0,26435,1,35000,2214,0,0,0,1,16,85,0,0,59,0,2,0,True,True,True,False,False,False,False,False
31401,exemplaire de l'Étiquette éorzéenne : Tope là,exemplaires de l'Étiquette éorzéenne : Tope là,Ce manuel permet d'apprendre l'emote “Tope là”.,L'Étiquette éorzéenne : Tope là,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,2,1,0,0,26435,1,35000,2216,0,0,0,1,16,61,90,0,59,0,2,0,False,False,False,False,False,False,False,False
31402,exemplaire de l'Étiquette éorzéenne : Monter la garde,exemplaires de l'Étiquette éorzéenne : Monter la garde,Ce manuel permet d'apprendre l'emote “Monter la garde”.,L'Étiquette éorzéenne : Monter la garde,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,2,1,0,0,26435,1,35000,2217,0,0,0,1,16,61,90,0,59,0,2,0,False,False,False,False,False,False,False,False
31403,exemplaire de l'Étiquette éorzéenne : Pose de l'occultiste,exemplaires de l'Étiquette éorzéenne : Pose de l'occultiste,Ce manuel permet d'apprendre l'emote “Pose de l'occultiste”.,L'Étiquette éorzéenne : Pose de l'occultiste,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,2,1,0,0,26435,1,35000,2218,0,0,0,1,16,61,90,0,59,0,2,0,False,False,False,False,False,False,False,False
31404,exemplaire de l'Étiquette éorzéenne : Danse des abeilles,exemplaires de l'Étiquette éorzéenne : Danse des abeilles,Ce manuel permet d'apprendre l'emote “Danse des abeilles”.,L'Étiquette éorzéenne : Danse des abeilles,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,2,0,0,0,26435,1,35000,2219,0,0,0,1,16,61,0,0,59,0,2,0,True,True,True,False,False,False,False,False
31405,exemplaire de l'Étiquette éorzéenne : Lali-hop,exemplaires de l'Étiquette éorzéenne : Lali-hop,Ce manuel permet d'apprendre l'emote “Lali-hop”.,L'Étiquette éorzéenne : Lali-hop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,2,0,0,0,26435,1,35000,2215,0,0,0,1,16,61,0,0,59,0,2,0,True,True,True,False,False,False,False,False
31406,exemplaire de la méthode de coiffure “Ailes de saint”,exemplaires de la méthode de coiffure “Ailes de saint”,"Cette brochure explique comment reproduire la coiffure d'un certain saint.
[Permet de choisir de nouvelles coiffures auprès de l'esthéticien]",Méthode de coiffure “Ailes de saint”,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,13,1,0,0,26178,1,40000,2210,0,0,0,1,16,61,90,0,59,0,2,0,False,False,False,False,False,False,False,False
31407,exemplaire de la méthode de coiffure “Vartan”,exemplaires de la méthode de coiffure “Vartan”,"Cette brochure explique comment reproduire la coiffure tra­di­tion­nel­le des Vartans, ces guerriers inconnus dans nos contrées.
[Permet de choisir de nouvelles coiffures auprès de l'esthéticien]
[Non disponible pour les femmes hrothgars]",Méthode de coiffure “Vartan”,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,13,1,0,0,26178,1,40000,2211,0,0,0,1,16,61,90,0,59,0,2,0,False,False,False,False,False,False,False,False
31408,chapeau de bergsteiger,chapeaux de bergsteiger,,Chapeau de bergsteiger,0,0,0,1,0,0,71649,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,True,0,1,2,0,1,21800,40371,1,64970,0,0,0,0,1,4,34,0,3,5,2,2,13,False,True,False,False,False,True,False,False
31409,jaque de bergsteiger,jaques de bergsteiger,,Jaque de bergsteiger,0,0,0,1,1,0,71649,0,0,0,0,0,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,True,0,1,2,0,1,21800,43543,1,64970,0,0,0,0,1,4,35,0,4,5,2,2,13,False,True,False,False,False,True,False,False
31410,paire de mitaines de bergsteiger,paires de mitaines de bergsteiger,,Mitaines de bergsteiger,0,0,0,1,1,0,71649,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,True,0,1,2,0,1,21800,44818,1,64970,0,0,0,0,1,4,37,0,5,5,2,2,12,False,True,False,False,False,False,False,False
31411,paire de demi-trousses de bergsteiger,paires de demi-trousses de bergsteiger,,Demi-trousses de bergsteiger,0,0,0,1,1,0,71649,0,0,0,0,0,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,True,0,1,2,0,1,21800,47743,1,64970,0,0,0,0,1,4,36,0,7,5,2,2,13,False,True,False,False,False,False,False,False
31412,paire de bottes de bergsteiger,paires de bottes de bergsteiger,,Bottes de bergsteiger,0,0,0,1,1,0,71649,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,True,0,1,2,0,1,21800,49284,1,64970,0,0,0,0,1,4,38,0,8,5,2,2,12,False,True,False,False,False,False,False,False
31413,chapeau de dirndl,chapeaux de dirndl,,Chapeau de dirndl,0,0,0,1,0,0,71650,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,True,0,1,2,0,1,21800,40370,1,64970,0,0,0,0,1,4,34,0,3,5,2,2,13,False,True,False,False,False,True,False,False
31414,corselet de dirndl,corselets de dirndl,,Corselet de dirndl,0,0,0,1,0,0,71650,0,0,0,0,0,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,True,0,1,2,0,1,21800,43542,1,64970,0,0,0,0,1,4,35,0,4,5,2,2,13,False,True,False,False,False,True,False,False
31415,paire de torques de poignets de dirndl,paires de torques de poignets de dirndl,,Torques de poignets de dirndl,0,0,0,1,1,0,71650,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,True,0,1,2,0,1,21800,44817,1,64970,0,0,0,0,1,4,37,0,5,5,2,2,11,False,True,False,False,False,False,False,False
31416,jupe longue de dirndl,jupes longues de dirndl,,Jupe longue de dirndl,0,0,0,1,1,0,71650,0,0,0,0,0,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,True,0,1,2,0,1,21800,47742,1,64970,0,0,0,0,1,4,36,0,7,5,2,2,13,False,True,False,False,False,False,False,False
31417,paire d'escarpins de dirndl,paires d'escarpins de dirndl,,Escarpins de dirndl,0,0,0,1,1,0,71650,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,True,0,1,2,0,1,21800,49283,1,64970,0,0,0,0,1,4,38,0,8,5,2,2,12,False,True,False,False,False,False,False,False
31418,costume de prodige sharlayanais,costumes de prodige sharlayanais,"Port de gants, pantalon et chaussures impossible",Costume de prodige sharlayanais,0,0,0,1,0,0,71651,0,0,0,0,0,0,37,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,True,0,1,2,0,1,21800,43541,1,64970,0,0,0,0,1,4,35,0,16,5,2,2,13,False,True,False,False,False,True,False,False
31419,ruban Cait Sith,rubans Cait Sith,,Ruban Cait Sith,0,0,0,1,0,0,65655,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,True,0,1,2,0,1,21800,55027,1,64550,0,0,0,0,1,4,40,0,10,5,0,2,13,False,True,False,False,False,False,False,False
31420,fauchon pillé,fauchons pillés,,Fauchon pillé,0,0,0,1,0,0,4295229641,0,24,12,2240,0,0,0,0,2,2,3,2,0,0,0,0,0,0,0,0,15,0,1,38,0,0,1,1,1,3,1,3,44,45,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False,True,0,1,531,16,2,21800,30450,17,2270,0,0,6368,0,2,1,2,0,1,5,0,2,9,True,True,False,True,False,False,False,False
31421,paire de poings pillés,paires de poings pillés,,Poings pillés,0,0,0,1,1,0,17180066093,17180066143,24,12,2560,0,0,0,0,3,3,4,3,0,0,0,0,0,0,0,0,15,0,1,41,0,0,3,2,3,3,1,3,27,44,0,0,0,0,0,0,0,0,0,0,5,0,0,False,False,True,0,1,797,24,2,21800,31189,17,16270,0,0,6368,0,2,1,1,0,13,5,0,2,9,True,True,False,True,False,False,False,False
31422,hache de combat pillée,haches de combat pillées,,Hache de combat pillée,0,0,0,1,1,0,12886933905,0,24,12,3360,0,0,0,0,3,3,4,3,0,0,0,0,0,0,0,0,15,0,1,44,0,0,1,3,1,3,1,3,44,27,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False,True,0,1,797,24,2,21800,31598,17,4270,0,0,6368,0,2,1,3,0,13,5,0,2,9,True,True,False,True,False,False,False,False
31423,guisarme pillée,guisarmes pillées,,Guisarme pillée,0,0,0,1,1,0,8590328309,0,24,12,2800,0,0,0,0,3,3,4,3,0,0,0,0,0,0,0,0,15,0,1,47,0,0,2,4,2,3,1,3,27,44,0,0,0,0,0,0,0,0,0,0,4,0,0,False,False,True,0,1,797,24,2,21800,31601,17,10270,0,0,6368,0,2,1,5,0,13,5,0,2,8,True,True,False,True,False,False,False,False
31424,arc court pillé,arcs courts pillés,,Arc court pillé,0,0,1,1,0,0,21474902617,8590000826,24,12,3040,0,0,0,0,3,3,4,3,0,0,0,0,0,0,0,0,15,0,1,50,0,0,4,5,2,25,2,3,27,44,0,0,0,0,0,0,0,0,0,0,6,0,0,False,False,True,0,1,797,24,2,21800,32388,17,26270,0,0,6368,0,2,1,4,0,13,5,0,2,8,True,True,False,True,False,False,False,False
31425,paire de couteaux pillés,paires de couteaux pillés,,Couteaux pillés,0,0,0,1,1,0,21477066505,21477066555,24,12,2560,0,0,0,0,3,3,4,3,0,0,0,0,0,0,0,0,15,0,1,93,0,0,11,29,1,3,2,3,27,44,0,0,0,0,0,0,0,0,0,0,6,0,0,False,False,True,0,1,797,24,2,21800,33975,17,21270,0,0,6368,0,2,1,84,0,13,5,0,2,9,True,True,False,True,False,False,False,False
31426,canne pillée,cannes pillées,,Canne pillée,0,0,0,1,1,0,42949739297,0,24,24,3440,0,0,0,0,3,3,4,3,0,0,0,0,0,0,0,0,15,0,1,53,0,0,6,6,3,3,5,3,44,6,0,0,0,0,0,0,0,0,0,0,9,0,0,False,False,True,0,1,797,24,2,21800,32772,17,42270,0,0,6368,0,2,2,9,0,13,5,0,2,8,True,True,False,True,False,False,False,False
31427,bâton pillé,bâtons pillés,,Bâton pillé,0,0,0,1,0,0,34359804905,0,24,24,3280,0,0,0,0,3,3,4,3,0,0,0,0,0,0,0,0,15,0,1,55,0,0,5,7,3,3,4,3,44,27,0,0,0,0,0,0,0,0,0,0,8,0,0,False,False,True,0,1,797,24,2,21800,33143,17,33270,0,0,6368,0,2,2,7,0,13,5,0,2,11,True,True,False,True,False,False,False,False
31428,grimoire pillé,grimoires pillés,,Grimoire pillé,0,0,0,1,0,0,17179936428,0,24,24,3120,0,0,0,0,3,3,4,3,0,3,0,0,0,0,0,0,15,0,1,68,0,0,8,26,3,3,4,5,27,46,0,3,0,0,0,0,0,0,0,0,7,0,0,False,False,True,0,1,797,24,2,21800,33207,17,36270,0,0,6368,0,2,2,10,0,13,5,0,2,14,True,True,False,True,False,False,False,False
31429,bouclier pillé,boucliers pillés,,Bouclier pillé,0,0,0,1,0,0,17180000357,0,0,0,0,69,69,0,0,1,1,1,1,0,0,0,0,0,0,0,0,15,0,1,38,0,0,1,0,0,0,1,3,44,45,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False,True,0,1,266,8,2,21800,30060,17,2270,0,0,6368,0,2,3,11,0,2,5,0,2,8,True,True,False,True,False,True,False,False
31430,paire de canons d'avant-bras de laniste,paires de canons d'avant-bras de laniste,,Canons d'avant-bras de laniste,0,0,0,1,1,0,3997707,0,0,0,0,0,0,45,45,3,3,3,2,0,0,0,0,0,0,0,0,20,0,1,60,0,0,1,0,0,0,1,3,44,27,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False,True,0,1,698,21,2,21800,48819,22,14270,0,0,6368,0,2,4,37,0,5,5,0,2,12,True,True,False,True,False,False,False,False
31431,pantalon de laniste,pantalons de laniste,,Pantalon de laniste,0,0,0,1,0,0,2359299,0,0,0,0,0,0,60,60,4,4,5,4,0,0,0,0,0,0,0,0,20,0,1,60,0,0,1,0,0,0,1,3,44,27,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False,True,0,1,1164,35,2,21800,47718,22,14270,0,0,6368,0,2,4,36,0,7,5,0,2,13,True,True,False,True,False,False,False,False
